"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_child_Infected-Ciliated_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000144579",6.14388684056146e-10,1,3,0,0.540004453607816,1,1
"ENSG00000099810",6.62950319944439e-10,1,4,0,-0.539022959299166,1,1
"ENSG00000250479",8.35935971064229e-07,1,6,0,0.538750954158718,1,0.833333333333333
"ENSG00000104783",0.000168137063767622,0.00655910707415428,4,1,-0.538382522797066,1,1
"ENSG00000165804",1.22521824529389e-13,1,8,0,-0.538364988720523,1,0.5
"ENSG00000224616",0.00204647165823484,0,2,2,-0.536508631486173,1,1
"ENSG00000106546",6.43536830695694e-07,0.0157901019980535,4,1,0.536201032032662,1,1
"ENSG00000198824",0.000475853334913766,1,5,0,0.535320233076071,1,1
"ENSG00000148187",3.73401699209624e-09,1,6,0,0.535258423541786,1,1
"ENSG00000160917",0.000569800778819176,7.44000943005492e-05,3,1,-0.53491963834513,1,1
"ENSG00000122952",4.0549012396197e-11,0.0350916707343138,8,1,-0.534199924296525,1,0.833333333333333
"ENSG00000138442",3.12353779890416e-11,0.920644607610867,4,0,0.533365103754663,1,1
"ENSG00000138772",4.26984280616363e-41,1,3,0,0.533028715081661,1,1
"ENSG00000100092",2.57803948925025e-12,0.617555268364583,7,0,0.532237331462902,1,1
"ENSG00000198589",1.47588075188084e-07,1,5,0,-0.531249799737268,1,1
"ENSG00000070756",3.53252346683778e-134,2.24049723070087e-26,4,1,-0.531204082403255,1,1
"ENSG00000115677",9.90405844169999e-26,1,4,0,0.531169868379745,1,1
"ENSG00000241468",1.49135155450731e-203,3.74486254104228e-131,3,1,0.530887604515761,1,1
"ENSG00000143321",2.1954127017383e-22,0.903716280254204,6,0,0.530123457773782,1,1
"ENSG00000169814",8.37883698407415e-08,0.0255457924825564,5,1,0.5284262672143,1,1
"ENSG00000158773",0.000175808913934304,1,4,0,-0.528085344454345,0.833333333333333,0.666666666666667
"ENSG00000198131",2.64017349053205e-10,0.211216538867527,9,0,-0.527777713410985,1,1
"ENSG00000150093",1.39894304779148e-38,7.63434708496364e-05,5,1,0.526968854302106,1,1
"ENSG00000085224",3.98614773543389e-24,1,6,0,0.525831206909215,1,1
"ENSG00000158234",1.76183297180947e-47,1,7,0,0.525815690227762,1,1
"ENSG00000073921",7.18949442027847e-07,1,4,0,-0.525418525702144,1,1
"ENSG00000117676",9.79892854138875e-07,2.19631440746966e-06,5,1,0.525303470332594,1,1
"ENSG00000176095",0.000699137813075366,0.0346120332456712,4,1,-0.524315096248831,1,1
"ENSG00000110851",0.00281263135254975,1,4,0,-0.523957043206029,1,0.833333333333333
"ENSG00000057935",4.06305517249818e-09,5.09975938951552e-06,3,1,-0.522921073664695,1,1
"ENSG00000145860",0.000408837745091604,0.0203568630388886,5,1,-0.522561197092692,1,1
"ENSG00000139636",1.71115333796423e-06,1,6,0,-0.52210638601473,1,0.833333333333333
"ENSG00000177082",7.16326306802606e-14,0.00304153749973331,6,1,0.521738473483629,1,1
"ENSG00000157538",1.51185675628544e-05,1,4,0,-0.521166275018097,1,1
"ENSG00000176531",6.18358390238344e-06,0.159106524155505,4,0,-0.519402733213152,1,1
"ENSG00000247556",1.09662582952779e-08,7.8569695537111e-05,4,1,0.519280048210968,1,1
"ENSG00000196576",1.63515455013548e-29,1,7,0,0.518072289154449,1,1
"ENSG00000133710",9.2394040686808e-22,0.000453639380182462,6,2,0.517657284264302,1,1
"ENSG00000159377",2.12184293248755e-61,1.23255677530209e-23,3,1,0.517425758179128,1,1
"ENSG00000119979",4.29763793381033e-09,2.42392877942708e-08,3,2,0.516237354392545,1,1
"ENSG00000197461",3.30524644050918e-24,1,5,0,-0.514928677604293,1,0.833333333333333
"ENSG00000148908",2.83966245981759e-19,3.3957563880096e-13,4,1,-0.514778194252211,1,1
"ENSG00000100413",4.07105409373928e-05,0.0173047314886882,4,1,0.514527937174653,1,1
"ENSG00000184986",0.0339579731348333,0,2,2,-0.51385543544648,1,0.833333333333333
"ENSG00000127328",0.000331615729428715,0.331715658079521,6,0,0.513828943235518,1,0.833333333333333
"ENSG00000188243",8.48312153391267e-05,0.178576198123883,4,0,-0.513316992396231,1,1
"ENSG00000139613",0.0019064515428805,1,3,0,0.513253179384822,1,0.666666666666667
"ENSG00000068912",3.52641277020468e-05,0.000583046356277672,4,1,0.512882185323908,1,1
"ENSG00000159202",7.24132453016888e-11,2.0500624657204e-05,4,1,0.512104015998093,1,1
"ENSG00000152894",7.32520414795505e-09,1,4,0,0.511816907857897,1,1
"ENSG00000138459",5.4869493724439e-08,1,5,0,-0.511219520553929,1,1
"ENSG00000267673",9.32374534751353e-23,0.0413034590124696,7,1,-0.51076916284193,1,1
"ENSG00000132561",0.00103418451068359,0.052138820639068,5,0,-0.510156701937276,1,0.666666666666667
"ENSG00000225470",1.3127720488544e-41,1,7,0,-0.509202356659741,1,1
"ENSG00000119048",0.0017533799175252,1,4,0,-0.508826210834836,1,0.833333333333333
"ENSG00000013374",3.24198643388379e-13,0.0012758375964668,4,1,0.508736012736585,1,1
"ENSG00000139350",0.00488803969233572,1,4,0,0.506899693744315,1,1
"ENSG00000075151",1.2762131420358e-22,1,6,0,-0.506197233333411,1,1
"ENSG00000164077",0.000270341427667442,1,5,0,0.50512949716979,1,0.666666666666667
"ENSG00000100109",0.000653286311926566,0.849264263917114,4,0,-0.50479897136593,1,1
"ENSG00000173171",2.05733227370546e-09,4.20477845820908e-08,4,2,0.503851920316707,1,1
"ENSG00000050405",1.77415609115942e-25,0.000213192642527114,7,1,-0.503376921004461,1,1
"ENSG00000123240",4.06704274162992e-98,1,10,0,-0.502926341268185,1,1
"ENSG00000136861",0.000101642275639034,0.775741408843478,4,0,-0.502749298036827,1,0.833333333333333
"ENSG00000130702",5.08838389523402e-31,1,7,0,0.502389144883458,1,1
"ENSG00000067064",2.81229543925656e-23,2.4857163406929e-16,5,1,-0.502016791093604,1,1
"ENSG00000154080",2.98192370456767e-12,1.9987992761423e-13,3,3,-0.50069348958496,1,1
"ENSG00000143398",8.55467690889439e-14,0.15666753849974,6,0,0.500564083434889,1,1
"ENSG00000079974",4.06839598966777e-15,0.0002926566359439,7,1,-0.500294178106579,1,1
"ENSG00000006747",1.08570315411406e-11,1,6,0,0.500278592862773,1,0.5
"ENSG00000132879",0.000320561620376595,1,4,0,-0.5,1,1
"ENSG00000141736",0.00465302345576322,1,4,0,0.5,1,0.833333333333333
"ENSG00000155761",0.00153376423274354,1,6,0,0.5,1,1
"ENSG00000063854",3.15616034511446e-53,9.47814184554258e-09,4,1,-0.499999550790949,1,1
"ENSG00000114019",8.47182889474114e-05,0.167589616575839,4,0,-0.499633754479064,1,1
"ENSG00000117751",1.50227687405335e-08,1,5,0,-0.499441428438671,1,1
"ENSG00000167377",0.0153588639808038,0.915349368606567,4,0,-0.498796289826836,1,0.833333333333333
"ENSG00000136271",9.17133980517666e-08,0.000427125160474752,4,1,0.498766889278849,1,1
"ENSG00000099956",6.93112040478516e-06,2.41253364617374e-05,3,1,-0.498687026079371,1,1
"ENSG00000089356",5.84026859002936e-225,1.75077246292287e-212,3,2,-0.498488648955834,1,1
"ENSG00000077147",0.0490963958778194,0.0493564394122951,3,1,-0.49836893075804,1,0.833333333333333
"ENSG00000177595",0.0100247627378873,0.23894513507786,3,0,0.497957181742221,1,1
"ENSG00000258289",4.290123244333e-12,6.02528758892303e-12,3,2,-0.497462158478178,1,1
"ENSG00000143319",0.000805018551087166,1,3,0,-0.496826833835433,1,0.833333333333333
"ENSG00000070476",2.81812077415724e-05,0.000119004453347842,3,1,0.496798317710596,1,1
"ENSG00000175029",8.45320879195851e-27,0.496536895123349,10,0,-0.4966872422631,1,1
"ENSG00000151726",9.03236704525172e-13,1,6,0,0.49531002866186,1,1
"ENSG00000164241",2.23627838659041e-05,1,6,0,-0.495157558580306,1,0.666666666666667
"ENSG00000100003",0.0145652786969117,0.0174309953650319,3,1,0.493352009915369,1,1
"ENSG00000122644",1.05343582540897e-34,2.2063547799709e-34,5,2,-0.492699887168659,1,1
"ENSG00000106484",2.60561597769257e-05,1,6,0,0.492564619156981,1,0.666666666666667
"ENSG00000120992",2.3972779371397e-55,3.95999420216359e-11,6,1,-0.492366015823843,1,1
"ENSG00000231925",4.45161520752555e-09,0.0719318787695749,7,0,-0.492094545292705,1,1
"ENSG00000149084",1.63980430674946e-27,3.4138428038372e-09,4,1,0.492037889834204,1,1
"ENSG00000104131",9.18056782922746e-15,0.00437751509799342,4,1,0.491235698392089,1,1
"ENSG00000114541",1.92379942345225e-09,0.43197846694242,6,0,-0.491181189385868,1,1
"ENSG00000103197",0.0149936957591219,0.00806868600947233,3,2,-0.489785060076478,1,0.833333333333333
"ENSG00000047457",1.25273432848507e-18,4.88973360064071e-07,7,1,-0.488974830539975,1,1
"ENSG00000117262",0.000269653434085114,1,4,0,0.488943480578322,1,1
"ENSG00000067836",1.43955501842877e-28,3.13553232606103e-09,7,1,0.48829077116141,1,1
"ENSG00000143801",0.0277609738018171,0.557154610907295,3,0,-0.485681646906899,0.833333333333333,0.833333333333333
"ENSG00000127952",5.55208888472698e-16,1.04889163038003e-05,6,2,0.483986150489694,1,1
"ENSG00000197746",2.77757322324104e-06,0,2,2,0.483893027201086,1,1
"ENSG00000167136",5.77328677490094e-28,1.0941231229963e-23,3,2,0.483714456823182,1,1
"ENSG00000135838",1.17115044283735e-14,1,10,0,0.483129585064529,1,0.666666666666667
"ENSG00000135535",4.29995497790268e-113,1,8,0,0.482905639381172,1,1
"ENSG00000184110",3.44088905073115e-71,1,5,0,0.482769253513196,1,1
"ENSG00000124279",0.00968855981434392,0.011388334767871,3,1,-0.482431064764645,1,1
"ENSG00000182541",3.2434769932609e-08,2.90279877351937e-08,6,1,0.482142890184544,1,1
"ENSG00000015133",4.32122521805226e-05,1,7,0,-0.481481481481481,1,1
"ENSG00000224383",2.91550923079112e-09,0.0311451079982786,6,1,0.481477221825961,1,1
"ENSG00000152291",2.23627838659041e-05,0.00011357122711182,4,2,-0.480951066190572,1,1
"ENSG00000116299",3.26144136664502e-09,1,5,0,-0.479965193596124,1,0.833333333333333
"ENSG00000055044",4.79554542240863e-17,1.66023491709485e-09,4,1,0.479566133767125,1,1
"ENSG00000204852",2.46026274898203e-15,0.000349016223348286,6,2,-0.479251127963132,1,1
"ENSG00000198492",9.47789666046961e-73,1,8,0,0.479158154922005,1,1
"ENSG00000175354",2.78219106805969e-24,6.72786202025542e-14,7,1,0.479083564224351,1,1
"ENSG00000184007",2.76825998299168e-25,0.00195603969712005,5,1,-0.478632363016181,1,1
"ENSG00000056972",6.0256161143367e-06,0.193120083883156,5,0,0.477460448130658,1,1
"ENSG00000163918",8.93033849436867e-08,0.828286774414709,3,0,-0.47687229170177,1,1
"ENSG00000171813",0.0300007219664237,0.0157503183845681,4,1,0.475089443976308,1,1
"ENSG00000103194",4.21288346043821e-09,3.54939665021829e-05,4,1,0.474899447719551,1,1
"ENSG00000125107",2.11859720623155e-28,1,9,0,-0.474050611174262,1,0.833333333333333
"ENSG00000160993",1.36197717650094e-05,0.0141437057237142,4,1,0.473976435211876,1,1
"ENSG00000168936",9.71298168319721e-08,0.0280963280245549,5,1,0.47346646936385,1,1
"ENSG00000197965",0.00425974513045317,0.198524467594439,4,0,-0.472727061598549,1,0.833333333333333
"ENSG00000087008",1.18429722461776e-05,0.0225000128875536,6,1,0.472490573756948,1,1
"ENSG00000137824",1.76646186972784e-17,1,3,0,0.472098173725774,1,1
"ENSG00000119431",3.23617641319957e-25,1,3,0,0.471882196672832,1,1
"ENSG00000150756",0.00185092689707016,0.00204906874953353,3,1,0.471691493983625,1,1
"ENSG00000177628",0.00660161268192538,0.335193288683571,3,0,-0.471046813542884,1,1
"ENSG00000118564",1.27484099220663e-07,0.466146282716366,7,0,-0.470643039370359,1,0.666666666666667
"ENSG00000132716",2.975179858185e-06,1,6,0,0.470588215326906,1,0.666666666666667
"ENSG00000074964",0.00023798321431713,0.862560659505288,3,0,-0.470289434705988,1,1
"ENSG00000223482",1.71153365780526e-16,1,10,0,0.470083506186302,1,0.833333333333333
"ENSG00000198431",0.000890022125956679,0.59977719169477,5,0,-0.468397271196157,1,1
"ENSG00000111725",4.07933349564962e-05,1,6,0,-0.467933154066418,1,0.833333333333333
"ENSG00000236502",4.19398860563155e-09,1,4,0,-0.467730674778807,1,1
"ENSG00000183734",5.78948666874321e-29,1,5,0,0.467223155939005,1,1
"ENSG00000089127",1.70282302144655e-47,4.24171990736627e-35,6,2,0.467078024970254,1,1
"ENSG00000141385",4.34184271727205e-08,0.18574643361122,3,0,0.466993838933942,1,1
"ENSG00000130826",2.06929095350812e-17,8.78762922250106e-11,3,1,0.466700823714447,1,1
"ENSG00000141424",9.5487833455208e-21,1,5,0,0.466406462361401,1,1
"ENSG00000183742",5.22408548704116e-18,1.00020656905612e-05,9,1,-0.466279301701892,1,0.833333333333333
"ENSG00000185722",0.0078223825883572,0.0239057374709578,3,1,0.464278502184694,1,0.833333333333333
"ENSG00000074696",3.5233990506823e-15,8.11307153439698e-14,3,1,-0.464186605300396,1,1
"ENSG00000168256",0.000747430592031528,0.0787024584198284,5,0,0.463683531937936,1,1
"ENSG00000164162",1.23744766895622e-21,1,7,0,-0.462478280748026,1,1
"ENSG00000257815",0.0417914648527732,0.500995320841658,4,0,0.461535304372693,1,0.833333333333333
"ENSG00000129071",6.35251731822555e-34,0.000139366940436963,10,1,0.460865608933087,1,1
"ENSG00000205643",0.0203731431564576,1,4,0,0.459096099203595,1,0.666666666666667
"ENSG00000103876",2.44299239558228e-08,0.000687502177541087,3,1,0.459080871703689,1,1
"ENSG00000168243",0.000177944467871723,0.0192761097070179,4,1,-0.458799546927176,1,1
"ENSG00000184012",0.00016270069596856,0.0828580497821589,5,0,-0.458333329080827,1,0.833333333333333
"ENSG00000127022",5.82889903838074e-40,4.52038582376597e-15,5,1,-0.458223322715514,1,1
"ENSG00000170854",0.0364265348396562,0.0668786326404276,4,0,-0.456137801243611,1,1
"ENSG00000171867",1.2820826900656e-12,0.000916644735687548,3,2,-0.456103090985175,1,1
"ENSG00000189403",2.05934011543352e-247,1.01389400941888e-52,6,1,0.455547881305099,1,1
"ENSG00000008838",3.59429575643497e-07,1,8,0,0.455135494661873,1,0.833333333333333
"ENSG00000138639",1.61007506661376e-05,1,7,0,0.455053975879333,1,1
"ENSG00000160058",8.6584820381731e-07,0.0520629477744405,4,0,0.454548025736937,1,1
"ENSG00000155660",8.83720727257041e-07,0.338575751032471,5,0,0.454378116871469,1,1
"ENSG00000153786",0.00016809685359748,1,5,0,-0.454186270458574,1,1
"ENSG00000052126",7.38379966070803e-05,0.00705771533370699,3,1,0.453877612780303,1,1
"ENSG00000119844",0.00154916360493375,0.0013025732436477,4,2,-0.452434291680185,1,1
"ENSG00000072110",2.53770391775253e-27,0.000192366683615613,4,1,-0.452432395438265,1,1
"ENSG00000055211",5.61394060228341e-06,0,2,2,-0.451898435005889,1,1
"ENSG00000111371",5.48422833706306e-14,1,6,0,0.451726307322276,1,1
"ENSG00000140400",3.91738838849657e-07,1,10,0,0.451611406185277,1,1
"ENSG00000160180",6.25495615648477e-66,5.67476170127867e-31,3,1,0.450945382464473,1,1
"ENSG00000138162",3.16211337718985e-24,1,7,0,-0.449831386561768,1,1
"ENSG00000071994",1.48543008886743e-09,1,8,0,0.449812375130489,1,1
"ENSG00000174628",2.3829306414499e-19,9.36386978981501e-09,9,2,0.449358471058798,1,0.833333333333333
"ENSG00000135363",1.26686587021583e-56,1,6,0,-0.447752137331531,1,1
"ENSG00000146731",1.90615602069612e-23,4.96390486422962e-06,3,2,-0.446058250607588,1,1
"ENSG00000102024",2.51759602835704e-09,8.38838948029275e-05,3,1,0.445287131931767,1,1
"ENSG00000157601",4.30003916100946e-188,3.85381074258936e-71,7,1,0.444955174838175,1,1
"ENSG00000145730",0.0161299951032809,0.134577907002199,3,0,-0.444639246224089,1,1
"ENSG00000063180",0.000159742318686872,0.00112721270057936,3,1,0.444444641442638,1,1
"ENSG00000123989",0.0391011565468102,0.54435224096268,4,0,-0.444208145201989,0.833333333333333,0.833333333333333
"ENSG00000111817",0.0284719046818066,0.0547563101378892,7,0,-0.442622703090341,0.833333333333333,0.833333333333333
"ENSG00000164338",0.00530061342061072,1,5,0,-0.442568180904741,1,0.666666666666667
"ENSG00000115368",0.0460792162420657,0.0704579427757828,3,0,-0.442128503625755,1,1
"ENSG00000161996",0.00121242065918908,1,5,0,0.442092803555075,1,1
"ENSG00000186787",9.00253634166377e-06,1,5,0,0.441705729504907,1,1
"ENSG00000120699",0.00812123286377414,0,2,2,-0.441460088033891,1,1
"ENSG00000145901",8.47032753051454e-05,0.831392651407376,6,0,0.441031324264645,1,1
"ENSG00000172830",6.99290486539255e-09,0.0961841936304203,6,0,-0.439999992552928,1,1
"ENSG00000223745",2.94734817183071e-07,1,5,0,-0.438820008335612,1,1
"ENSG00000144560",1.87291023672239e-33,1,6,0,-0.437229100777324,1,1
"ENSG00000108946",8.97759137025994e-16,0.0679621664243884,6,0,-0.436451445688386,1,0.833333333333333
"ENSG00000141699",0.00301413100686362,0.282257273503462,4,0,-0.436365777673832,1,1
"ENSG00000172243",1.81748984317267e-06,0.646237310432555,6,0,-0.435987786892127,1,0.833333333333333
"ENSG00000178685",0.000387673195813684,0.00481238271622844,4,1,-0.435502527575101,1,1
"ENSG00000166012",1.87020522818641e-11,0.349737926835436,5,0,-0.434132956789801,1,1
"ENSG00000198736",8.19562689960401e-09,4.20830096782843e-08,5,1,0.434121011930626,1,1
"ENSG00000171428",0.0230487588296775,0.130046277556226,4,0,0.433603915039724,1,1
"ENSG00000159140",4.86793730225215e-30,1,8,0,0.433585810823102,1,0.5
"ENSG00000143198",3.27854352354351e-81,1.54029051843011e-30,4,1,-0.432226831095052,1,1
"ENSG00000058600",0.0135152103395405,0.0227311531033489,3,1,-0.43181254199336,1,1
"ENSG00000107372",5.94510271658869e-23,5.29576753198808e-10,5,1,0.431691564436309,1,1
"ENSG00000100296",2.05185163597632e-10,1,6,0,0.431499141949947,1,0.833333333333333
"ENSG00000114098",2.69926815456376e-05,0.496996313439112,8,0,0.430171613345692,1,0.666666666666667
"ENSG00000077458",0.0226523620459555,1,4,0,0.429903428875445,1,1
"ENSG00000163848",2.48319562852049e-07,1,5,0,0.428620671278374,1,1
"ENSG00000108384",4.89634696760855e-19,1,8,0,0.428581914518844,1,1
"ENSG00000163162",0.00515449428423883,1,5,0,0.428571428571429,1,0.833333333333333
"ENSG00000166471",0.0012290684650329,0.000281376363979754,3,2,-0.428500468931284,1,1
"ENSG00000155621",1.26724268219852e-15,1,6,0,-0.428465378834154,1,1
"ENSG00000140367",0.00310793550087071,0.0209658511001323,3,1,0.428441210910753,1,1
"ENSG00000130396",0.00047093689363349,0.000772983993668728,3,1,-0.428361355969368,1,1
"ENSG00000196562",2.85734030807202e-18,0.000158920686985776,6,2,0.428248743654769,1,1
"ENSG00000196141",1.94443141503733e-40,2.10142086003096e-13,10,1,0.427603467019145,1,1
"ENSG00000137497",4.86072391661075e-05,0.374128231512574,5,0,-0.426589073002446,1,0.666666666666667
"ENSG00000120694",9.60055063253706e-34,6.41666845531148e-05,8,1,-0.426432612450677,1,1
"ENSG00000136261",2.6828072870622e-26,2.33982794165748e-08,4,1,0.426425036029657,1,1
"ENSG00000165055",3.97902428348154e-05,0.0136630790012654,5,1,0.425620179878819,1,1
"ENSG00000001084",8.57842920243321e-39,1,4,0,-0.425355003263212,1,1
"ENSG00000235954",0.000248290290453639,1,6,0,0.424356983094817,1,0.833333333333333
"ENSG00000116990",0.00943376053963007,0.155281317059445,3,0,-0.423883745065854,1,1
"ENSG00000119977",0.00031643061100199,0.254076029318869,4,0,0.422258657682028,1,1
"ENSG00000137473",2.70166614316755e-10,0.000537755734821475,5,1,-0.422077766890098,1,1
"ENSG00000121749",0.000220016122701984,1,5,0,-0.421790961678791,1,1
"ENSG00000248092",0.0123958296513203,0.0446932374655774,4,1,0.421483971451443,1,1
"ENSG00000130299",3.07401420125237e-08,1,6,0,-0.421017757144018,1,1
"ENSG00000083838",0.000551509238703097,1,5,0,0.420960276257219,1,1
"ENSG00000204520",0.000533252602582895,8.16569505992697e-05,3,1,0.420740117979702,1,1
"ENSG00000140299",7.48787013281351e-06,1,3,0,0.419719496992329,1,1
"ENSG00000188191",0.0307331053338317,0.224782925830813,3,0,0.419176212861796,1,0.833333333333333
"ENSG00000087470",0.00125938977781518,0.159449204185007,4,0,0.418560804069522,1,1
"ENSG00000186866",0.0309763270754391,1,4,0,0.418189163968439,1,1
"ENSG00000100664",1.94144967351792e-14,0.542376282217091,5,0,0.417591177850021,1,1
"ENSG00000168026",0.0324442453497385,0.0582984127517318,3,0,0.417517360310778,1,1
"ENSG00000143633",3.65261555381617e-10,4.01262172694594e-06,3,1,-0.41721943523136,1,1
"ENSG00000186960",3.18470710492109e-06,0.134254153990955,5,0,0.416178029058356,1,1
"ENSG00000034677",0.0272788583285877,0.397815472606652,3,0,-0.415988339107846,1,1
"ENSG00000158315",1.53596695392304e-22,0.0429665658769429,4,1,0.414894613552391,1,1
"ENSG00000235437",9.50986216847501e-05,0.175627751805056,5,0,0.41477964932457,1,0.833333333333333
"ENSG00000170469",0.00212071769436168,0.231105461834633,4,0,-0.414633901840196,1,0.833333333333333
"ENSG00000110328",5.31318350365118e-11,1,4,0,0.414632391838533,1,1
"ENSG00000064601",1.06159997139078e-06,1.02310811610179e-07,4,2,-0.414577892891853,1,1
"ENSG00000111328",1.1066647036604e-32,4.67863435950789e-09,7,1,-0.414528478527184,1,1
"ENSG00000166770",0.0229277498363339,0.0348533750381528,5,1,0.414250426221552,1,0.833333333333333
"ENSG00000174243",2.45044897865923e-21,0.00706011944882239,5,1,0.414127237429348,1,1
"ENSG00000267855",0.00142964934573094,0.00166228332817942,3,1,0.413221864354622,1,1
"ENSG00000144381",7.31733473320108e-44,9.04787927787653e-26,4,1,-0.412891940708829,1,1
"ENSG00000151923",6.35326889530598e-17,1,7,0,-0.412856672048656,1,1
"ENSG00000119383",0.000100815009849044,1,6,0,-0.41247198201135,1,1
"ENSG00000247498",5.16303881274096e-06,1,5,0,0.412206128412139,1,1
"ENSG00000109814",0.0276497126271313,0.938134666598309,4,0,0.411963566813704,1,0.833333333333333
"ENSG00000152760",5.66950384158958e-06,0.103875659560837,5,0,0.411764650205827,1,1
"ENSG00000127947",3.57881428719059e-05,0.0147597901218952,4,1,-0.411764455433724,1,1
"ENSG00000178252",0.00392100353389505,0.666477019694092,5,0,0.41158620876635,1,1
"ENSG00000107960",1.53245882363191e-05,0.181153713124342,4,0,-0.411186240606699,1,1
"ENSG00000130429",5.53657323314976e-132,1.10395985132086e-100,4,1,0.411150170753319,1,1
"ENSG00000184979",1.0452174527802e-15,1,4,0,0.410200879251674,1,1
"ENSG00000108883",0.000123638424214129,1,4,0,0.409776371176303,1,1
"ENSG00000005483",0.000176956822105224,0.213467307106412,4,0,0.409177272477613,1,1
"ENSG00000185825",1.00440193981366e-38,7.01467006819054e-23,3,1,-0.408851271121231,1,1
"ENSG00000074935",0.00443764069323066,0.023002791394201,4,1,0.40854474142725,1,1
"ENSG00000238142",9.76951749936912e-08,0.106571273369632,4,0,0.408458638961964,1,1
"ENSG00000132680",6.94261576261554e-07,0.0174770375854078,3,1,0.408345547214665,1,1
"ENSG00000006194",0.000314217531138203,1,6,0,0.407322460493645,1,0.5
"ENSG00000016602",2.91526630814485e-08,1,4,0,-0.406645976132982,1,1
"ENSG00000129534",4.66301922882628e-20,1,8,0,0.406569040535976,1,1
"ENSG00000100083",3.10437359410424e-22,6.3182525163404e-06,5,1,-0.406341469361769,1,1
"ENSG00000135951",0.000205226390359238,0.000599338918723611,6,1,0.406249949417937,1,1
"ENSG00000095383",4.37272213944911e-05,0.00174108704838767,4,2,-0.405738206956188,1,1
"ENSG00000138119",4.91784224389859e-46,1,6,0,-0.405643681362965,1,1
"ENSG00000137492",0.000194866049816603,0.000755500293263066,5,2,0.405438674448285,1,1
"ENSG00000073169",0.0396548136813366,1,3,0,-0.405330786857782,0.833333333333333,0.833333333333333
"ENSG00000173559",0.0218679153184282,0.0568002530857479,3,0,-0.405297784021902,0.833333333333333,0.833333333333333
"ENSG00000166710",3.37870229058381e-91,1,7,0,-0.405172356391538,1,1
"ENSG00000151092",4.40237237217801e-09,0.148075701599578,7,0,-0.404807903295842,1,1
"ENSG00000173511",2.87655655998551e-06,1,5,0,0.404385884102916,1,1
"ENSG00000122877",1.61570047845269e-06,0.0777668711726664,6,0,-0.40364973959788,1,0.833333333333333
"ENSG00000071082",1.06991073472775e-14,1,5,0,-0.402675445180586,1,1
"ENSG00000168310",1.96676027764193e-12,5.31457384361294e-12,4,2,-0.401268493107176,1,1
"ENSG00000101310",1.28660228758904e-14,0.0451458394833966,9,1,-0.400105851729388,1,0.666666666666667
"ENSG00000204843",3.7520846828973e-11,1,8,0,-0.399999595120626,1,1
"ENSG00000270647",4.29234540611284e-23,9.06547098425443e-05,6,1,-0.399956906737314,1,1
"ENSG00000083544",0.0361461271304597,0.741124641844809,4,0,0.399616792454572,1,1
"ENSG00000243660",0.00404146836246028,0.312924394485383,4,0,0.399608407863944,1,1
"ENSG00000148481",0.00161348141927919,1,4,0,-0.399159723979001,1,1
"ENSG00000106617",2.24084983733435e-06,0.0367667244550285,5,1,-0.398986030008978,1,1
"ENSG00000134574",9.34420263601611e-22,0.00432082376124514,10,1,-0.398451101906249,1,1
"ENSG00000237441",0.0115473511372238,0.00224906923681029,3,2,-0.398302856611914,1,1
"ENSG00000102554",4.92659252849186e-05,0,2,2,0.398259168292541,1,1
"ENSG00000110107",3.25644752909063e-11,1,4,0,-0.398016072879196,1,1
"ENSG00000182325",7.83119527994851e-05,0.235602469161238,5,0,0.39736598940571,1,1
"ENSG00000032444",0.000127815121088787,1,5,0,-0.39716519787923,1,1
"ENSG00000075790",3.47003327187819e-40,1,7,0,0.396922555644759,1,0.833333333333333
"ENSG00000012822",8.21619215476697e-07,0.312069640074504,6,0,-0.395934964049558,1,1
"ENSG00000050820",1.00862835613955e-05,0.000215801388379224,5,1,-0.395841277433249,1,1
"ENSG00000119335",1.072055621826e-30,1,4,0,0.395161811078269,1,1
"ENSG00000110628",3.41239669284233e-09,0.0140563613862391,8,1,0.39494887069869,1,1
"ENSG00000156875",0.000112258097987052,0.00122028915622652,3,1,0.394506359069423,1,1
"ENSG00000100462",0.00313394093120326,0.00860343420998,5,1,-0.393941062540082,1,1
"ENSG00000096872",0.000129640334421878,0.0152579091746105,6,1,-0.393413656001831,1,1
"ENSG00000133641",0.0314800758708653,0.00747432546849759,3,1,0.392653187826054,1,1
"ENSG00000110958",4.2647982556665e-46,1.21840299630191e-20,4,1,-0.392479709198579,1,1
"ENSG00000167996",4.30236890140246e-189,4.42845561160863e-193,4,2,0.392319860251671,1,1
"ENSG00000129757",0.00279010105729508,1,5,0,-0.391607663864256,1,0.833333333333333
"ENSG00000165698",1.80753920149657e-06,4.07358070026542e-05,4,1,0.390927273677236,1,1
"ENSG00000140575",3.01080678226101e-12,1,4,0,0.390767586090946,1,1
"ENSG00000118985",0.00452719391752043,0.490489579020428,3,0,0.39037493010104,1,1
"ENSG00000101361",6.35415106767845e-11,3.18534042394605e-12,3,3,0.390236373522906,1,1
"ENSG00000156313",5.9655219946073e-07,1,6,0,0.388889018555296,1,1
"ENSG00000185551",1.42452575726471e-18,0.00500739293939391,8,1,-0.388235136003899,1,1
"ENSG00000151881",5.29351621595438e-09,0.044780911335088,4,1,-0.388124513772747,1,1
