"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_uninfected_child_Uninfected-Suprabasal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000100918",0.0358895755297515,1,5,0,-0.377103102915041,0.833333333333333,0.666666666666667
"ENSG00000184584",0.00918398052128701,0.0341543624332339,6,1,0.375699334246589,1,1
"ENSG00000105519",3.60883436639382e-18,1.23407914123303e-08,8,2,-0.375689965813475,1,1
"ENSG00000261052",0.0392937074631058,1,6,0,0.374999094710241,0.833333333333333,0.666666666666667
"ENSG00000145779",1.53150905589969e-06,1,6,0,0.374750514442758,1,1
"ENSG00000148334",0.00597052660340586,0.00698021703710925,3,1,-0.374323645521935,1,1
"ENSG00000213676",0.0439815603700546,1,4,0,0.372714906560516,1,1
"ENSG00000150403",0.0205603419143767,1,5,0,0.372082215603126,1,0.833333333333333
"ENSG00000100129",2.32741855255958e-14,1,5,0,-0.371297786445869,1,1
"ENSG00000025708",6.14740178639151e-08,0.0705578234377744,6,0,0.370960721682423,1,1
"ENSG00000112096",8.68816754831354e-10,1,6,0,0.367878873009484,1,1
"ENSG00000122026",4.12058278291719e-76,8.968386356018e-33,4,1,-0.36734502818643,1,1
"ENSG00000245694",7.78497931668442e-11,0.000225287644197198,9,1,-0.365699833939896,1,1
"ENSG00000143499",0.0445286246528713,0.0316313054313427,4,1,-0.365054095516948,1,1
"ENSG00000072210",1.65500961420113e-06,1,8,0,-0.364545203903058,1,1
"ENSG00000244879",0.00116980152160731,1,6,0,0.362824362034184,1,0.833333333333333
"ENSG00000198729",0.000825465358315365,0.0167982490816349,4,1,0.361862259285517,1,1
"ENSG00000129654",3.94221136635796e-06,0.00960203926515822,4,1,-0.360000660770283,1,1
"ENSG00000100926",0.0115424058998688,0.446964679821091,6,0,0.358516899743579,1,1
"ENSG00000206053",0.000337806928220302,0.482148800403513,4,0,0.356726116655569,1,1
"ENSG00000121310",0.000535437731338578,0.000554957605237498,6,1,0.356481386722463,1,1
"ENSG00000204580",3.15857350774583e-08,0.0825116350069234,8,0,-0.355933326094617,1,0.833333333333333
"ENSG00000167920",0.0228870340280797,1,6,0,-0.35556813241448,1,0.833333333333333
"ENSG00000139644",9.51037657520679e-06,0.266672761365172,5,0,0.354495963535398,1,1
"ENSG00000139218",0.0130849922542862,1,8,0,0.354214980955148,1,0.833333333333333
"ENSG00000103495",3.94221136635796e-06,1,9,0,0.352941081569664,1,0.666666666666667
"ENSG00000145632",0.000113818331960759,0.00512274856591559,3,1,0.352167790639329,1,1
"ENSG00000078668",0.000608340253134869,0.0100875018160991,3,1,-0.351182037826524,1,1
"ENSG00000100592",0.00211654629490568,1,3,0,-0.351024929366143,1,1
"ENSG00000176393",0.0113209041107912,1,5,0,0.350928137094656,1,1
"ENSG00000153292",0.00139205352833256,1,6,0,0.350211704335365,1,1
"ENSG00000122490",0.00278612955254023,1,8,0,-0.349643890429794,1,0.833333333333333
"ENSG00000157601",0.00044017894228108,1,4,0,-0.346576725967504,1,1
"ENSG00000150753",7.91110359718263e-07,0.00812416300758972,4,1,-0.346313873457475,1,1
"ENSG00000105856",0.0106330669001801,1,4,0,0.341746906165255,1,0.833333333333333
"ENSG00000122644",0.000481317754302977,0.00858828256445497,5,1,0.33783565897096,1,1
"ENSG00000162076",0.000115114698877478,0.855452350288852,3,0,0.335955472761209,1,1
"ENSG00000153443",0.00109607213959598,0.0361961673665139,7,1,-0.335945972624872,1,1
"ENSG00000188690",0.00171944183214774,1,5,0,0.333333333329102,1,1
"ENSG00000278311",0.00431367077449893,1,7,0,0.333333333299285,1,1
"ENSG00000101266",2.73203742422635e-09,1,11,0,0.333332804023064,1,0.5
"ENSG00000158864",0.0021250416712713,0.000399795863469272,3,2,-0.333301244026371,1,1
"ENSG00000126581",1.53173034312295e-11,0.234143026768186,8,0,0.333006128113237,1,1
"ENSG00000145191",0.0299246799021981,1,6,0,0.332535401818406,1,0.833333333333333
"ENSG00000117335",0.0027697205353222,0.76178323914766,6,0,0.331344905753832,1,0.833333333333333
"ENSG00000164713",1.06147799728503e-05,3.32014905144345e-06,3,1,0.330434394209159,1,1
"ENSG00000119801",0.0147926501674225,1,5,0,-0.330078639210124,1,1
"ENSG00000108244",6.23379304374595e-25,1.47057383007722e-12,4,1,-0.329855044844394,1,1
"ENSG00000011009",0.00394703848561082,0.196876448575611,5,0,0.329703466343459,1,1
"ENSG00000156508",2.85363901042813e-283,0,2,2,-0.329269546410819,1,1
"ENSG00000153310",0.000481317754302977,1,10,0,0.328058703450971,1,0.833333333333333
"ENSG00000111843",1.16840134267361e-12,3.32353582408275e-08,3,1,0.326520881301926,1,1
"ENSG00000214160",3.13669080162054e-05,0.199398130089633,5,0,0.325324008639873,1,1
"ENSG00000094755",0.0439815603700546,1,5,0,-0.325003277860112,1,0.833333333333333
"ENSG00000158234",1.20627259894782e-05,1,9,0,-0.323942813089563,1,1
"ENSG00000164924",0.0384033653727451,0.0140783314018341,8,1,0.323594637619693,1,1
"ENSG00000164172",0.0108865964611427,1,4,0,-0.323500450622572,1,0.833333333333333
"ENSG00000197982",0.0311146500245617,0.016469788288226,3,1,0.322170468378615,1,1
"ENSG00000176532",0.00011193893023265,1,3,0,0.321700440549816,1,1
"ENSG00000087460",1.90618566265857e-20,1,10,0,-0.320574352897886,1,1
"ENSG00000270647",0.0177611906634705,1,5,0,0.320460677321784,1,0.833333333333333
"ENSG00000103275",0.0104637259028957,0.151362090452971,6,0,-0.320266568358731,1,0.833333333333333
"ENSG00000104611",0.0237221982990965,0.513589398467419,6,0,0.319966504811812,1,0.833333333333333
"ENSG00000172113",0.00319523613920855,1,9,0,-0.318873457019619,1,0.666666666666667
"ENSG00000276422",0.00172097243265409,0.00232380027857417,5,2,0.316740802651895,1,1
"ENSG00000137818",1.17007808968481e-05,6.15508991173289e-07,3,2,-0.315212867943901,1,1
"ENSG00000175550",7.3214511498998e-11,1,4,0,-0.31465183597327,1,1
"ENSG00000167136",4.4330063119889e-05,0.00458779296128943,3,1,-0.31241885643102,1,1
"ENSG00000163932",0.00400031767130182,1,5,0,0.311386079384298,1,0.833333333333333
"ENSG00000090060",0.000170063360214116,1,7,0,0.311354596260702,1,1
"ENSG00000177200",0.00194787750613065,1,10,0,-0.310735524030991,1,0.833333333333333
"ENSG00000197451",0.00671013907369049,0.156624844655563,4,0,-0.309523809523809,1,1
"ENSG00000105223",0.000196444673941235,1,11,0,0.307715361368213,1,0.833333333333333
"ENSG00000204054",0.00429119180970573,1,8,0,0.306009274374328,1,1
"ENSG00000106052",3.92124535483519e-06,1,6,0,0.303377179635818,1,1
"ENSG00000105835",0.00610436965041799,0.0427656766768169,5,1,0.302505038441491,1,1
"ENSG00000138796",0.00651174174653387,0.298195364750594,3,0,0.302249499310178,1,1
"ENSG00000016864",2.52662091792793e-10,1,9,0,0.300000000004616,1,0.833333333333333
"ENSG00000133265",0.00143162992651786,0.852871253521992,5,0,0.29999995062399,1,1
"ENSG00000108588",0.000821669023834353,1,4,0,0.2997149220173,1,1
"ENSG00000101940",2.41518821347259e-06,0.534162316072431,7,0,-0.297644879824229,1,1
"ENSG00000167642",0.000186088088800581,1.09560112779354e-05,3,2,-0.295748424346733,1,1
"ENSG00000103145",0.0293445450822065,1,7,0,0.294158470264072,1,0.833333333333333
"ENSG00000064490",0.00900487019122822,0.290754378478448,6,0,0.292307263746601,1,1
"ENSG00000153485",0.0468529722717159,0,2,2,-0.291731547131682,1,1
"ENSG00000205981",0.029820000752541,1,3,0,0.291653013331795,0.833333333333333,0.833333333333333
"ENSG00000176153",0.00300365989489644,0,2,2,0.291489407916388,1,1
"ENSG00000173113",0.0001820365089297,0.000685333821268741,5,1,-0.289789439647997,1,1
"ENSG00000147140",0.00535341592313007,0.963022794404176,7,0,0.288526407322026,1,1
"ENSG00000147099",0.0207255748867637,1,7,0,-0.288057835134501,1,0.833333333333333
"ENSG00000159335",0.00294882778509533,0.00709698315343958,3,1,-0.287555302074387,1,1
"ENSG00000119333",0.0162586747079163,1,4,0,0.286885188707092,1,1
"ENSG00000140612",0.0288861563261196,0.00593197123418581,3,2,-0.28631622748977,1,1
"ENSG00000152795",8.80839776038051e-07,1,4,0,-0.28438753821077,1,1
"ENSG00000067064",0.000601516081866824,0.0891758133829464,4,0,0.284241393577782,1,1
"ENSG00000180964",0.0057355780102027,0.65744204458376,4,0,0.282758037481516,1,1
"ENSG00000032389",0.0332169467631144,0.59181655252038,4,0,-0.278644506529462,1,1
"ENSG00000130816",0.0261754635222853,1,5,0,0.274828723214881,1,0.833333333333333
"ENSG00000015475",0.0227006814794,0.171910920234866,5,0,-0.274725209449088,1,1
"ENSG00000141232",0.0222609344335004,0,2,2,0.271327846228306,1,1
"ENSG00000128309",3.99263052319416e-13,1,5,0,-0.270652552377133,1,1
"ENSG00000118705",3.94221136635796e-06,0.0194456611273474,3,1,0.270518844680253,1,1
"ENSG00000118849",0.0148056725650576,0.00347354793748821,3,1,0.270516258754524,1,1
"ENSG00000243955",1.03332421506194e-08,0.00536823090988217,3,1,-0.268506872671039,1,1
"ENSG00000126524",0.00145245689935477,0.00123119145642448,4,1,0.266485439887156,1,1
"ENSG00000068438",0.00794674787052166,1,6,0,0.264402969267804,1,1
"ENSG00000079462",0.00722378163432221,0.0135614735884845,4,1,-0.260185612200122,1,1
"ENSG00000102144",0.0330992037724385,0.00961104634974076,3,2,-0.260177949358402,1,1
"ENSG00000050405",0.0152700217608795,1,7,0,-0.259457208093598,1,1
"ENSG00000115963",0.0101266226673968,0.03793883170074,6,1,-0.258099887691684,1,1
"ENSG00000123159",4.06748761678013e-23,1,11,0,0.25806458191298,1,1
"ENSG00000137575",0.000846622088877608,1,3,0,0.258063498156508,1,1
"ENSG00000197956",4.2804585156422e-284,1,3,0,-0.257119708411368,1,1
"ENSG00000164050",0.0282324255472152,1,3,0,0.256552005685178,1,1
"ENSG00000100983",0.0256332681863643,1,4,0,0.255941386060285,1,1
"ENSG00000163660",0.000953635663501588,0.069555481716953,8,0,-0.255348924112498,1,0.833333333333333
"ENSG00000198242",1.72422129784189e-19,6.83435261927583e-09,3,1,0.255215862739545,1,1
"ENSG00000115884",4.07116842356894e-06,1,7,0,0.254169578204484,1,0.833333333333333
"ENSG00000111652",0.049686353697747,1,7,0,0.25376208854145,1,0.833333333333333
"ENSG00000164442",0.00418381446321271,0.0186428107050445,4,1,-0.25346511148225,1,1
"ENSG00000001084",0.0237221982990965,0.809578419874984,7,0,0.251284683349229,1,1
"ENSG00000163565",0.000137102544858154,1,11,0,0.249944338489152,1,0.833333333333333
"ENSG00000135926",0.0493076284708267,1,3,0,-0.248212560815978,1,1
"ENSG00000173272",2.03362102317673e-05,0.000404651035034608,3,1,-0.247645192012311,1,1
"ENSG00000176101",0.0466120844095374,0,2,2,-0.245885350777243,1,1
"ENSG00000112237",0.00838641387493344,0.723207617579536,5,0,0.245571216810138,1,1
"ENSG00000189403",1.22295635059573e-35,1,6,0,0.24217154941153,1,1
"ENSG00000198492",6.37822085507685e-05,0.00942978118156043,6,1,-0.241305894138252,1,1
"ENSG00000136810",7.02735223424096e-92,1,4,0,0.240765966595939,1,1
"ENSG00000148120",6.88450294746738e-06,1,6,0,-0.23978037428996,1,1
"ENSG00000163597",0.000305465191500893,0.534741304173776,10,0,-0.237756731165271,1,1
"ENSG00000077380",0.010852263099994,1,8,0,0.235479186180166,1,1
"ENSG00000110321",5.05438743335802e-10,0.0795178908634698,8,0,-0.234697948108507,1,1
"ENSG00000245532",2.75204190802708e-07,2.4493030530861e-06,4,2,0.233979464359586,1,1
"ENSG00000115514",0.0129371206369044,0.0560699780772179,3,0,-0.233358446352568,1,1
"ENSG00000243927",5.43911042299478e-06,0.220380114314012,4,0,0.229778755343455,1,1
"ENSG00000163466",0.000107465186677035,2.94814406634264e-05,4,1,0.224820221537589,1,1
"ENSG00000170035",0.0405590745808231,0.540750098420998,7,0,-0.222923874666003,1,1
"ENSG00000144566",0.0224157242525593,1,4,0,0.222898340224695,1,1
"ENSG00000114115",0.0356738053848099,0.0636234017004879,3,0,0.221584873134822,1,1
"ENSG00000170892",0.000369919954672089,1,5,0,0.219257906372944,1,1
"ENSG00000144848",0.00989553689561548,0.797650818840676,4,0,-0.218633245275227,1,1
"ENSG00000171443",0.0311085308884026,0.0633553374500604,3,0,-0.218449170604101,1,1
"ENSG00000164405",0.0319688133855931,0,2,2,-0.216377835855049,1,1
"ENSG00000127125",0.00226859159847095,1,6,0,0.21605216450779,1,1
"ENSG00000116044",1.2864286783059e-09,1,8,0,0.215394650603244,1,1
"ENSG00000176945",0.0208691306718476,0.151579734814298,7,0,-0.214973011071975,1,1
"ENSG00000104852",3.56659722708546e-06,1,6,0,0.214643833072918,1,1
"ENSG00000116857",0.0423532806009101,0.761972569861454,3,0,0.211991036680334,1,1
"ENSG00000102854",0.0201097590821515,0.233135427300072,9,0,-0.211057931431201,1,1
"ENSG00000198355",0.000269226859986795,1,3,0,0.210975356262541,1,1
"ENSG00000225470",0.00300365989489644,1,7,0,-0.209271280194923,1,1
"ENSG00000109180",0.00458706734876043,1,5,0,-0.209256716379466,1,1
"ENSG00000100138",2.39743768523675e-05,1,5,0,0.207874676385209,1,1
"ENSG00000171928",0.00174520577507575,1,3,0,-0.20651400567491,1,1
"ENSG00000198356",0.0208691306718476,0.00393886612148201,3,2,0.204316563476801,1,1
"ENSG00000177410",0.0219500057540039,1,5,0,0.203020079634164,1,1
"ENSG00000204397",0.0292454423897961,1,5,0,-0.202314629721218,1,0.833333333333333
"ENSG00000162496",1.08961486313774e-19,0.179460098500995,9,0,-0.201769341579686,1,1
"ENSG00000173467",2.51274748752752e-08,0.000198704333767281,4,1,-0.200903343121951,1,1
"ENSG00000013275",0.00173160016157456,0,2,2,-0.200307587174738,1,1
"ENSG00000168288",0.000120987757585863,1,3,0,0.200182757129504,1,1
"ENSG00000172239",0.0100389157763016,1,6,0,0.199208654671996,1,1
"ENSG00000102738",7.09510102661481e-05,0.889065904452731,3,0,0.197530457825605,1,1
"ENSG00000196344",0.0138402098375035,0.565570282591004,5,0,0.196774189416454,1,0.833333333333333
"ENSG00000166920",2.02367232479534e-07,1,4,0,0.196721265856117,1,1
"ENSG00000183207",0.000269468226437889,0.21934193688331,6,0,-0.195737057823027,1,1
"ENSG00000111912",0.00440608037437396,1,6,0,-0.195652415507697,1,1
"ENSG00000131037",0.000440982839387,1,4,0,0.19410709568913,1,1
"ENSG00000070526",1.06147799728503e-05,0.0265197690673937,7,1,0.192982574991979,1,1
"ENSG00000185499",5.27069367671365e-05,0.288412312398567,7,0,-0.192127052941548,1,1
"ENSG00000265190",0.0493789261263157,1,4,0,0.191923896380789,1,1
"ENSG00000281649",0.0114115246222575,1,6,0,0.191335929440097,1,1
"ENSG00000254505",0.0114115246222575,0.0446553582010615,3,1,-0.190457481885091,1,1
"ENSG00000166333",0.0425715559897897,1,4,0,0.190183666194852,1,1
"ENSG00000068697",1.62039330008031e-10,2.07632930972408e-07,3,1,-0.188569927947009,1,1
"ENSG00000071553",0.0172368337087321,0.0374357762502497,3,1,-0.187724181772097,1,1
"ENSG00000114209",0.000444835875281928,1,9,0,0.18599707087543,1,1
"ENSG00000176209",0.000337806928220302,1,8,0,-0.185161205117964,1,1
"ENSG00000070081",0.0488865194781079,1,8,0,-0.183333034362154,1,0.833333333333333
"ENSG00000163382",0.00118265913387565,1,3,0,-0.183034283260311,1,1
"ENSG00000147123",2.1589076725075e-05,0.0383637079027403,5,1,0.181995780487433,1,1
"ENSG00000182853",0.0140466779591628,0.0052140009710576,3,1,0.180997640554963,1,1
"ENSG00000130511",0.000846622088877608,1,8,0,-0.179778185491796,1,1
"ENSG00000100938",0.0152796418085535,0.133894403834495,8,0,-0.179485912115989,1,1
"ENSG00000143222",1.7635606111178e-14,0.0261904851547605,4,1,0.178339987957494,1,1
"ENSG00000165119",4.48740323436445e-06,0.037997215214601,6,1,-0.177801108998837,1,1
"ENSG00000035115",0.0117826162348903,1,7,0,0.17751474052112,1,1
"ENSG00000128016",2.94459220360156e-11,1,3,0,0.176573648536659,1,1
"ENSG00000073737",4.16444030014926e-05,1,4,0,0.173997481741437,1,1
"ENSG00000117984",3.91021832371098e-06,1,3,0,0.171617864272512,1,1
"ENSG00000084234",0.00149408783479439,1,8,0,0.171191036051976,1,1
"ENSG00000116209",1.97058279269121e-11,1,4,0,-0.171122079294534,1,1
"ENSG00000110492",2.93916099387583e-07,0.264002104037763,5,0,0.171085115793076,1,1
"ENSG00000153774",0.0442544713277329,1,7,0,0.170962041550494,1,1
"ENSG00000116478",0.00981039060774351,0.0970346663979201,3,0,-0.17064083454271,1,1
"ENSG00000166598",5.70995148324749e-06,0.940849218452956,5,0,0.170215500270094,1,1
"ENSG00000100288",0.044546384166485,1,5,0,-0.169491525423729,1,1
"ENSG00000123395",0.000377066126191985,1,4,0,0.168996046758277,1,1
"ENSG00000161203",4.19856862059413e-11,1,3,0,-0.168335142103827,1,1
"ENSG00000169908",1.62782087094567e-05,0.000390816929699467,3,1,-0.16812118888617,1,1
"ENSG00000128274",0.000161157921442182,1,7,0,0.167558717618294,1,1
"ENSG00000125611",3.81091375111817e-05,1,4,0,0.166848786536917,1,1
"ENSG00000106853",0.0279342119002544,0.458387273410693,7,0,0.16515056493874,1,1
"ENSG00000241468",0.0115977333630889,1,3,0,0.164272195443083,1,1
"ENSG00000125445",2.18591478425252e-05,1,4,0,0.164045413583754,1,1
"ENSG00000136156",0.0384039585288839,0,2,2,-0.163951589076536,1,1
"ENSG00000171604",0.000197885720751962,1,8,0,0.161697344423441,1,1
"ENSG00000163931",9.76008297094532e-07,0.0864946315669028,3,0,-0.160645279255278,1,1
"ENSG00000272398",1.83708865451241e-07,1,3,0,-0.159224973511557,1,1
"ENSG00000177989",1.28229324870305e-07,1,11,0,0.159090422512702,1,1
"ENSG00000053371",4.48740323436445e-06,1,3,0,-0.158243139172901,1,1
"ENSG00000111639",0.000636160025465064,0.957472723836297,4,0,0.157382466806153,1,1
"ENSG00000166145",0.000105588705903594,1,8,0,0.156395837060606,1,1
"ENSG00000031698",0.0083849994374137,1,3,0,0.156265894387619,1,1
"ENSG00000168066",0.0228870340280797,1,7,0,-0.156146695767564,1,1
"ENSG00000167526",0.0148080668577188,1,6,0,-0.155568777891142,1,1
"ENSG00000243836",5.25037667105681e-07,1,4,0,0.155170815608827,1,1
"ENSG00000168000",0.0281212737352577,0.995773535430811,7,0,-0.155138636833994,1,1
"ENSG00000204264",0.0281410442469998,1,4,0,0.154362089708147,1,1
"ENSG00000138326",2.61386521084912e-28,1,4,0,0.151563633891238,1,1
"ENSG00000057149",4.13050058289288e-14,1,4,0,-0.151277089883236,1,1
"ENSG00000161249",0.0453105286725889,1,8,0,-0.150757195308451,1,1
"ENSG00000184110",0.0215083240924483,1,6,0,-0.150275554014404,1,1
"ENSG00000089063",0.0220187131975158,1,6,0,0.15014119104524,1,1
"ENSG00000099341",0.00838641387493344,1,3,0,-0.149158441358169,1,1
"ENSG00000168610",0.00364747505878523,1,6,0,0.149120047977925,1,1
"ENSG00000187244",0.00509331956341423,1,3,0,0.148714263004018,1,1
"ENSG00000090621",0.00394703848561082,1,7,0,-0.148001650164265,1,1
"ENSG00000104695",0.0128856594832204,1,4,0,0.147163970752158,1,1
"ENSG00000100804",0.00028108529096461,1,3,0,0.146611590745085,1,1
"ENSG00000105854",1.65500961420113e-06,1,7,0,0.145856358090517,1,1
"ENSG00000135373",0.00293383403942266,0.408025988542576,5,0,0.144644499746363,1,1
"ENSG00000067182",0.00478514420590391,1,4,0,0.143946310864523,1,1
"ENSG00000154640",0.00599937669357922,1,3,0,-0.143901616969696,1,1
"ENSG00000108953",0.000230909301108642,1,4,0,0.14166672188144,1,1
"ENSG00000166946",0.0271913326845983,1,5,0,0.139688635788842,1,1
"ENSG00000143819",4.54105917377706e-09,1,4,0,0.139574814359088,1,1
"ENSG00000189143",1.29674889472792e-19,1,3,0,0.139566942266516,1,1
"ENSG00000110958",0.00429119180970573,1,3,0,-0.139168825019264,1,1
"ENSG00000169223",7.87192216635765e-05,1,3,0,0.137160239195249,1,1
"ENSG00000078674",0.000132231667441369,1,12,0,-0.13559317447647,1,1
"ENSG00000087077",0.0282263264133226,0,2,2,-0.135123832587523,1,1
"ENSG00000159588",0.00563045003761624,1,14,0,0.133333361260183,1,1
"ENSG00000064961",0.0113696385348416,1,3,0,0.132512230481307,1,1
"ENSG00000130429",3.08901449947122e-10,1,3,0,0.130911720559301,1,1
"ENSG00000005001",2.13216377167443e-06,0.300960187616216,5,0,0.130779376037592,1,1
"ENSG00000127184",0.000834727538595155,1,3,0,-0.127108948564995,1,1
"ENSG00000155366",0.0221033977449418,1,4,0,0.125000342168474,1,1
"ENSG00000169314",0.00624631466815566,1,8,0,-0.124275220674011,1,1
"ENSG00000092199",0.0493789261263157,1,9,0,-0.124191921762495,1,1
"ENSG00000242372",0.0250651740845137,0.561137731531867,5,0,-0.124184374417829,1,1
"ENSG00000140319",0.000747064474518005,0,2,2,-0.123571038227426,1,1
"ENSG00000102316",0.00145818936838657,1,7,0,0.1225027783945,1,1
"ENSG00000161547",0.00242671832458029,1,5,0,0.121783163199302,1,1
"ENSG00000162909",0.0201097590821515,0,2,2,0.119780059264098,1,1
"ENSG00000147403",4.05813485150098e-09,1,7,0,0.119313877894945,1,1
"ENSG00000060138",3.43248619806087e-09,0.624909581296991,6,0,-0.119206162738948,1,1
"ENSG00000130255",0.00143162992651786,1,4,0,0.117994354857201,1,1
"ENSG00000128609",0.0238152776357012,0.335228445067813,3,0,-0.117932441136443,1,1
"ENSG00000122359",7.31212224620133e-05,1,7,0,0.117568289156376,1,1
"ENSG00000143320",2.8010607989873e-05,1,3,0,0.117170022865564,1,1
"ENSG00000042493",0.00554037643653061,1,3,0,-0.111723034609305,1,1
"ENSG00000118680",0.000599007413665923,0,2,2,0.110733703422206,1,1
"ENSG00000161920",0.0413230726424083,1,4,0,0.110665992399466,1,1
"ENSG00000112699",0.0187695768563721,1,5,0,0.110591688560104,1,1
"ENSG00000172757",1.48745072557889e-06,1,3,0,0.11004484223243,1,1
"ENSG00000188186",0.0230418308312576,0,2,2,-0.109339126723749,1,1
"ENSG00000108654",1.04454781369719e-13,1,6,0,0.109073324903784,1,1
"ENSG00000159352",0.0413230726424083,0,2,2,-0.108873287857411,1,1
"ENSG00000115875",0.00155173665672537,1,4,0,0.107793563904679,1,1
"ENSG00000133872",0.0156884540628184,1,5,0,-0.105467134172868,1,1
"ENSG00000013306",0.00157012949405939,1,5,0,0.104301679363247,1,1
"ENSG00000142765",7.14906105747358e-05,1,5,0,-0.10428354122711,1,1
"ENSG00000116171",0.00118363805271964,1,7,0,0.10249959436761,1,1
"ENSG00000023734",0.0171893023985544,1,3,0,0.0940618522303739,1,1
"ENSG00000132475",0.0241246555717697,1,3,0,-0.0893063281086075,1,1
"ENSG00000163435",1.79412034996064e-11,1,5,0,-0.0866809577984546,1,1
"ENSG00000160799",0.0341153770422244,1,7,0,0.0865456601045285,1,1
"ENSG00000106211",5.00237099612198e-16,1,3,0,-0.0856956546932299,1,1
"ENSG00000170477",0.0485071877891016,1,3,0,-0.0828408147985208,1,1
"ENSG00000186352",0.0229833556511281,1,4,0,-0.0771290568968029,1,1
"ENSG00000142864",0.0439815603700546,1,7,0,-0.0760212529857779,1,1
"ENSG00000241343",0.049911674765092,0,2,2,0.072443177452989,1,1
"ENSG00000174132",0.0460026735938005,1,3,0,0.0704220409879371,1,1
"ENSG00000106541",0.00780119159331134,1,3,0,-0.0680860129019862,1,1
"ENSG00000198643",0.0218432054642411,1,3,0,-0.0677069733091007,1,1
"ENSG00000181019",0.00100879367342554,1,5,0,0.0653467902058169,1,1
"ENSG00000085063",0.000419864313602793,1,7,0,-0.0611032179731676,1,1
"ENSG00000148180",2.85367363188103e-06,1,6,0,-0.0597793054148372,1,1
"ENSG00000163739",2.39873562921455e-06,1,3,0,0.0592440279014412,1,1
"ENSG00000075415",0.000817465422258921,1,3,0,-0.0577890344738109,1,1
"ENSG00000167468",0.0426390796567401,1,3,0,0.0567284080503521,1,1
"ENSG00000142541",0.0152700217608795,0,2,2,-0.055563095486049,1,1
"ENSG00000134333",0.00143162992651786,1,3,0,0.0460698484655841,1,1
"ENSG00000170315",0.0152700217608795,1,3,0,0.0422951961808047,1,1
"ENSG00000128422",3.46707308077581e-10,0,2,2,0.0412007196568828,1,1
"ENSG00000154723",0.0413011445848437,1,5,0,0.0393511278789422,1,1
"ENSG00000265681",0.00420558471789929,1,4,0,0.034794657741042,1,1
"ENSG00000165272",0.00844043529373763,0,2,2,0.0343684457160174,1,1
