"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_UK_72hpi_child_Infected-Suprabasal_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000213593",7.9918434889292e-05,0.789028226861819,4,0,-0.199716320749602,1,1
"ENSG00000124226",0.00206354498458007,1,4,0,-0.19927736714358,1,1
"ENSG00000122687",0.00849834489411691,0.347984301613855,5,0,-0.19925463508288,1,1
"ENSG00000053371",1.77190681433822e-16,1,3,0,-0.198444914767728,1,1
"ENSG00000145782",0.0488434024331291,1,6,0,0.198093741519874,1,1
"ENSG00000175806",0.0413464959493953,0.95500253619635,4,0,0.197676690907634,1,1
"ENSG00000180822",0.0067442765972294,0.0316691263216234,3,1,-0.196908949315281,1,1
"ENSG00000133104",0.0226191065701055,1,9,0,-0.1965776028856,1,1
"ENSG00000145014",1.09783246128644e-06,1,13,0,0.196428497235802,1,1
"ENSG00000105854",0.00852326210274354,0.00165206174211675,4,1,-0.19626049177319,1,1
"ENSG00000128951",0.00204555199953867,0.128324096077036,5,0,0.196232964380567,1,1
"ENSG00000159322",0.0109196576866732,1,5,0,-0.196030800757423,1,1
"ENSG00000213689",0.00329456769817902,0.000581914944399682,4,1,-0.196026044792253,1,1
"ENSG00000081870",1.54231081160173e-28,1,5,0,-0.195833613047747,1,1
"ENSG00000213145",0.000316125227463245,6.71262425369398e-05,4,2,0.195564228476216,1,1
"ENSG00000141504",2.4251910169402e-10,0.0502489513267514,5,0,-0.195161758940964,1,1
"ENSG00000115084",0.0432355633918644,0.513058069891357,3,0,-0.194873015026891,1,1
"ENSG00000166183",0.0126031681723952,0.191254620328639,14,0,-0.194856149559876,1,1
"ENSG00000115274",0.00165261078354526,1,3,0,0.194770233297937,1,1
"ENSG00000128891",0.0367016279141584,1,6,0,-0.194444444444438,1,1
"ENSG00000129295",0.0130962871534675,1,6,0,0.19410407485842,1,1
"ENSG00000169045",3.17461302041872e-08,1,13,0,0.193548021319291,1,1
"ENSG00000116754",3.78618490476344e-51,1,12,0,0.192469853850169,1,1
"ENSG00000137959",0.000341116741846067,1,9,0,0.192380896198485,1,1
"ENSG00000138495",1.21763815393827e-11,1.33408845090228e-07,3,1,0.191788188846636,1,1
"ENSG00000060762",3.9029095159876e-07,1,4,0,0.191347259967866,1,1
"ENSG00000160201",0.00434418435694427,0,2,2,-0.190810458839537,1,1
"ENSG00000179262",3.52417210217591e-08,9.33147590422254e-06,3,1,0.190238733130614,1,1
"ENSG00000169223",2.16983069384637e-24,1,3,0,-0.189851302717002,1,1
"ENSG00000177200",4.13871575914301e-13,1,10,0,-0.189655142108269,1,1
"ENSG00000108523",0.00190165372999588,0.603704429774991,7,0,0.189509616782027,1,1
"ENSG00000174808",0.0436306772413738,0.279394096460025,3,0,-0.189433311499065,1,1
"ENSG00000171497",0.0222378319811026,0.356599216750781,4,0,-0.189340412330139,1,1
"ENSG00000213920",0.0253877196971596,1,5,0,-0.188924593239936,1,1
"ENSG00000168734",0.0226669506156603,0.321558440784771,3,0,-0.188674394293338,1,1
"ENSG00000117308",3.05676532697512e-08,1,9,0,0.188630667518941,1,1
"ENSG00000120158",0.0218295686579565,0.46117559727815,5,0,-0.187346934255977,1,1
"ENSG00000168522",1.8479867654874e-07,1,3,0,0.186922153106496,1,1
"ENSG00000154099",0.00350848888207669,1,7,0,0.186266499570356,1,0.833333333333333
"ENSG00000125445",3.63589730245803e-21,1,5,0,-0.186256765155505,1,1
"ENSG00000177150",0.00205536272571482,1,5,0,0.185842754447972,1,1
"ENSG00000100219",2.96171707749947e-12,6.61288859102017e-06,4,1,-0.184600513634951,1,1
"ENSG00000140280",1.3469595536259e-05,0.641660923664843,5,0,-0.184414175338377,1,1
"ENSG00000244038",0.00102404061227199,0.000131171413307995,3,2,0.184252800439676,1,1
"ENSG00000089053",1.75616316926754e-08,1,4,0,-0.18419654619433,1,1
"ENSG00000140455",0.0309178973543393,0.312212436851356,6,0,0.184169156535293,1,1
"ENSG00000100221",0.000377307874476029,0.221581295053069,4,0,-0.183839496501797,1,1
"ENSG00000008952",3.46552556420684e-06,1,4,0,-0.183804265844147,1,1
"ENSG00000136560",0.00327819617124071,0.614369323992602,6,0,0.183786408747009,1,1
"ENSG00000172239",1.4354686940587e-07,0.0185782185866992,5,1,-0.183488394352997,1,1
"ENSG00000145335",0.00128877686463285,0.000271640641309807,3,1,0.182537237661203,1,1
"ENSG00000166046",0.0104849029230421,1,4,0,0.18247504904338,1,1
"ENSG00000105821",0.00213500646209397,0.562629626646802,7,0,0.18221976814465,1,1
"ENSG00000182220",7.83630014644511e-05,0.0243538595831679,6,1,-0.181899205905515,1,1
"ENSG00000168385",0.0143979482140812,0.137719416228777,9,0,-0.18183892025489,1,1
"ENSG00000117868",0.0164493648060592,1,4,0,-0.181209863186084,1,1
"ENSG00000196961",0.0224027791980683,0.267619008484231,3,0,0.180952870734259,1,1
"ENSG00000141698",5.13145642679305e-06,1,8,0,0.180771100634633,1,1
"ENSG00000186654",0.0262583401257295,1,4,0,-0.179808594366876,1,1
"ENSG00000117525",9.42326110610079e-47,1,6,0,-0.179390803754047,1,1
"ENSG00000136810",4.40125749726825e-271,1,4,0,0.179023492035502,1,1
"ENSG00000169241",0.0148884158580643,1,8,0,-0.178889880894175,1,1
"ENSG00000158604",0.0440292743045229,0.994871929492184,4,0,-0.178571721825798,1,1
"ENSG00000116815",0.0413648770813678,0.13840543858101,3,0,-0.178203631389667,1,1
"ENSG00000169813",0.000442719256408261,0.00264216988753705,7,1,-0.178192209842583,1,1
"ENSG00000166164",2.14741166174904e-05,1,5,0,-0.178082091573383,1,1
"ENSG00000175756",1.0050552713017e-07,4.16526904650531e-06,4,1,-0.177478188845734,1,1
"ENSG00000120306",2.43006467610316e-06,2.18849042133931e-06,3,1,-0.177253546035164,1,1
"ENSG00000180098",0.0258101790937024,0.510870872599898,6,0,-0.177251052887475,1,1
"ENSG00000198668",0.000282787944473164,0,2,2,-0.177116988703959,1,1
"ENSG00000135655",0.000116000993881561,1,8,0,0.176849297636165,1,1
"ENSG00000145736",8.40953489097955e-05,1,10,0,0.176470587431158,1,1
"ENSG00000184047",0.0319362696009883,0.380090498835556,6,0,-0.176386672321516,1,1
"ENSG00000162174",0.0475646013237685,1,8,0,0.176308564798993,1,1
"ENSG00000105699",0.000121622414727922,1,7,0,-0.176192729575529,1,1
"ENSG00000136718",0.0404033242143578,1,5,0,0.175452389761368,1,1
"ENSG00000079999",0.00154915802803892,0.459824718938481,4,0,0.175169669204602,1,1
"ENSG00000111142",4.29795555817263e-11,0.0190467537414263,6,1,0.174750225624751,1,1
"ENSG00000163565",2.72650057698923e-26,1,11,0,-0.1743861317958,1,1
"ENSG00000147889",8.42147436926729e-10,0.217625243653345,9,0,-0.173663537747057,1,1
"ENSG00000032389",7.87129802200419e-11,1,7,0,0.173549209193047,1,1
"ENSG00000136536",0.0367689268473703,0.301777082010354,5,0,-0.173320790498197,1,1
"ENSG00000090006",6.56265409434134e-19,1,12,0,0.173266243067807,1,1
"ENSG00000137767",1.75616316926754e-08,1,4,0,-0.172468625083403,1,1
"ENSG00000065357",0.00012544205646979,1,9,0,-0.171791014193738,1,1
"ENSG00000151689",2.27744082580733e-12,1,8,0,-0.17142857168471,1,1
"ENSG00000115415",0.000271136843385355,1,3,0,0.170785650856275,1,1
"ENSG00000131100",0.000589672757458195,0.00812569220583936,3,1,0.170637434963588,1,1
"ENSG00000169764",0.0001656794918161,0.0757526580636366,5,0,0.170499147055404,1,1
"ENSG00000166333",0.000565730041108197,1,6,0,0.17045256806505,1,1
"ENSG00000169220",0.0331902196719256,1,5,0,-0.170332323615732,1,1
"ENSG00000104824",0.000767489082083596,0.51015616523514,6,0,0.170068060433101,1,1
"ENSG00000163660",1.73382359442639e-12,1,11,0,-0.169998273906223,1,1
"ENSG00000178057",5.99246961928344e-08,1,4,0,0.169578565626076,1,1
"ENSG00000178927",0.0220089482640038,1,7,0,-0.169064078845402,1,1
"ENSG00000143420",9.23366269004628e-14,1,4,0,-0.168270819258875,1,1
"ENSG00000204344",0.026202823880355,1,7,0,-0.168185065939316,1,1
"ENSG00000161203",1.40274451770765e-42,1,4,0,-0.168027935969808,1,1
"ENSG00000071626",0.00138687572599071,1,5,0,-0.167732513947633,1,1
"ENSG00000106853",1.82509182239123e-20,1,7,0,-0.167685607236904,1,1
"ENSG00000226644",0.0293632318775312,1,5,0,0.167428262605551,1,1
"ENSG00000163466",5.36615423478539e-46,1,5,0,-0.167343345315671,1,1
"ENSG00000103978",0.000142509896863961,1,5,0,-0.166666597713458,1,1
"ENSG00000244879",3.00101992287655e-05,1,7,0,-0.166647272742505,1,1
"ENSG00000158423",0.0474912208841123,1,7,0,0.166547958183214,1,1
"ENSG00000185624",5.40121151198257e-11,1,4,0,-0.166465680285736,1,1
"ENSG00000171421",0.0201308349010615,0,2,2,-0.166410977534908,1,1
"ENSG00000251022",0.00902277706617921,1,7,0,0.166343701641466,1,1
"ENSG00000182670",1.8762003475913e-13,1,10,0,0.166132115237249,1,1
"ENSG00000109180",6.53512542347232e-07,1,3,0,-0.165659094044949,1,1
"ENSG00000185187",6.59204423090893e-05,1,7,0,-0.165594420662237,1,1
"ENSG00000068745",1.87986921800167e-10,0.383338466149862,7,0,-0.165440245856538,1,1
"ENSG00000171604",1.18537341780071e-28,0.00283407879986427,7,1,-0.165091969524572,1,1
"ENSG00000050820",0.00718403754125766,0.384076118045343,5,0,-0.165037992413365,1,1
"ENSG00000010030",0.0205000773656162,0.545317199971908,8,0,0.164893876424301,1,1
"ENSG00000153391",0.0212041440721341,1,7,0,-0.164886917165434,1,1
"ENSG00000114861",0.00740824955841458,1,8,0,0.164594189617842,1,1
"ENSG00000176945",3.30454822178347e-05,0.0187190067251296,7,1,0.164583143835747,1,1
"ENSG00000135002",0.000989292815054175,0.129276330303964,4,0,0.16450254635562,1,1
"ENSG00000114115",9.8534327685796e-08,1,3,0,-0.163938894752292,1,1
"ENSG00000004534",3.13690826481987e-07,1,9,0,0.16347557476354,1,1
"ENSG00000101150",0.023748609076337,1,4,0,-0.162550969418503,1,1
"ENSG00000015475",0.00370545051481459,1,6,0,-0.16246830186418,1,1
"ENSG00000137309",5.01881674759503e-14,1,6,0,-0.162294605546929,1,1
"ENSG00000112514",1.24060356223452e-09,1,6,0,0.161405640003883,1,1
"ENSG00000090054",0.00149459307132496,0.277989086780165,4,0,0.161146585270175,1,1
"ENSG00000204381",0.0174770502385336,1,5,0,-0.161047103350734,1,1
"ENSG00000067057",0.00186608315734429,1,4,0,-0.160870637019504,1,1
"ENSG00000197119",0.0274140079870341,1,5,0,0.160869374215054,1,1
"ENSG00000170619",0.0362304210515125,0.95834443321212,3,0,0.160548573938772,1,1
"ENSG00000133316",0.00292807434237284,1,4,0,-0.160438570587547,1,1
"ENSG00000248098",0.0305989139694226,0,2,2,0.160352892897082,1,1
"ENSG00000164120",2.07901632782367e-05,1,6,0,0.159763979449474,1,1
"ENSG00000175582",0.00634661046318846,1,5,0,-0.158946026580657,1,1
"ENSG00000121578",3.84002808664025e-06,1,5,0,-0.158901997176806,1,1
"ENSG00000102854",4.71267431377814e-09,1,7,0,0.158619717283397,1,1
"ENSG00000103495",0.000243339008497272,1,10,0,0.158337479198822,1,1
"ENSG00000127337",0.042063818486754,0,2,2,-0.158317439369618,1,1
"ENSG00000087077",2.99388551901875e-12,1,4,0,-0.157989084648034,1,1
"ENSG00000152240",0.045804004714376,0.174810517019168,3,0,0.157491798134149,1,1
"ENSG00000103145",1.37244364782336e-09,0.93483149423884,7,0,-0.157353573887273,1,1
"ENSG00000179526",1.90224590953278e-05,1,5,0,-0.156978861900563,1,1
"ENSG00000214160",0.0280719028105102,0.611136693888927,4,0,-0.156561253600997,1,1
"ENSG00000099330",0.0303103745034263,1,8,0,0.155915952132665,1,1
"ENSG00000175183",2.16509625972552e-07,1,3,0,0.15575266343569,1,1
"ENSG00000182093",0.00107684824130073,1,5,0,0.155366040352648,1,1
"ENSG00000135679",3.05677890001704e-07,1,9,0,0.15517241394199,1,1
"ENSG00000100804",1.67630870346881e-19,1,3,0,-0.154902523197374,1,1
"ENSG00000146701",0.000193687015949256,0,2,2,0.154706619015332,1,1
"ENSG00000119673",0.000263427553254494,1,5,0,-0.154371080667799,1,1
"ENSG00000130511",1.54184690646574e-11,1,9,0,0.153934660496583,1,1
"ENSG00000080823",0.0114924520471372,1,11,0,0.153679196196412,1,1
"ENSG00000174547",0.000525296676368733,1,3,0,-0.153535181254857,1,1
"ENSG00000213719",2.05504321780874e-127,1,5,0,0.153419103171923,1,1
"ENSG00000175826",7.92118044322336e-05,0.534421108406789,4,0,0.153391435454091,1,1
"ENSG00000124155",0.00382986798984771,0.228531470556138,4,0,0.152804956670445,1,1
"ENSG00000118515",0.00152359295364789,0.434062645307768,5,0,-0.152801467569142,1,1
"ENSG00000170477",8.29473138650703e-35,1,5,0,-0.151678958497445,1,1
"ENSG00000110321",4.72308891497924e-13,0.17727622437134,6,0,-0.151411933724057,1,1
"ENSG00000102119",0.0482547524245974,0.225681039155342,3,0,0.15115227258781,1,1
"ENSG00000110619",0.0220632724356964,1,7,0,-0.151046144992743,1,1
"ENSG00000133318",6.95267439058136e-05,0.524027541957251,4,0,0.150685004257386,1,1
"ENSG00000117984",9.07756235310542e-10,0,2,2,0.150574192802745,1,1
"ENSG00000116478",6.08840312744402e-16,1,4,0,0.150384749739229,1,1
"ENSG00000134330",0.00244544596097056,0.0309532939711675,5,1,0.15024741230188,1,1
"ENSG00000204711",4.4683265792525e-07,1,6,0,0.150067736783668,1,1
"ENSG00000104886",0.01708023661809,1,6,0,-0.149884125262942,1,1
"ENSG00000120471",0.0206184571394863,0.482899645992161,9,0,0.149612730307979,1,1
"ENSG00000127837",0.00361802573346887,1,5,0,-0.149365381555311,1,1
"ENSG00000115457",1.29933050275867e-31,0.1067177740478,8,0,-0.147967416472725,1,1
"ENSG00000007168",0.00342515696929248,1,7,0,0.146537565185516,1,1
"ENSG00000180398",0.00256374876041285,1,11,0,0.146397535849925,1,1
"ENSG00000143553",0.00106178683671373,1,4,0,-0.14634169889504,1,1
"ENSG00000272398",1.23166710707355e-16,1,5,0,-0.145930499684565,1,1
"ENSG00000206072",0.0268052016617219,1,6,0,-0.145833341709906,1,1
"ENSG00000165795",0.000751856790700783,1,9,0,0.145246721449987,1,1
"ENSG00000088682",9.7962636986741e-06,1,4,0,0.145025603798259,1,1
"ENSG00000090263",6.86644312802366e-07,0.0300084345162933,4,1,-0.144816975619659,1,1
"ENSG00000181019",3.71942161247298e-09,1,3,0,-0.144014207326567,1,1
"ENSG00000198931",1.13815919467279e-05,0.00301355319483031,4,1,-0.144007480961365,1,1
"ENSG00000122861",0.00338790308658263,1,4,0,0.143911683416964,1,1
"ENSG00000133835",0.000156559800509133,1,5,0,-0.143271102588413,1,1
"ENSG00000159352",4.41790057384859e-09,1,4,0,-0.142700052810589,1,1
"ENSG00000014216",0.000247531256081737,1,6,0,0.142661798523096,1,1
"ENSG00000114354",1.41900560378796e-05,1,4,0,0.142561189370889,1,1
"ENSG00000176731",0.0166905102677669,1,3,0,0.141765630516577,1,1
"ENSG00000176014",0.00434418435694427,0.506573214660113,4,0,-0.140934731336049,1,1
"ENSG00000073737",5.07645343861188e-12,1,5,0,-0.140600784571989,1,1
"ENSG00000170906",0.0116117632766729,1,4,0,-0.139287824755861,1,1
"ENSG00000160188",1.47467994034788e-14,1,5,0,-0.139025317307178,1,1
"ENSG00000109113",0.0117208690039707,0.2924190188044,6,0,0.138253115469297,1,1
"ENSG00000104763",4.86480969765019e-09,1,6,0,0.138127405114839,1,1
"ENSG00000152061",1.14453317096457e-08,1,13,0,-0.137836748657149,1,1
"ENSG00000140995",0.0377486370081257,1,4,0,0.137528108785296,1,1
"ENSG00000132780",0.000378666768405141,1,6,0,-0.137443570838815,1,1
"ENSG00000181061",0.000229301006085435,1,4,0,0.137074053948469,1,1
"ENSG00000165698",5.97864220837422e-05,1,4,0,-0.136986031911688,1,1
"ENSG00000147155",1.62674986167973e-06,1,4,0,0.136747387941985,1,1
"ENSG00000132475",6.86644312802366e-07,1,3,0,-0.136516991723698,1,1
"ENSG00000166165",5.93035570881461e-24,1,3,0,-0.136473086951051,1,1
"ENSG00000131165",0.020437524170297,1,4,0,-0.136218022830676,1,1
"ENSG00000153406",0.0335060064032055,1,5,0,-0.135945627188838,1,1
"ENSG00000114638",4.53894844655605e-06,1,3,0,0.135747718052579,1,1
"ENSG00000154640",0.000182423611740446,1,4,0,0.135608574725251,1,1
"ENSG00000051620",0.0159291802619265,0.00290278095792613,3,1,-0.135544284498241,1,1
"ENSG00000087842",3.67987020961705e-08,1,4,0,0.135522262307368,1,1
"ENSG00000176101",0.0164724161573403,0,2,2,0.135154409556597,1,1
"ENSG00000198848",0.0413754910971787,0,2,2,-0.134997432046513,1,1
"ENSG00000186298",1.62313366085754e-09,1,6,0,0.134202007583763,1,1
"ENSG00000264230",0.0068255641968149,1,4,0,0.134115053469716,1,1
"ENSG00000114686",1.72538680352993e-14,1,6,0,-0.134056401097401,1,1
"ENSG00000154582",1.24436227707601e-05,1,6,0,0.133979958535607,1,1
"ENSG00000114956",5.84828625141441e-09,1,6,0,-0.133499763275794,1,1
"ENSG00000237765",0.00461219377675182,1,9,0,-0.132968386354522,1,1
"ENSG00000116489",3.27068658890046e-06,1,3,0,-0.131885245879055,1,1
"ENSG00000188313",1.78105394187507e-12,1,5,0,0.131462855778458,1,1
"ENSG00000162585",0.0113710519482828,1,4,0,-0.131203619760803,1,1
"ENSG00000116171",2.8982942166304e-05,1,5,0,0.131074134276781,1,1
"ENSG00000164081",0.000100735874694457,1,4,0,0.130709294317736,1,1
"ENSG00000204220",0.00718401797427482,1,5,0,0.130177525686372,1,1
"ENSG00000100519",0.000439355676097866,1,3,0,-0.13014229157902,1,1
"ENSG00000124733",0.0176675020299702,1,3,0,0.129923092028905,1,1
"ENSG00000166598",6.28225580874044e-14,1,5,0,-0.129576185681464,1,1
"ENSG00000142599",0.0160549294930969,0.762825099795208,4,0,0.129542722274123,1,1
"ENSG00000143207",0.0216095191565848,1,7,0,0.12820518191259,1,1
"ENSG00000167757",0.00152269089886682,1,5,0,0.127863954629563,1,1
"ENSG00000027697",0.000401958043089284,1,4,0,0.126666666666115,1,1
"ENSG00000114120",0.00102003174893852,1,10,0,0.126586364824081,1,1
"ENSG00000064961",4.4860471005805e-05,1,3,0,-0.1263987542137,1,1
"ENSG00000159674",0.0349728277537297,1,3,0,-0.126365097610005,1,1
"ENSG00000125746",0.00353530286392369,1,5,0,0.125978677286805,1,1
"ENSG00000095906",0.000354297738769202,1,4,0,-0.125215536905008,1,1
"ENSG00000134152",0.0069329370100081,1,5,0,-0.124401423850353,1,1
"ENSG00000162076",0.000413153990379376,1,4,0,-0.124236065511539,1,1
"ENSG00000143222",6.79789017225566e-36,1,4,0,0.124009826449073,1,1
"ENSG00000152795",7.49482458469428e-09,1,5,0,-0.123859988374527,1,1
"ENSG00000155957",0.000191329275133777,0,2,2,-0.123122577411977,1,1
"ENSG00000126456",0.0012546647540914,1,6,0,-0.12307707317401,1,1
"ENSG00000109390",0.0172352137999576,1,4,0,0.122873621809807,1,1
"ENSG00000004838",3.62988581700359e-06,1,5,0,0.122033998186838,1,1
"ENSG00000063046",0.00237065706943385,0,2,2,-0.121716354955392,1,1
"ENSG00000128463",7.06290930882814e-06,1,5,0,-0.121347536375885,1,1
"ENSG00000284194",8.45764374778647e-08,1,5,0,0.120542357820127,1,1
"ENSG00000173992",0.00235042487827442,0,2,2,-0.120454513465086,1,1
"ENSG00000100138",1.2320508778994e-05,1,5,0,-0.12038853535585,1,1
"ENSG00000111906",0.000170031375374279,1,6,0,-0.120261955667034,1,1
"ENSG00000131495",1.20614360644212e-14,1,3,0,0.119795877984188,1,1
"ENSG00000197070",0.0462953828427655,1,5,0,-0.119696904699942,1,1
"ENSG00000118894",0.0434650193627953,1,9,0,0.119503202172555,1,1
"ENSG00000147996",0.0031513813920049,0.323269389586625,9,0,-0.118104338753823,1,1
"ENSG00000073792",0.0348363513001534,1,3,0,-0.117477868562191,1,1
"ENSG00000090621",6.49384648965495e-07,1,11,0,-0.117425891466448,1,1
"ENSG00000112699",0.0223181514495523,1,4,0,-0.117399252111938,1,1
"ENSG00000182165",1.08101987345936e-08,1,4,0,-0.117377202038416,1,1
"ENSG00000129657",2.05893633147832e-05,1,7,0,0.117207659993078,1,1
"ENSG00000178951",2.54957585827982e-09,1,7,0,-0.116823708128955,1,1
"ENSG00000096384",6.05122041146002e-05,1,4,0,-0.116800187512021,1,1
"ENSG00000205420",3.19419795790481e-119,1,3,0,0.116407764331046,1,1
"ENSG00000143320",7.47530607455514e-14,1,3,0,0.116398171703575,1,1
"ENSG00000124214",0.00154507624193946,1,7,0,0.116176761674409,1,1
"ENSG00000004455",0.000932221876226537,1,5,0,-0.116147011403948,1,1
"ENSG00000134339",0.000932221876226537,0.000130670692275869,3,1,-0.115638230795,1,1
"ENSG00000123562",5.4952098116685e-06,1,9,0,0.115471872564747,1,1
"ENSG00000104611",1.32280073762323e-05,0.732099178344179,9,0,0.115126556750008,1,1
"ENSG00000111011",5.64622507589465e-05,1,9,0,-0.114753970242039,1,1
"ENSG00000182853",4.25479898071966e-11,1,4,0,-0.114666910672637,1,1
"ENSG00000021355",0.0348286460123612,1,3,0,0.113700694230252,1,1
"ENSG00000157911",0.0232657212230642,1,4,0,0.113239067995645,1,1
"ENSG00000184436",0.027808264618718,1,7,0,-0.112620491838989,1,1
"ENSG00000175324",0.000794461978635673,1,5,0,0.112346603228079,1,1
"ENSG00000092108",0.00467130622970034,1,6,0,0.112155110466579,1,1
"ENSG00000005001",8.85232894466826e-05,1,6,0,0.112078389988999,1,1
"ENSG00000160813",4.10998876614772e-06,1,6,0,0.112049660642516,1,1
"ENSG00000114779",0.00394340621427956,1,6,0,0.111211920671515,1,1
"ENSG00000244687",0.0206184571394863,1,9,0,0.110583863730521,1,1
"ENSG00000115875",1.42524317779989e-24,1,5,0,-0.110063639420846,1,1
"ENSG00000168066",5.35612609472066e-07,1,5,0,-0.109680244494644,1,1
"ENSG00000174564",0.0422818222186372,0,2,2,0.109400003148824,1,1
"ENSG00000105607",0.0254870235824949,1,6,0,-0.10903003782235,1,1
"ENSG00000163597",0.000683078631353884,1,8,0,-0.108735491850943,1,1
"ENSG00000130066",6.67000871161105e-56,1,5,0,0.108484524856475,1,1
"ENSG00000164305",0.0134940501111681,1,7,0,-0.107747240997082,1,1
"ENSG00000128274",4.43615496960242e-05,1,7,0,-0.107507079020817,1,1
"ENSG00000103942",0.0183456368024486,1,4,0,0.107331476151721,1,1
"ENSG00000150527",0.001436075315342,1,7,0,0.107025400516457,1,1
"ENSG00000031698",0.00445647914123995,1,3,0,0.106625758819999,1,1
"ENSG00000119888",9.51906423387766e-12,1,4,0,0.106425459868115,1,1
"ENSG00000170291",0.000656389255381489,1,11,0,0.106207427856861,1,1
"ENSG00000125734",0.0234670983113875,1,6,0,-0.105969627788799,1,1
"ENSG00000122378",3.5427575664812e-09,1,5,0,-0.105827988707141,1,1
"ENSG00000120805",0.00165351388847145,1,3,0,0.105604549233911,1,1
"ENSG00000137106",0.00304443496116251,0.448692730268364,4,0,0.105425863377209,1,1
"ENSG00000140939",0.0434395210969839,1,7,0,-0.105263379354304,1,1
"ENSG00000127054",0.0023730565813183,1,4,0,-0.104697004814705,1,1
"ENSG00000108654",1.01661754672045e-17,1,5,0,0.104639068203899,1,1
"ENSG00000123353",0.00892927032623827,1,3,0,-0.104192722229341,1,1
"ENSG00000125648",2.58741585578e-05,1,4,0,-0.104093144399832,1,1
"ENSG00000171928",0.0198263332539788,1,3,0,-0.103572680242184,1,1
"ENSG00000187954",1.04866074735e-05,1,10,0,0.102863450701963,1,1
"ENSG00000170035",1.99368490852934e-08,1,4,0,0.102857148854201,1,1
"ENSG00000078140",0.023393638185275,0.731633679708618,3,0,0.102847566641322,1,1
"ENSG00000198242",1.28660252913378e-08,1,3,0,0.102828256847711,1,1
"ENSG00000111679",0.0367029188345925,1,7,0,0.101670874458558,1,1
"ENSG00000172354",1.82311105028506e-06,1,4,0,0.101618239535692,1,1
"ENSG00000179604",0.0404834099317705,1,3,0,0.100907468810136,1,1
"ENSG00000175792",0.0115384114817793,1,4,0,0.100291380311243,1,1
"ENSG00000121310",0.000140926372145245,1,9,0,-0.100000517810537,1,1
"ENSG00000198467",0.00210312024755453,1,4,0,0.0998797246567514,1,1
"ENSG00000119917",0.00104331793812315,1,3,0,-0.0995983148222834,1,1
"ENSG00000177576",0.000683078631353884,1,4,0,0.0995180180318252,1,1
"ENSG00000132507",8.45764374778647e-08,1,4,0,-0.0981530629891717,1,1
"ENSG00000245532",1.0092978276401e-07,1,3,0,0.0971832200931912,1,1
"ENSG00000144713",1.63973873747149e-59,0,2,2,0.0969802665661813,1,1
"ENSG00000102898",0.0014678238740451,1,3,0,-0.0967999646929839,1,1
"ENSG00000153037",0.00067179663499479,1,4,0,-0.0966901869898045,1,1
"ENSG00000183624",0.04475281301501,1,8,0,0.0963051737416403,1,1
"ENSG00000125835",0.0456311519135319,0,2,2,0.0951820828843827,1,1
"ENSG00000168906",0.0120074101143143,1,3,0,-0.0950111140058479,1,1
"ENSG00000111678",0.00288959558914424,0,2,2,0.0944569280675511,1,1
"ENSG00000130414",1.49581366285611e-05,1,3,0,-0.0928940148217474,1,1
"ENSG00000170270",7.94933430580785e-05,1,3,0,-0.0922021891299593,1,1
"ENSG00000102316",1.24223155858224e-05,1,6,0,-0.0912008712166377,1,1
"ENSG00000169714",0.00674498493827459,1,7,0,-0.09095844749019,1,1
"ENSG00000133818",0.0492373305756486,1,4,0,0.0894838295945177,1,1
"ENSG00000187514",4.53772196386995e-68,1,3,0,-0.0893362761294462,1,1
"ENSG00000177156",0.0018852943498176,0,2,2,0.089174800013297,1,1
"ENSG00000128039",0.00746639603746374,1,6,0,0.0889063161705333,1,1
"ENSG00000060138",4.83687598359632e-38,1,7,0,0.0885081577011107,1,1
"ENSG00000166275",0.0024736156279091,1,3,0,0.0880323544164537,1,1
"ENSG00000128422",4.16041435036013e-15,1,3,0,0.087911972295549,1,1
"ENSG00000118523",7.3166787808388e-07,1,3,0,-0.0876238810712837,1,1
"ENSG00000085063",1.15010383617059e-12,1,7,0,-0.0874434012317993,1,1
"ENSG00000071462",0.00912517468528307,0,2,2,0.0870086644205282,1,1
"ENSG00000100650",2.88129183767303e-09,1,3,0,-0.0864969806134513,1,1
"ENSG00000213585",1.29787818619377e-07,1,5,0,0.0856379722767401,1,1
"ENSG00000109736",0.0235400482032282,1,3,0,-0.0853124829544228,1,1
"ENSG00000074071",0.0010818925951244,1,3,0,-0.0844654511649269,1,1
"ENSG00000100883",0.000541834442929138,1,6,0,-0.0843731790552313,1,1
"ENSG00000149932",5.80512070399764e-14,1,3,0,-0.0841507594593797,1,1
"ENSG00000175567",0.0271509516407821,0,2,2,0.0838812245656918,1,1
"ENSG00000170345",3.34812988723835e-11,1,3,0,-0.0835168189004253,1,1
"ENSG00000130707",0.015843187998995,1,3,0,0.0833792222484274,1,1
"ENSG00000087460",1.14425455678588e-12,1,9,0,0.0831386897851161,1,1
"ENSG00000143570",0.00854871974313342,1,3,0,0.0831215714486086,1,1
"ENSG00000174886",0.0432382305497164,1,3,0,-0.0828502698152835,1,1
"ENSG00000185896",0.00274668892914614,1,4,0,0.0824858036951004,1,1
"ENSG00000143771",0.00147524402283808,1,4,0,0.0813267195226594,1,1
"ENSG00000177674",1.24609191283036e-09,1,5,0,0.0811691812262014,1,1
