"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_UK_72hpi_child_Infected-Basal_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000052126",0.0017231355551613,0.00526381416683787,3,1,-0.52279814658052,1,1
"ENSG00000119979",3.52452699910562e-06,2.9176256884338e-06,4,2,0.522635024594577,1,1
"ENSG00000231925",5.73716442665385e-05,1,7,0,-0.522564978022035,1,1
"ENSG00000173559",0.0360003636154591,0.0310517368639289,3,1,-0.521862608944106,1,0.833333333333333
"ENSG00000136770",1.24079900432887e-13,6.19450487423378e-07,4,1,0.521751750971733,1,1
"ENSG00000149929",5.16377208653504e-06,0.627848362435288,6,0,-0.521736432857538,1,1
"ENSG00000118564",0.003053451708718,1,5,0,0.521703104301212,1,0.833333333333333
"ENSG00000100726",0.0237008471726735,0.0632240163321671,4,0,0.520963840543281,0.833333333333333,0.666666666666667
"ENSG00000157637",1.05622793042488e-09,0.0443037989923706,7,1,0.520803771530016,1,1
"ENSG00000138459",7.45726994908992e-09,1,5,0,-0.520001371191031,1,1
"ENSG00000167920",5.89267831180666e-12,1.04344106944933e-06,4,3,0.51845909371815,1,1
"ENSG00000140105",4.4326181308002e-13,0.145220329205652,8,0,-0.518279216528157,1,1
"ENSG00000108590",0.00910271632573868,0.101545795032925,3,0,0.518115940419223,1,0.833333333333333
"ENSG00000168936",0.00103107976959954,1,5,0,0.517764093847492,1,1
"ENSG00000178252",0.0481234426356712,0.235253122030412,5,0,0.517314492756238,1,0.666666666666667
"ENSG00000188243",4.95431276816229e-07,0.000184228723719357,5,1,-0.51709714512266,1,1
"ENSG00000151726",5.36354365959674e-11,1,5,0,-0.517066055447102,1,1
"ENSG00000148187",2.8217024638439e-08,1,7,0,-0.516453645936541,1,1
"ENSG00000136830",2.85437298847489e-08,0.00953016925630824,7,1,0.514418288011069,1,1
"ENSG00000089356",5.4642797204643e-179,2.29500948883969e-167,3,2,-0.514136045293067,1,1
"ENSG00000165102",0.000448013842496185,0.000804250358465338,4,1,0.512422058972188,1,1
"ENSG00000100092",1.09461252183964e-11,0.0549497710730732,8,0,0.512312343624635,1,0.833333333333333
"ENSG00000108641",8.00723416728011e-06,0.155039719050732,6,0,-0.511867023099095,1,0.833333333333333
"ENSG00000054282",0.0345329543302904,0.0390534009984339,3,1,0.511070086651481,0.833333333333333,0.666666666666667
"ENSG00000050405",4.04625848990109e-21,3.32360937960492e-11,5,1,-0.509204982164705,1,1
"ENSG00000114770",1.73976955429525e-09,1,7,0,0.509105109069605,1,1
"ENSG00000075292",9.35422690893412e-07,1,5,0,0.508990698120738,1,0.666666666666667
"ENSG00000173801",1.53753607362564e-27,1,8,0,0.508497164030383,1,1
"ENSG00000168026",0.0476224403360564,0.500275135480441,3,0,-0.508368952535487,1,1
"ENSG00000179988",0.0125735049934426,1,4,0,-0.507873607480431,1,1
"ENSG00000127022",1.24584153809803e-18,2.37602803124144e-10,5,1,-0.50783993005969,1,1
"ENSG00000169402",0.015821371580395,1,4,0,0.507525529548551,1,0.666666666666667
"ENSG00000189403",4.92701461886523e-125,1.15662431151855e-32,6,1,0.506616235183755,1,1
"ENSG00000173171",2.63190271400633e-10,2.26515518802799e-08,4,2,0.506440472549574,1,1
"ENSG00000128699",1.5561711579029e-15,0.679465354826041,7,0,0.504839095416433,1,1
"ENSG00000115524",0.000919346007874982,1,4,0,0.5044673248708,1,0.833333333333333
"ENSG00000117335",1.65488492933849e-14,0.00176915937218105,5,1,-0.50414773370642,1,1
"ENSG00000263002",0.000682801596529998,1,5,0,0.503845842935955,1,0.666666666666667
"ENSG00000213024",5.11571213370481e-06,0.00974334891056679,7,1,-0.502991703996904,1,0.833333333333333
"ENSG00000204920",0.0162946579288086,1,4,0,0.500959069532536,1,0.833333333333333
"ENSG00000008130",1.26963155611665e-07,0.0160871125427694,7,1,0.500000031771193,1,1
"ENSG00000035681",0.0122696834695877,1,3,0,-0.5,0.833333333333333,0.833333333333333
"ENSG00000108384",2.44360643861941e-15,1,7,0,0.499999989554774,1,1
"ENSG00000164162",8.08813167030513e-19,1,6,0,-0.499990356229683,1,1
"ENSG00000005436",0.00537840137420012,0.0954345135746764,5,0,-0.499814177385245,1,0.666666666666667
"ENSG00000182325",0.0108628142732082,1,5,0,-0.499742280000251,0.833333333333333,0.666666666666667
"ENSG00000137824",1.1149686890582e-12,1,3,0,-0.499261510724975,1,1
"ENSG00000148481",0.000385027719659646,0.561959467922184,4,0,0.498892956274285,1,1
"ENSG00000150753",6.58079640083968e-63,2.18350033701938e-34,3,1,0.498646014165546,1,1
"ENSG00000167315",6.68157767294791e-06,1,5,0,-0.498008338450611,1,0.833333333333333
"ENSG00000203666",0.000596154887970927,0.000151503023982048,7,1,0.497862920644753,1,1
"ENSG00000013375",0.00773111065560144,0.279156099793749,5,0,0.497713178802004,1,1
"ENSG00000197461",1.19561348329118e-17,1,5,0,0.497708870627578,1,0.833333333333333
"ENSG00000148341",2.8683293937457e-14,0.350380217599864,7,0,-0.497688415839728,1,1
"ENSG00000151883",4.81873738852918e-09,1,9,0,-0.497591352172053,1,0.666666666666667
"ENSG00000115677",1.75287545260225e-11,1,5,0,0.496198095477606,1,1
"ENSG00000235437",0.0496754665762958,1,4,0,-0.495934550942538,1,0.833333333333333
"ENSG00000117751",1.95320762125019e-07,0.547445815449049,5,0,-0.495561321418027,1,0.833333333333333
"ENSG00000175664",0.00699678507143096,1,3,0,0.495424980569332,1,1
"ENSG00000241468",8.18614387852668e-150,1.1363657632641e-85,3,1,0.495260679807946,1,1
"ENSG00000182541",5.18403983174771e-06,6.33235976820885e-05,6,1,0.493380865864507,1,1
"ENSG00000067836",4.99291599943113e-18,1.61753856202039e-06,5,1,0.492403788158578,1,1
"ENSG00000183742",2.19236073022639e-06,0.00779128306117776,7,1,-0.49114210141378,1,0.833333333333333
"ENSG00000139266",0.0284406956135219,1,4,0,-0.490570946571996,1,0.833333333333333
"ENSG00000056972",0.000321418618325197,1,5,0,0.4891415568704,1,1
"ENSG00000159377",1.38439261398257e-36,2.68645628458783e-15,3,1,0.488096192831126,1,1
"ENSG00000165671",4.63452319047298e-05,0.0013391456826457,9,1,0.487961054962616,1,1
"ENSG00000133597",4.40739321185077e-05,0.135674717555464,4,0,-0.486896161340812,1,1
"ENSG00000140299",3.45186742389357e-05,1,3,0,-0.4868841658346,1,0.833333333333333
"ENSG00000117682",2.23759955671431e-05,1,7,0,-0.486325737338401,1,0.5
"ENSG00000147548",6.95345148815171e-07,1,6,0,-0.486199009202141,1,1
"ENSG00000169228",1.77091928688948e-16,1.57926221559452e-06,5,1,-0.48534474009771,1,1
"ENSG00000127952",7.74953062447518e-11,0.000222734972527245,6,1,-0.483895775061598,1,0.833333333333333
"ENSG00000105176",1.21776318531444e-09,1,7,0,0.483870564682302,1,0.833333333333333
"ENSG00000160058",0.000264721958493289,0.00652228895245046,5,1,-0.483464744949046,1,0.833333333333333
"ENSG00000155438",8.54146969982261e-14,2.86434211902533e-08,4,1,-0.48345103012246,1,1
"ENSG00000063854",7.2472608049942e-23,3.95299228344069e-05,4,1,-0.483377113418288,1,1
"ENSG00000136021",6.92455250045648e-07,0.00857758192451385,4,1,0.483149754123863,1,0.833333333333333
"ENSG00000183891",7.51310119127211e-07,0.990750046641048,7,0,0.481973305571571,1,0.833333333333333
"ENSG00000164241",0.00258198740930711,1,5,0,-0.480837565369673,1,0.666666666666667
"ENSG00000119844",0.00124011569888256,0.00168067591204635,5,2,0.480820809244864,1,0.833333333333333
"ENSG00000147894",0.0132258717628391,0.368479959788116,4,0,0.480138388363363,1,1
"ENSG00000112655",0.0142903369835905,0.0134304232986941,4,2,0.480035958902188,1,1
"ENSG00000168883",0.0064640900012114,0.0288502259602502,4,1,0.479983467621069,1,0.833333333333333
"ENSG00000150093",4.70972040540583e-22,0.00046334500485332,4,1,0.479846900203258,1,1
"ENSG00000013563",2.12067583762654e-05,0.676787250018182,4,0,0.478595635062802,1,0.833333333333333
"ENSG00000099956",0.00235494984265875,0.0454617874317663,3,1,0.478417772114948,1,1
"ENSG00000151881",2.6475703584369e-05,1,5,0,-0.47803307507501,1,0.833333333333333
"ENSG00000095787",1.81259595316252e-12,1,8,0,0.476775259932452,1,0.666666666666667
"ENSG00000164073",0.0045831902893086,1,3,0,0.473549918277613,1,1
"ENSG00000172830",3.65747610488576e-05,0.65347097416757,6,0,-0.471466276528319,1,1
"ENSG00000055211",1.21728518919172e-06,0,2,2,0.471167242409222,1,1
"ENSG00000164855",0.000236041948439864,0.453075673361107,5,0,-0.470583717044101,0.833333333333333,0.666666666666667
"ENSG00000155329",2.02397143437937e-06,3.04236562048738e-05,6,1,0.47054526963182,1,1
"ENSG00000107960",0.000501409978307088,0.420389029834819,4,0,-0.47053123542338,1,1
"ENSG00000060237",5.58102702886178e-13,1,8,0,-0.470253189026726,1,1
"ENSG00000079974",1.55627160042805e-18,2.19136215685841e-05,6,1,-0.468999067833448,1,1
"ENSG00000169062",2.34862587109362e-24,1,9,0,-0.466567654335392,1,1
"ENSG00000160752",7.56145955959466e-46,1,5,0,0.465376718029711,1,1
"ENSG00000135951",2.96002332488835e-06,0.000613242310140918,5,1,0.465224981501713,1,1
"ENSG00000100664",9.96138724930001e-17,1,6,0,0.465116264005277,1,1
"ENSG00000142621",0.000458475429586221,0.0277357891151942,4,1,0.464541869619388,1,0.833333333333333
"ENSG00000198176",3.28569981353672e-06,0.00360091024826561,5,1,0.464342880059542,1,1
"ENSG00000110107",2.06315455359193e-12,1,4,0,-0.463832467697072,1,1
"ENSG00000087053",0.00794453160860421,0.290725963089654,3,0,0.463775109435202,1,1
"ENSG00000181852",3.37935446595213e-11,1,7,0,0.463715530144158,1,0.5
"ENSG00000173085",6.7502943195998e-07,2.58706292448447e-06,3,1,0.463182525808954,1,1
"ENSG00000197912",0.000446163976713474,0.130021056457529,5,0,0.462488065634883,1,1
"ENSG00000006453",0.000289385459496853,0.0577930103165417,3,0,-0.461538461516717,1,1
"ENSG00000119636",4.3331174259372e-09,1,9,0,0.461537648688965,1,0.833333333333333
"ENSG00000158773",0.0136616598487963,1,3,0,0.461180674464274,1,1
"ENSG00000055044",3.00133955582386e-18,3.69901095880795e-08,4,1,0.460055445686115,1,1
"ENSG00000133710",4.36644451592794e-06,0.183859023405665,4,0,0.45924483017783,1,1
"ENSG00000068903",0.00827220846226063,0.267439816928588,3,0,0.459137590883289,1,1
"ENSG00000143198",4.19594934425521e-104,5.65249878303248e-43,4,1,-0.457945871889609,1,1
"ENSG00000173614",0.000833565300735616,0.000770740500183315,3,1,0.4577796289178,1,1
"ENSG00000137203",2.75803693525597e-12,1,9,0,0.456420981193682,1,0.666666666666667
"ENSG00000083535",6.3267467832538e-07,0,2,2,0.454953200754103,1,1
"ENSG00000204348",0.00156582624505167,1,6,0,-0.454544554704848,1,1
"ENSG00000107581",1.1163705450166e-08,7.3174709347711e-06,6,1,0.453242705708545,1,1
"ENSG00000161533",0.00434351271528538,1,3,0,0.452966534207329,1,0.833333333333333
"ENSG00000125107",9.66194841694454e-24,1,8,0,0.452829911622289,1,0.833333333333333
"ENSG00000129534",1.02781371440612e-19,1,10,0,0.452698478301923,1,0.833333333333333
"ENSG00000204852",1.64107105152137e-12,0.0075262339197456,8,1,-0.45255541141971,1,1
"ENSG00000174718",7.13149392487616e-07,1,8,0,-0.451612872382681,1,1
"ENSG00000133115",0.000648209327793866,0.0148174677233381,3,1,-0.451611704084563,1,1
"ENSG00000133275",0.000103047889105824,1,3,0,-0.451025593797685,1,1
"ENSG00000108946",2.56819489500931e-11,1,7,0,-0.449962242473116,1,1
"ENSG00000180198",1.6022569042352e-08,0.66539796105527,8,0,0.449896547508388,1,0.833333333333333
"ENSG00000223745",1.16110584430107e-05,1,5,0,0.449190048102843,1,1
"ENSG00000149084",1.12392866365538e-22,8.35307091658565e-05,4,1,0.449070414358894,1,1
"ENSG00000132773",0.0184857495925629,0.328730059180019,4,0,0.448524716954177,1,0.833333333333333
"ENSG00000158234",1.99228446388799e-31,1,8,0,0.448275937682109,1,0.833333333333333
"ENSG00000155761",4.31113365284048e-12,1,9,0,-0.448126992637102,1,0.833333333333333
"ENSG00000148248",3.09064571512074e-08,0.25653179422701,5,0,-0.447851583863651,1,1
"ENSG00000161896",0.0213353612131383,1,3,0,0.447752661794207,1,1
"ENSG00000135968",1.51733144187532e-19,1.00446792548904e-10,7,1,0.447692743893547,1,1
"ENSG00000120438",1.36719327786398e-25,3.17199985480185e-09,4,1,0.447252010984028,1,1
"ENSG00000160190",0.000297713445087159,0.20031378515818,5,0,0.447243133051298,1,0.833333333333333
"ENSG00000160180",3.09528857101482e-46,7.22319543344419e-21,3,1,0.447014761900139,1,1
"ENSG00000138162",3.91488229893905e-18,1,7,0,-0.446911491207114,1,0.833333333333333
"ENSG00000166949",0.0192349550116404,0.291431836760441,4,0,-0.445005622286955,1,0.833333333333333
"ENSG00000130826",4.4145714674092e-10,1.15983474280944e-05,3,1,0.444778109260119,1,1
"ENSG00000169727",0.0378263969231438,0.00515584658471263,5,1,0.444442550080549,1,1
"ENSG00000150773",1.83767900345658e-06,0.670259383165142,7,0,0.444442000262257,0.833333333333333,0.833333333333333
"ENSG00000154380",0.0026258620655295,0.000728840893184922,4,1,0.444300439665097,1,1
"ENSG00000033011",0.0454264748099547,0.522958633820256,3,0,0.443670744974525,1,1
"ENSG00000104131",7.97758139698195e-10,0.0295315681179201,4,1,0.443337963671391,1,1
"ENSG00000140416",8.93787849076574e-24,4.38161901155189e-06,5,1,0.443335183493515,1,1
"ENSG00000101361",1.52080676228178e-07,7.18063441287524e-09,3,2,0.44303787679396,1,1
"ENSG00000130560",5.46448123440452e-22,0.0102907428307322,4,1,-0.442952715293127,1,1
"ENSG00000078668",9.70408776134863e-35,3.21619140840657e-18,3,1,-0.442645497281417,1,1
"ENSG00000147789",6.0166585960884e-10,1,8,0,0.442301445166729,1,1
"ENSG00000157601",3.64567115692288e-113,6.04978435196722e-37,7,1,0.442183183666375,1,1
"ENSG00000163918",1.19267362021778e-06,0.942963231970282,5,0,-0.441943074426474,1,1
"ENSG00000079805",0.000138354477516296,1,6,0,-0.441651773045728,1,0.833333333333333
"ENSG00000105357",1.95556107912606e-12,1,5,0,-0.441573176878989,1,1
"ENSG00000110328",5.51700075938354e-09,1,4,0,0.441280770636415,1,1
"ENSG00000130299",3.8249222577335e-07,1,6,0,-0.440719715052537,1,1
"ENSG00000143365",1.00014043791819e-05,0.0893097104498191,3,0,0.440712020584691,1,1
"ENSG00000001497",0.0292808029828946,0,2,2,0.440415072989487,1,0.833333333333333
"ENSG00000121864",0.00652228415100238,1,5,0,0.440339111526191,1,1
"ENSG00000053254",2.02035900247989e-07,0.157629375871591,6,0,-0.439701063357487,1,1
"ENSG00000102024",1.42381231670164e-07,7.44748092099943e-05,3,1,0.437902466904129,1,1
"ENSG00000120992",2.00877180615598e-43,1.12536531184634e-10,5,1,-0.43778423608302,1,1
"ENSG00000132680",9.45718967761563e-05,0.0349872016557455,3,1,0.43755216458474,1,1
"ENSG00000116977",0.000650228966335783,0.0374201116208901,4,1,0.437499568112109,1,1
"ENSG00000185825",9.48077825385483e-41,6.67515699361275e-18,4,1,-0.437434736538008,1,1
"ENSG00000129116",0.00355466015025392,0.0583314417251151,4,0,0.43694672415285,1,1
"ENSG00000117395",2.10814639103423e-64,1,6,0,-0.435555632673597,1,1
"ENSG00000006194",0.00666763509897062,0.842913755233406,4,0,0.435275532880873,1,0.833333333333333
"ENSG00000104765",2.5162288471967e-08,7.0160163198397e-05,4,1,-0.434277176232707,1,1
"ENSG00000070731",1.89095973474755e-18,3.65421877006129e-05,6,1,-0.433086762451933,1,1
"ENSG00000167136",3.73727145722394e-18,1.52264322449297e-13,3,1,0.432859990478895,1,1
"ENSG00000120254",8.56270733689093e-05,1,4,0,-0.432805818158864,1,1
"ENSG00000136240",5.36085265270556e-16,0.0840096525439085,5,0,-0.431489612374459,1,1
"ENSG00000158435",0.000513607835960372,0.0135351521199469,3,1,-0.430592337309403,1,1
"ENSG00000203985",1.72714503905343e-05,0.608720008910156,7,0,-0.430024189955287,1,1
"ENSG00000124164",0.00105374647598142,0.00502704260447105,5,1,-0.429849363587026,1,1
"ENSG00000071994",4.11092060399077e-09,0.00571121624573653,9,1,0.429064854128992,1,1
"ENSG00000122952",5.70744595657885e-10,0.396713178033529,7,0,-0.428671306216351,1,1
"ENSG00000184979",7.03534960492811e-13,1,5,0,0.428567748962035,1,1
"ENSG00000130429",2.24438828659261e-127,9.2436553368784e-97,4,1,0.427961574959907,1,1
"ENSG00000023572",5.18456454480211e-08,7.64137802370807e-08,3,1,0.427869059826606,1,1
"ENSG00000072110",5.34460623241269e-16,0.00051477979279094,4,1,-0.426414910059498,1,1
"ENSG00000001084",4.06549216389083e-23,1,5,0,-0.425978129841377,1,1
"ENSG00000139726",2.66299634236715e-06,2.67546473983777e-05,4,1,0.425661122903097,1,1
"ENSG00000174243",1.81534034622687e-13,0.00758823925545349,6,1,0.42503604964886,1,1
"ENSG00000164889",1.25107015018881e-06,0.0156794048188202,6,1,0.423077211591316,1,1
"ENSG00000115129",8.97296289063801e-11,1,11,0,-0.423024196855989,1,0.5
"ENSG00000107968",2.21313450208699e-12,0.000746864566737688,10,1,0.421440598408569,1,1
"ENSG00000053770",4.71419452950646e-05,0.00179964710004178,4,1,-0.420198539177902,1,1
"ENSG00000126581",1.65615370858117e-15,2.84150026162181e-06,5,2,-0.420096129201653,1,1
"ENSG00000082438",1.33430693677394e-06,0.57998305721365,9,0,0.420000090546878,1,1
"ENSG00000089127",6.43888648148534e-22,1.19322907827132e-18,6,2,-0.418714357052309,1,1
"ENSG00000171163",0.0127324266430026,1,5,0,-0.418595447058604,1,1
"ENSG00000175354",9.01574019268092e-17,1.92843422152949e-06,7,1,0.418278847873132,1,1
"ENSG00000133265",4.30527790786556e-06,0.174902408302506,4,0,0.415221242596048,1,1
"ENSG00000204256",1.86280800958457e-17,0.330814991458693,7,0,0.415094244031763,1,1
"ENSG00000197746",0.000170873337882537,0,2,2,0.414611507310398,1,1
"ENSG00000008838",2.58176415302372e-09,0.113002765673402,8,0,0.414523601545277,1,0.666666666666667
"ENSG00000135048",0.0100209012162073,0.534224614222398,3,0,0.414069308551422,1,1
"ENSG00000114107",5.03509096689788e-05,1,9,0,0.413826616408834,1,0.833333333333333
"ENSG00000185813",6.70418676429286e-11,1,5,0,-0.413792951661237,1,1
"ENSG00000154080",5.87844720842214e-07,1.83021269233468e-07,3,2,-0.413699701624657,1,1
"ENSG00000204843",4.43541202253271e-10,1,8,0,0.413670644790803,1,0.666666666666667
"ENSG00000171867",2.83548439055051e-08,0.0505460772184004,3,0,-0.413490740039186,1,1
"ENSG00000158315",1.3161538460382e-15,0.00191960112099834,4,1,0.413462103736177,1,1
"ENSG00000177409",2.52297887015246e-08,1,7,0,0.412449968203184,1,1
"ENSG00000120694",5.40334665445589e-19,0.00220556190631219,9,1,-0.412230522534173,1,1
"ENSG00000005483",1.02719805990589e-05,1,5,0,0.411763607655119,1,1
"ENSG00000133640",0.00897873911934788,0.59973004899552,4,0,-0.411031803096524,1,0.666666666666667
"ENSG00000125844",8.63213184890332e-14,0.000296813514217952,6,1,-0.411029941347272,1,1
"ENSG00000214290",0.0418329456743702,1,5,0,0.410983871975623,1,0.833333333333333
"ENSG00000082701",1.8404205813948e-08,0.454063733338886,4,0,0.409501170586344,1,1
"ENSG00000196387",0.031211586720435,1,4,0,-0.408063139414065,1,0.666666666666667
"ENSG00000102554",0.000112316462539132,0,2,2,0.407708988262558,1,1
"ENSG00000184012",0.0270251949170167,1,5,0,-0.407237434619037,1,1
"ENSG00000165209",0.00361678183964171,1,5,0,-0.40709804890943,1,1
"ENSG00000179051",0.0413825470562964,1,3,0,0.406652164709323,1,1
"ENSG00000110958",1.21009893399939e-42,6.62283297175863e-19,5,1,-0.406281027973352,1,1
"ENSG00000142046",5.59956333499739e-05,0.0210500314998641,12,1,0.405842612184228,1,0.833333333333333
"ENSG00000136436",2.33895781875796e-07,1.21476102263535e-06,5,1,-0.404555683852269,1,1
"ENSG00000130702",1.2411842439218e-26,0.0225767268387121,9,1,-0.404023537680616,1,1
"ENSG00000175029",2.61627720839736e-27,1,12,0,0.403888992928985,1,0.666666666666667
"ENSG00000152763",5.73479000902167e-07,0.000400415089774034,6,1,0.403869931819931,1,1
"ENSG00000184110",3.62957322495407e-56,1,4,0,0.403587737801481,1,1
"ENSG00000126653",9.29264272057127e-05,9.50922634258141e-06,5,1,0.403461516304794,1,1
"ENSG00000267673",4.64872990201012e-11,1,8,0,-0.403289067981606,1,0.833333333333333
"ENSG00000135387",2.7658673069472e-06,3.93701081658074e-07,3,2,-0.402668302560952,1,1
"ENSG00000075790",6.75830438294797e-31,1,7,0,-0.401961207881868,1,0.666666666666667
"ENSG00000070785",2.14563961325877e-09,0.261948219026238,5,0,0.401327319421825,1,1
"ENSG00000138119",6.21151656298759e-28,0.00921897153907161,5,1,0.400810051337381,1,1
"ENSG00000172638",0.00566510473846132,0.647440315872264,4,0,-0.400806317507479,1,1
"ENSG00000124380",0.000165344095650604,1,4,0,-0.399735775558295,1,1
"ENSG00000156313",8.39432722006018e-06,0.919766651145128,7,0,0.399354072725614,1,1
"ENSG00000187609",0.0112675905693856,0.00231794107802706,3,1,0.399019408571739,1,1
"ENSG00000154227",0.0407810511424712,0.0533858336502273,3,0,-0.3979923701348,1,0.833333333333333
"ENSG00000146282",2.33281829972727e-08,0.00251931982902754,6,1,0.397254416821237,1,1
"ENSG00000112096",1.09745626039028e-22,2.04701031105847e-06,5,1,0.396899664469177,1,1
"ENSG00000128383",0.00382953601737616,0.0265325139927608,5,1,0.396199143951714,1,1
"ENSG00000106484",0.000101003575646227,1,5,0,0.395599557626722,1,0.833333333333333
"ENSG00000157110",1.16384889784459e-06,0.907587971813486,4,0,0.395535471839516,1,1
"ENSG00000166710",2.39142470119185e-60,1,7,0,-0.395380397702855,1,1
"ENSG00000240344",0.000986106352389636,0.00778371173089749,9,1,0.394572681184105,1,1
"ENSG00000140403",0.00536110346081244,0.00351464652332186,4,1,0.394247003720043,1,1
"ENSG00000073350",4.21909350528878e-05,0.00368926019219497,6,1,-0.394235006604222,1,1
"ENSG00000119335",9.98223762078617e-29,1,5,0,0.394160646665631,1,1
"ENSG00000029153",0.0278787774201436,0.484973922152055,4,0,0.394073545690128,0.833333333333333,0.666666666666667
"ENSG00000121749",0.004041319049199,0.0221140988666763,4,1,0.393938940828909,1,1
"ENSG00000130816",7.6323314129095e-18,0.0226380567379281,7,1,0.393873213476976,1,1
"ENSG00000138640",1.92915422532717e-06,1,9,0,-0.393743392953504,1,0.5
"ENSG00000107372",5.14987323827541e-12,1.32472011171425e-07,4,1,-0.393142534941606,1,1
"ENSG00000206140",2.93323906963623e-06,0.00290097026137835,5,1,0.392125215194206,1,1
"ENSG00000146731",2.44407042582156e-19,2.94197741637562e-07,3,1,-0.392069622053966,1,1
"ENSG00000181458",0.01120102152657,0,2,2,-0.391495961648725,1,1
"ENSG00000105281",2.53688767928588e-10,2.7315376934068e-07,5,1,-0.390850215110117,1,1
"ENSG00000171124",6.70832466757539e-06,1,6,0,-0.389710884297834,1,1
"ENSG00000119383",0.00366929900148857,1,6,0,-0.388889113733342,1,0.833333333333333
"ENSG00000125877",4.60809853517524e-17,4.22099841172548e-05,4,1,-0.388843497684317,1,1
"ENSG00000178950",0.00021412402821202,1,8,0,0.38866212358248,1,1
"ENSG00000113712",2.11250811916393e-83,2.51615942069461e-05,12,1,0.388163527490265,1,1
"ENSG00000122026",3.42090899414917e-294,8.90276031209308e-139,3,1,0.387603232715937,1,1
"ENSG00000177337",0.000966190434446674,1,6,0,0.38738448524323,1,1
"ENSG00000017483",0.0268581992486378,1,6,0,-0.387260948260688,1,1
"ENSG00000197321",1.65990676065259e-07,0.0467454570216036,5,1,-0.387191415910646,1,0.833333333333333
"ENSG00000160570",0.00219925864021245,0.0506533843646929,7,0,-0.387075941894934,1,1
"ENSG00000131187",0.000244977443467129,0.0516305870558762,5,0,0.386819226986767,1,1
"ENSG00000158483",0.000678842891237929,0.0391912029413446,5,1,0.384615384615384,1,1
"ENSG00000089335",0.00446981145198145,0.846125978214713,7,0,-0.384613172233731,1,1
"ENSG00000174943",0.0151796078805416,0.372403835324669,3,0,-0.384115841305247,1,1
"ENSG00000067064",2.30411843763558e-14,3.08352240139568e-09,4,1,-0.383234181516984,1,1
"ENSG00000166479",0.000263564158985803,0.00227466180397155,4,1,0.382978188704966,1,1
"ENSG00000114098",0.000389865178741318,0.4300516153394,7,0,-0.382824040841916,1,0.833333333333333
"ENSG00000177426",8.46472245310476e-37,1,11,0,0.382688839338668,1,1
"ENSG00000173786",3.46418543450969e-06,0.000766535066689951,5,1,-0.382357896854239,1,1
"ENSG00000074696",1.00841998425315e-06,4.02300681937752e-05,3,1,0.382072979711491,1,1
"ENSG00000176261",3.64233997648509e-12,1,10,0,0.382022395700497,1,1
"ENSG00000088970",0.00703744600699338,0.0383024619582927,3,1,-0.380746630992695,1,1
"ENSG00000103876",0.00147807809648131,0.208799177176666,3,0,0.380597215814476,1,1
"ENSG00000100083",2.04246586393717e-11,0.00226663463260173,5,1,-0.380357480428554,1,1
"ENSG00000132670",0.0439863767945908,0.755039649447267,3,0,0.37978179254925,1,1
"ENSG00000050820",0.0237827988406112,0.0793291285572555,5,0,-0.37959650142361,1,1
"ENSG00000137776",1.19214541887685e-16,1,10,0,0.377745312580128,1,1
"ENSG00000167996",4.07137111513018e-156,1.43922876157572e-159,4,2,0.377543134672642,1,1
"ENSG00000163848",2.70017498498165e-05,1,5,0,0.377070916023707,1,0.833333333333333
"ENSG00000189001",0.0115328003454244,0.00218181071886267,3,2,0.3767291309499,1,0.833333333333333
"ENSG00000136261",6.26390967220756e-19,0.000154171146751846,7,1,0.376472765158,1,1
"ENSG00000204514",0.0127324266430026,0.00799374657094803,5,1,-0.376290931122875,1,1
"ENSG00000183576",7.97008588966723e-06,0.856240196637099,5,0,0.375983984285661,1,1
"ENSG00000119487",3.27056339817848e-07,1,7,0,-0.375000394827012,1,1
"ENSG00000167965",1.8756271529115e-08,1,9,0,0.374999872066634,1,1
"ENSG00000236502",3.72222856599077e-07,0.0868999635645843,4,0,-0.374283419936442,1,1
"ENSG00000108578",5.37263651648594e-08,0.643991578865217,3,0,0.374141627820056,1,1
"ENSG00000141424",9.75818154397454e-12,1,5,0,0.373855904132577,1,1
"ENSG00000197756",0.0449712969607562,0.158258982274645,4,0,-0.373777517021843,1,1
"ENSG00000198492",1.88332746279068e-41,1,7,0,0.373770250787155,1,1
"ENSG00000170632",1.32225024347018e-14,0.00552933669696564,7,1,-0.372971393085291,1,1
"ENSG00000083896",9.7394092568379e-06,0.128469894098547,6,0,0.372185210204593,1,1
"ENSG00000172785",4.11842514239698e-25,1.01416686871919e-05,8,1,0.372092771027856,1,1
"ENSG00000146540",3.15917902754479e-17,7.9337215488052e-08,3,1,-0.371479270568886,1,1
"ENSG00000142192",1.76395616475452e-36,1.86454568950255e-17,8,1,0.371269891354864,1,1
"ENSG00000072518",0.00238162959886034,0.0316630577642646,5,1,-0.371212060205222,1,1
"ENSG00000144560",9.78696937836239e-11,0.994598118465866,5,0,-0.371182960685729,1,1
"ENSG00000179094",1.80866302349105e-36,1.06045960226201e-05,9,2,-0.369230769230714,1,1
"ENSG00000070190",0.00149163565427215,0.0341969560176678,3,1,0.368708436762739,1,1
"ENSG00000164105",0.0025600202530761,0.00795485805850033,3,1,0.368247326044097,1,1
"ENSG00000122490",3.30888774646512e-08,1,7,0,-0.368148489561161,1,1
