"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_adult_Infected-Ciliated_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000173442",4.25856626403316e-05,0.277554911768024,9,0,-0.279720947144267,1,1
"ENSG00000148229",0.0015369679014864,0.103356458216702,7,0,-0.279513930562332,1,1
"ENSG00000126653",1.56381459719523e-08,0.752269959400681,9,0,0.278507883591245,1,1
"ENSG00000197343",2.14855557048996e-09,1,10,0,0.277777509055197,1,1
"ENSG00000114098",0.00217243857211173,0.445753069924319,8,0,0.277528811781191,1,0.833333333333333
"ENSG00000158062",0.00775381075453063,1,6,0,-0.277342648621549,1,1
"ENSG00000094755",9.45254451429614e-13,0.000703946000867609,5,1,0.277111620405219,1,1
"ENSG00000158435",6.41399534975933e-12,1,6,0,-0.277059640639017,1,1
"ENSG00000105855",0.00114631080201197,0.0324072151976456,3,1,0.276909585516183,1,1
"ENSG00000164104",0.00137537466067319,0.000235451972267729,3,2,0.276724523199172,1,1
"ENSG00000198498",0.0010773078861558,0.0136985496445369,5,1,-0.276659623665297,1,1
"ENSG00000124116",0.000232410867783884,0.55949982853303,7,0,0.27613725465243,1,0.833333333333333
"ENSG00000121579",0.00914620754448455,0.00481065178161919,3,2,0.275652850922913,1,1
"ENSG00000164610",0.00372524496149638,0.000593928053879206,3,2,-0.275641358860221,1,1
"ENSG00000167705",0.0158647427931322,0.180577042145024,4,0,0.275407123317343,1,1
"ENSG00000144136",0.000181766555186435,0.000258505123699393,4,2,-0.275225894509699,1,1
"ENSG00000149182",4.96825283568132e-05,8.36364988712418e-05,6,2,-0.275186598267148,1,1
"ENSG00000248092",0.0107144180389266,0.151604470554594,4,0,0.275024961803961,1,1
"ENSG00000158623",1.55885411391192e-05,0.0380778213876106,3,1,-0.274086376243826,1,1
"ENSG00000159322",0.00315368657470562,0.410056454374932,5,0,0.273983692508385,1,1
"ENSG00000172171",0.0364713785690884,0.0994073802433189,5,0,-0.273942201477922,1,1
"ENSG00000120742",5.55636548576974e-17,1.53449908105975e-05,5,1,0.273929858079166,1,1
"ENSG00000160752",9.16556831293614e-60,5.10326164556414e-10,7,1,0.273805485037876,1,1
"ENSG00000075651",0.0198313473339562,0.851907849611403,3,0,-0.273719601741464,1,1
"ENSG00000177200",3.31819772796778e-43,1,10,0,-0.273104578268965,1,1
"ENSG00000170291",1.63945023043249e-17,0.0046271660128486,7,1,-0.272860629565042,1,1
"ENSG00000100280",0.00110512874321981,1,5,0,-0.272829346220165,1,1
"ENSG00000147654",6.64643429410159e-17,1,5,0,-0.272826116768878,1,1
"ENSG00000133835",2.26089441571988e-10,5.87724319894749e-05,6,1,-0.272695124041159,1,1
"ENSG00000151500",5.22761299859355e-08,1.24894777082992e-09,4,2,0.272425995478963,1,1
"ENSG00000205133",5.01159739770285e-08,0.0200118750225455,10,1,0.272324266316451,1,1
"ENSG00000243660",0.0179572333690912,1,4,0,-0.272259363590892,1,1
"ENSG00000198715",0.00408156062027367,0.372583522869424,5,0,-0.271711992909171,1,1
"ENSG00000118705",2.41762578568243e-19,1.20952926594904e-09,3,1,-0.271205351304133,1,1
"ENSG00000114126",1.27649435371112e-07,0.250049307360904,9,0,0.271091290708767,1,1
"ENSG00000152795",4.9651411468932e-58,1,5,0,-0.270860909020135,1,1
"ENSG00000260136",4.91014380193188e-07,1,8,0,0.27076743084041,1,1
"ENSG00000075413",1.82307925571371e-11,0.102400783917625,8,0,0.270760361475445,1,1
"ENSG00000110330",3.16874284661894e-08,2.75066596716002e-05,4,1,-0.270608961026069,1,1
"ENSG00000157873",1.83040057839231e-14,0.000305702474030943,8,2,-0.27043175982876,1,1
"ENSG00000011638",0.00103903291882922,0.000843902422524882,5,2,0.270329389365472,1,1
"ENSG00000090447",0.00551872020471438,0.247671812984393,3,0,0.270270317617232,1,1
"ENSG00000161905",8.36920975625819e-07,4.44398831730107e-05,4,1,0.270115582148354,1,1
"ENSG00000184831",4.32129610255372e-06,0.002480694687496,5,1,-0.269785456664916,1,1
"ENSG00000168256",0.0120898202443115,1,5,0,-0.269614730255295,1,1
"ENSG00000214290",0.00120277858729796,1,8,0,-0.269471787791343,1,1
"ENSG00000133640",1.04683643862961e-07,1,7,0,-0.26937734580146,1,1
"ENSG00000105750",0.00762281226727407,1,5,0,0.269230778177841,1,1
"ENSG00000177731",0.000320450566209777,0.000108493404335409,4,2,0.269087231940245,1,1
"ENSG00000163702",2.10710107425092e-05,1,7,0,0.268292568758063,1,1
"ENSG00000080503",1.23637893274838e-05,1,9,0,-0.26829180598266,1,1
"ENSG00000117475",6.42763325468703e-07,0.0124478749982572,4,1,0.268156442124872,1,1
"ENSG00000230937",4.43498064949016e-71,1.47702126875628e-35,8,1,-0.26789617152683,1,1
"ENSG00000131446",4.39578465117428e-05,0.00108993610963828,4,1,0.267516124368849,1,1
"ENSG00000119333",2.46285794657272e-34,4.86980897368e-10,5,1,-0.267338324954384,1,1
"ENSG00000129534",9.7460965318425e-18,0.31493094759345,9,0,-0.267036241009157,1,1
"ENSG00000109180",8.80386242636793e-23,9.67610453208527e-20,3,1,0.266964388868461,1,1
"ENSG00000068120",5.71330073995107e-20,1,6,0,0.266902342214167,1,1
"ENSG00000196118",1.4540390636426e-14,1,15,0,-0.266360435872585,1,1
"ENSG00000145916",0.00737820387010711,0.00160729467491354,3,2,0.266025862291141,1,1
"ENSG00000164040",0.000750054959911804,0.420238701163896,3,0,0.265882758447165,1,1
"ENSG00000144401",1.18949990165207e-05,0.842592189607792,10,0,-0.26541812510118,1,1
"ENSG00000100124",3.22198456051071e-05,1,6,0,0.264736004845435,1,1
"ENSG00000129625",2.39039855103402e-50,1,3,0,0.264703108334172,1,1
"ENSG00000173272",4.34186131306496e-50,5.40488676779708e-27,3,1,0.264485686647757,1,1
"ENSG00000157916",1.69673475856589e-09,7.87559740220853e-11,3,1,0.264406598592201,1,1
"ENSG00000133315",3.37165086609489e-10,1,4,0,-0.263914691230462,1,1
"ENSG00000137274",0.00636854213235061,0.0284764798688557,5,1,-0.263702368527851,1,1
"ENSG00000187186",0.0260588815805748,1,4,0,0.263687085140247,1,1
"ENSG00000226328",2.3599686637856e-06,1,7,0,-0.263596108842085,1,1
"ENSG00000001461",0.0147173151860214,0,2,2,-0.263303716870545,1,1
"ENSG00000174456",0.0310409925029719,0.0426848171225182,3,1,-0.262708016016015,1,1
"ENSG00000104859",4.26713137164774e-06,0.0231283174395143,7,2,0.262493451657817,1,1
"ENSG00000122644",6.12228224007867e-26,4.19842117827401e-09,6,1,0.262433054877839,1,1
"ENSG00000100360",7.56391354694918e-34,1,4,0,0.262093002084346,1,1
"ENSG00000113712",2.55833523996435e-82,3.09304810590124e-06,11,1,-0.262072587302007,1,1
"ENSG00000100201",1.90966245668046e-07,0.00077108805234538,5,1,-0.261898387094038,1,1
"ENSG00000143590",0.0168547144523249,0.299645469351271,3,0,-0.261789656194025,1,1
"ENSG00000119487",1.53779849535136e-12,1,8,0,0.261720103652734,1,1
"ENSG00000083896",8.13191911263909e-12,0.0138162575391489,7,1,-0.261587762103924,1,1
"ENSG00000167315",0.00252680694856255,1,5,0,0.26142519550636,1,1
"ENSG00000160570",0.0326897356240408,0.0750562310330946,4,0,0.260952801534538,1,1
"ENSG00000136305",0.0027597174133211,0.644120324356607,6,0,0.260014738582302,1,1
"ENSG00000206562",2.60699343853505e-06,1,6,0,0.260000002463376,1,1
"ENSG00000135387",0.00443202531903698,0.00423203696148065,3,2,0.259903764369301,1,1
"ENSG00000214717",0.00802734098538479,0.141276940062212,4,0,-0.259705120394924,1,1
"ENSG00000090989",1.81349465326516e-06,1,6,0,0.259100819769744,1,1
"ENSG00000147889",1.17114184105405e-206,1.67168083701786e-11,11,1,-0.258959072948435,1,1
"ENSG00000081870",4.96464043296542e-24,1,4,0,0.258862441687848,1,1
"ENSG00000176788",5.44913274330366e-35,1,3,0,0.258858239109166,1,1
"ENSG00000175895",0.0397728191705914,0,2,2,-0.25875581951895,1,1
"ENSG00000140455",5.89060729838984e-07,0.172375700457313,5,0,0.25852062169254,1,1
"ENSG00000092330",0.00119680974361311,0.000429135446760652,5,2,-0.258396235673451,1,1
"ENSG00000019582",7.60257708358573e-05,9.14523338300283e-06,3,1,0.258380923031123,1,1
"ENSG00000070526",9.56521899383759e-30,1.239744121452e-10,6,1,0.258370803715935,1,1
"ENSG00000005483",0.00016563338394239,0.423364253065658,5,0,0.258324345788687,1,1
"ENSG00000127125",2.1829926396041e-18,1.90467198192784e-16,6,2,0.258165005008061,1,1
"ENSG00000106263",4.06593339044811e-39,1,8,0,-0.25810366836829,1,1
"ENSG00000168476",8.54366366070941e-08,0.0562600757890513,3,0,0.257776222262721,1,1
"ENSG00000145782",1.29353250782032e-05,1,4,0,-0.25732910591112,1,1
"ENSG00000005175",0.000375785369892513,0.158626946963218,5,0,-0.257212994430916,1,1
"ENSG00000172687",0.0098913500433045,1,4,0,-0.257142244767909,1,1
"ENSG00000081665",1.91499729884672e-06,0.259631301622344,6,0,0.25708214371259,1,1
"ENSG00000145014",1.25634783890531e-12,1,10,0,-0.257004872923725,1,1
"ENSG00000143793",0.00506365846383866,0.000837967907567575,3,2,0.256450158031119,1,1
"ENSG00000076554",1.7954213846744e-44,0.0187689461796829,6,1,-0.256023894717678,1,1
"ENSG00000073803",3.18679706384656e-05,9.54092454725453e-06,3,2,-0.255009527211657,1,1
"ENSG00000182944",9.54958308706193e-22,6.82219430298318e-06,12,2,-0.254977121273324,1,1
"ENSG00000116750",4.20128137257826e-07,0.868843123387106,5,0,0.254957595393318,1,1
"ENSG00000134057",0.00656375130909551,0.0094942379584901,3,1,-0.25428926382524,1,1
"ENSG00000158109",0.00249024944452834,0.0504131394610633,3,0,0.254021372358018,1,1
"ENSG00000162949",1.57523859082553e-10,9.84907106517548e-07,5,1,0.253947590219664,1,1
"ENSG00000067057",4.57863340444777e-08,0.076000120572537,4,0,0.253911642279775,1,1
"ENSG00000167842",0.0437636574147576,0.499350789196429,6,0,0.253720803508031,1,1
"ENSG00000172113",7.85073544039996e-06,1,11,0,0.25355769148131,1,0.833333333333333
"ENSG00000144589",0.00770929335110942,1,3,0,0.253273497506561,1,1
"ENSG00000206053",2.03851033717417e-14,1,5,0,-0.253024740666857,1,1
"ENSG00000173610",0.000678370859097699,0.614766369714852,6,0,0.253004262359104,1,1
"ENSG00000140481",0.0232500429705045,0.237754117076885,6,0,-0.252690119244285,1,0.833333333333333
"ENSG00000163584",1.47881177313173e-42,2.54502540802063e-16,3,1,0.252391821052059,1,1
"ENSG00000213963",0.0448531574130986,0.317374432465554,8,0,-0.252380604361286,1,1
"ENSG00000144306",0.0110163374666977,0.435706194475785,4,0,0.252076735837264,1,1
"ENSG00000119242",0.00937757576436598,1,3,0,0.252067561058786,1,1
"ENSG00000128791",7.61683470620474e-05,0.0507217516063194,3,0,-0.251670735147036,1,1
"ENSG00000160606",0.00139131915725933,0.0057424309511944,4,1,-0.251219881836114,1,1
"ENSG00000007376",2.04562448442434e-06,1,5,0,-0.250827309239903,1,1
"ENSG00000164654",0.00147475751599012,1,5,0,-0.250819013593995,1,1
"ENSG00000114544",3.3057387933271e-08,0.36145109401814,6,0,-0.250590200964589,1,1
"ENSG00000119711",0.0117200305116778,1,4,0,0.250515879766378,1,1
"ENSG00000113282",7.72571360082713e-09,0.0102093384875425,7,1,-0.250504192530104,1,1
"ENSG00000100266",0.0165476790350083,0.147446398090787,6,0,0.250352080091724,1,1
"ENSG00000158747",8.40299409940998e-07,6.59428974493844e-05,5,1,-0.250307091380004,1,1
"ENSG00000164924",1.32487782751259e-36,1.82683511840276e-09,9,1,0.250014710591618,1,1
"ENSG00000147642",5.09148854204566e-09,0.241538822227295,9,0,0.250000281017884,1,1
"ENSG00000054277",0.00324262606579634,0.580870831783587,5,0,-0.249999786500953,1,1
"ENSG00000153789",7.29740625701053e-06,1,7,0,-0.249998882318536,1,1
"ENSG00000089737",1.55454016319007e-07,1,6,0,0.249734615546234,1,1
"ENSG00000151502",0.0268476492117168,0,2,2,-0.249658186085803,1,1
"ENSG00000215301",2.26853139869997e-07,0.043999959341756,5,1,0.249551341259072,1,1
"ENSG00000179094",1.83044396102905e-22,6.57470923989202e-07,8,1,0.249164792663316,1,1
"ENSG00000136826",4.55324564909196e-07,0.0323152327147812,5,1,-0.248843406577004,1,1
"ENSG00000250510",0.0032279601775767,0.363473488216813,4,0,-0.248353137563271,1,1
"ENSG00000127837",2.45657554333427e-09,2.01326535414431e-06,3,1,-0.247361983305677,1,1
"ENSG00000140157",1.80206041142628e-10,1,12,0,0.24709539951679,1,0.833333333333333
"ENSG00000049759",0.000107717657950649,0.0753325569527554,6,0,-0.247064403420813,1,1
"ENSG00000168036",4.38880188919866e-26,0.00036351867169641,9,1,-0.24696520521536,1,1
"ENSG00000102854",4.88150719749703e-35,1,7,0,-0.24692910738962,1,1
"ENSG00000187954",1.50809433321677e-16,1,8,0,0.246478822480622,1,1
"ENSG00000186298",1.39537234860052e-14,1.08042452653835e-06,5,1,0.246230860437141,1,1
"ENSG00000158092",5.05480063239502e-11,0.00296432839897317,6,2,0.246154064797505,1,1
"ENSG00000122390",0.0165724241137709,0.0703275585875256,8,0,-0.246102166563004,1,1
"ENSG00000103502",0.000125634742109168,0.00308781076766172,4,1,0.246047429157387,1,1
"ENSG00000126858",0.000846146490635713,0.0803997422931532,7,0,0.245997183711678,1,1
"ENSG00000145740",1.12374069760285e-07,1,4,0,0.245614055062304,1,1
"ENSG00000115963",1.00065944641278e-12,1.70879372355986e-10,6,2,0.245522909995357,1,1
"ENSG00000186787",2.06926549280568e-11,0.230590266242485,9,0,0.245520838863632,1,1
"ENSG00000171055",0.00923137431171909,0.0458389384214661,4,1,-0.245330336532193,1,1
"ENSG00000144061",2.78652567505722e-05,0.0066120275443704,4,1,-0.24507624249633,1,1
"ENSG00000163931",5.9191289301908e-21,0,2,2,0.245066772439589,1,1
"ENSG00000126214",1.89147607648879e-07,1,9,0,0.24489787234362,1,1
"ENSG00000004534",3.36679909918065e-07,0.0565997721400143,9,0,0.24480998177734,1,1
"ENSG00000013275",4.31730017427066e-15,0,2,2,-0.24477143531219,1,1
"ENSG00000162144",0.00400427886028348,0.0560127124296815,4,0,0.244508342810394,1,1
"ENSG00000171720",2.86943056649171e-13,1,4,0,0.244444453868095,1,1
"ENSG00000060237",6.82242339803022e-08,1,5,0,-0.244422126998184,1,1
"ENSG00000177150",6.22820558328812e-07,1,7,0,-0.24426103991507,1,1
"ENSG00000135052",0.00336712161717266,0,2,2,0.244095491801037,1,1
"ENSG00000091073",1.11968492826403e-27,1,10,0,-0.243755622361725,1,1
"ENSG00000176102",9.59897139133148e-07,1,6,0,0.243726538710585,1,1
"ENSG00000178922",3.83106361283908e-07,0.428121052519109,8,0,-0.243589635610329,1,1
"ENSG00000100429",2.02248900560224e-08,1,8,0,-0.243553587931239,1,1
"ENSG00000142230",0.000192870191118808,0.258069006034567,4,0,-0.243522238964713,1,1
"ENSG00000145687",7.41070277528954e-10,0.000602721105011717,6,2,-0.243254583283893,1,1
"ENSG00000198125",0.0499599592401129,1,4,0,0.243242823856965,1,1
"ENSG00000181666",0.0329799302794155,1,8,0,0.243161295824982,1,1
"ENSG00000240344",0.000155961819622285,0.464326483765396,8,0,0.242982078455576,1,1
"ENSG00000162777",0.00185134132678956,0.822842141484759,3,0,0.242899544032263,1,1
"ENSG00000163597",1.01394874733408e-27,4.86436070282183e-06,7,1,0.242587686454529,1,1
"ENSG00000186166",0.00560229502676859,0.103080974269622,4,0,-0.242518764995668,1,1
"ENSG00000197446",1.29092476758723e-17,3.8136565218615e-15,7,1,0.24245986160728,1,1
"ENSG00000204054",7.00481292147879e-13,0.000481441535105107,7,1,0.242336414477362,1,1
"ENSG00000101246",5.53057855113397e-06,1,6,0,0.242293760842722,1,1
"ENSG00000003756",3.12902142308898e-07,0.499836113139398,4,0,0.242187289497676,1,1
"ENSG00000116729",6.37901109638214e-06,0.00286257123586989,5,1,-0.241687132918421,1,1
"ENSG00000196670",0.000510822860927513,1,9,0,0.241669199613327,1,1
"ENSG00000174628",1.00188458595374e-08,1,8,0,-0.241527080239487,1,1
"ENSG00000130779",3.18996453540651e-07,0.0614947090846956,6,0,0.240963545442013,1,1
"ENSG00000161671",0.000609427264022978,1,6,0,-0.240935687970599,1,1
"ENSG00000150433",0.00112897122356065,1,9,0,-0.240455226839613,1,1
"ENSG00000104964",3.35850072775628e-57,8.00563720380824e-13,5,1,0.240105710913536,1,1
"ENSG00000104973",0.000244349957821132,0.0138547993076072,4,1,0.23983701005453,1,1
"ENSG00000010803",0.0454163840303363,1,4,0,-0.239745253217171,1,1
"ENSG00000244038",9.7239805346829e-12,3.22590625902477e-13,3,2,-0.239448156500376,1,1
"ENSG00000184584",4.38779613260171e-31,1,10,0,0.239245354747358,1,1
"ENSG00000213246",4.44316268526587e-15,3.1848220687542e-06,5,1,-0.238890140310336,1,1
"ENSG00000187492",1.08608016487009e-17,0.088344288186181,5,0,0.238655166755881,1,1
"ENSG00000100644",7.68565624334825e-19,1,11,0,0.238636405145011,1,1
"ENSG00000140398",0.00149442239471234,1,7,0,0.237989752582043,1,1
"ENSG00000080823",4.57527596058971e-09,0.0639054547684712,8,0,-0.237959376899342,1,1
"ENSG00000109339",1.14135416299599e-17,0.0567041152037257,7,0,-0.237791778745869,1,1
"ENSG00000184281",2.86943056649171e-13,2.80837314512261e-09,3,1,0.237613236959175,1,1
"ENSG00000148057",0.0386684788205816,0.0891225656765799,3,0,0.237566370205719,1,1
"ENSG00000071127",2.68925050252544e-10,1,4,0,-0.237098279723848,1,1
"ENSG00000141424",7.09074647993278e-08,0.00496200927641407,4,2,-0.236999249754585,1,1
"ENSG00000187726",0.0252790697800229,0.0442284416096224,3,1,-0.236136758447314,1,1
"ENSG00000176974",0.000214066356197915,1,7,0,0.236015607242593,1,1
"ENSG00000152942",0.0331585267367351,1,5,0,-0.236004467480022,1,1
"ENSG00000171928",3.66234372027896e-22,1,3,0,-0.235983477550305,1,1
"ENSG00000011198",1.51920175372523e-09,1,7,0,0.23584919646344,1,1
"ENSG00000184432",1.65904913030355e-06,0.0167694061879236,4,1,-0.235772354723274,1,1
"ENSG00000023041",0.00407804283313815,1,4,0,0.235612678612606,1,1
"ENSG00000165792",0.00142269224555944,0.776331590668896,8,0,0.235267744175103,1,1
"ENSG00000100722",1.48941996481337e-11,1,8,0,-0.23510065359876,1,1
"ENSG00000239467",0.000713780002401964,0.14757942331856,7,0,0.234931371533509,1,1
"ENSG00000180198",7.6012016853888e-09,0.722870016537439,9,0,-0.234916558796508,1,1
"ENSG00000161203",3.42132452671131e-94,2.29491235980326e-38,3,1,0.234725065977987,1,1
"ENSG00000087460",3.79179454612431e-73,1,12,0,-0.233659169574323,1,1
"ENSG00000198563",3.51178910802123e-29,6.10448161338746e-09,5,1,-0.233577976573515,1,1
"ENSG00000109381",0.00407950370359956,0.100460350913418,3,0,0.233269107672534,1,1
"ENSG00000171792",0.0258132267722269,0.999420382207397,3,0,0.232982391858406,1,1
"ENSG00000132589",0.0300372221920228,0.0992465043172299,3,0,0.232956979234792,1,1
"ENSG00000134717",0.0292600858800827,0.0375030993813223,5,1,-0.232918474358965,1,1
"ENSG00000133328",0.00242185677796048,0.00122168585754232,3,1,-0.232854692520397,1,1
"ENSG00000186522",0.0107337287450702,0.0765349379630852,7,0,-0.232401176231737,1,1
"ENSG00000196470",0.031762850005978,0.0174718852909357,3,1,-0.232385584385541,1,1
"ENSG00000150527",1.48027424579045e-11,1,9,0,0.232323206453281,1,1
"ENSG00000008324",3.1633247299385e-11,0.000433995346825099,3,1,-0.2322662154321,1,1
"ENSG00000131236",1.13542639080393e-52,1,7,0,0.232121067959166,1,1
"ENSG00000088970",0.0148350897764746,0.365021571596191,3,0,0.231968493134859,1,1
"ENSG00000146674",2.4488435996545e-06,0.00019006807817519,5,1,0.231858032389492,1,1
"ENSG00000198791",0.0134967289755552,0.00314829538856851,3,2,0.231553415962369,1,1
"ENSG00000136518",5.1174745893707e-14,0.00214389082406188,5,1,0.231343251169591,1,1
"ENSG00000154080",0.000169615872339478,0.000365252960212319,4,1,0.231271739876248,1,1
"ENSG00000196344",7.25060316988284e-85,3.50003876701785e-22,6,1,-0.23107307493993,1,1
"ENSG00000138698",9.57424136138169e-10,0.475148704853439,5,0,-0.230787867351578,1,1
"ENSG00000005486",9.74012217445776e-07,1,6,0,-0.230396297415691,1,1
"ENSG00000105053",0.000627951167087005,0.081463355428944,6,0,-0.23013783025857,1,1
"ENSG00000104907",0.00113898703774438,0.0368633499127666,4,1,0.228594926136185,1,1
"ENSG00000153310",1.27263438078424e-25,1,11,0,-0.228571295917187,1,1
"ENSG00000205571",0.047127533787186,0.279151359330681,6,0,0.228282945353761,1,1
"ENSG00000213593",3.47932725138486e-11,1,4,0,0.228159301705755,1,1
"ENSG00000155287",6.39956976906204e-12,0.000743604523624146,5,1,-0.227228100690151,1,1
"ENSG00000185499",1.29228147595713e-18,0.0019401106453655,5,1,0.227155545444784,1,1
"ENSG00000161921",4.77493426701075e-29,4.87659815449133e-15,5,1,-0.227118640538938,1,1
"ENSG00000171490",7.00956456676422e-06,1,3,0,-0.22711472235366,1,1
"ENSG00000186153",0.0223761919452356,1,6,0,-0.226907422293836,1,1
"ENSG00000163832",4.06343341314177e-10,1,8,0,0.226086276380822,1,1
"ENSG00000147140",1.13407319160397e-07,0.000951794382959974,7,1,0.225870521794424,1,1
"ENSG00000136527",8.84105953959712e-10,1,6,0,-0.225563708309578,1,1
"ENSG00000151689",1.56223617034907e-12,0.00841400293693578,7,1,-0.225447086784856,1,1
"ENSG00000198663",0.00191343382154643,0.05584998705086,3,0,0.225337577991411,1,1
"ENSG00000086504",0.000433739135940835,0.000110733813381001,3,1,0.225075350165305,1,1
"ENSG00000133597",0.0131400402823539,0.152240586319472,4,0,0.224594388309692,1,1
"ENSG00000136270",6.12074010146433e-16,0.247328300011827,7,0,0.224489777298179,1,1
"ENSG00000069020",0.0410820715381388,0.199871302078907,5,0,0.2241992173895,1,1
"ENSG00000086475",0.00292455812614161,0.116948594256464,3,0,0.224059847989999,1,1
"ENSG00000176153",1.86019971947119e-07,0,2,2,0.223910050361181,1,1
"ENSG00000164087",0.0212784212856219,1,3,0,0.22331186797679,1,1
"ENSG00000160014",0.00993880197462948,0.106025999017411,3,0,0.223267172133928,1,1
"ENSG00000175182",7.0919891821041e-05,1,6,0,-0.223006870680549,1,0.833333333333333
"ENSG00000173540",1.44656741006882e-06,1,5,0,0.222926781352641,1,1
"ENSG00000196839",0.00108003195013308,1,3,0,-0.22290851326944,1,1
"ENSG00000169241",0.000144846851895388,1,7,0,-0.2222221373692,1,1
"ENSG00000168958",4.67565828409908e-09,1,6,0,0.22205345713804,1,1
"ENSG00000066322",1.99062329456176e-06,0.0871669351385006,4,0,0.221857012771229,1,1
"ENSG00000100219",2.20530829170918e-15,8.4050188176391e-09,4,1,0.221508774073285,1,1
"ENSG00000183273",0.000838367744457525,0.454384388524825,6,0,0.221411990306228,1,1
"ENSG00000247134",0.0147019669695401,0.345461825201151,6,0,0.221273278611066,1,1
"ENSG00000164898",0.032701340259627,0,2,2,-0.221007676765999,1,1
"ENSG00000225484",1.43161783243003e-06,0.827833920054801,5,0,-0.220511351692269,1,1
"ENSG00000147996",1.94959383262215e-26,0.00473151114051093,9,1,0.220351713261877,1,1
"ENSG00000175482",2.37580947276484e-12,1,9,0,-0.220348069813005,1,1
"ENSG00000148735",2.3069916306069e-12,0.000165770815218019,6,1,0.219280398675665,1,1
"ENSG00000159658",8.91700932533253e-06,0.123403638069016,4,0,0.21924143248425,1,1
"ENSG00000070731",1.04020221683243e-10,0.00164179410073967,6,1,-0.21910605194644,1,1
"ENSG00000170619",1.17441730012932e-05,0.336830465844538,3,0,-0.2185679991915,1,1
"ENSG00000177989",2.52360811289903e-46,1,9,0,-0.218550267836934,1,1
"ENSG00000167220",0.0236838682650727,0.04710687910721,3,1,-0.217887375458015,1,1
"ENSG00000133606",4.36323350924709e-10,0.0774294503733022,7,0,-0.217828570824967,1,1
"ENSG00000164163",0.0175723257744117,0.00857572807890241,3,1,0.217625313000383,1,1
"ENSG00000105856",1.46935374266109e-12,0.0110030881995519,5,1,-0.217525493414517,1,1
"ENSG00000133134",0.0482965221745791,0.0132038111387787,3,1,-0.21709981213081,1,1
"ENSG00000184924",1.70083741443857e-13,0,2,2,0.216602969358692,1,1
"ENSG00000161010",1.74591216460318e-08,1,6,0,-0.216080144794739,1,1
"ENSG00000157578",1.23871950293319e-05,0.88414916917804,6,0,0.215894835107543,1,1
"ENSG00000050426",2.40147276819747e-14,0.231549432765644,10,0,-0.215724694908166,1,1
"ENSG00000186184",4.72088807157319e-09,0.0253716920454364,7,1,0.215704806676736,1,1
"ENSG00000136718",3.79765729716819e-09,1,6,0,0.215634839591004,1,1
"ENSG00000067066",4.02333984623507e-21,1,7,0,-0.215627408515204,1,1
"ENSG00000123415",2.62833832102894e-07,1,8,0,-0.215389691591579,1,1
"ENSG00000079805",1.2032549595724e-06,1,7,0,0.215361234689838,1,1
"ENSG00000175591",0.0460741962109381,0.735125254474349,3,0,-0.21477904080445,1,1
"ENSG00000223482",1.07056833702521e-15,1,14,0,0.214285656859134,1,1
"ENSG00000168591",7.48400168829257e-07,0.652212056189311,12,0,0.214032192038768,1,0.833333333333333
"ENSG00000266964",0.0457271589558914,1,5,0,-0.213200111302997,1,1
"ENSG00000132485",0.0216388405891455,0.0867651298601783,5,0,-0.213163423884738,1,1
"ENSG00000068079",1.48205990968171e-06,0.0766471057398356,3,0,0.21307840796786,1,1
"ENSG00000105341",0.00695588885524765,0.534194998404691,6,0,0.212985466091517,1,1
"ENSG00000065054",8.36799919064006e-09,1,8,0,-0.212860767062927,1,1
"ENSG00000127314",8.00084209951435e-34,1,5,0,-0.212407752609572,1,1
"ENSG00000119673",0.00101385591202531,0.0407752339304572,4,1,-0.212273019626729,1,1
"ENSG00000029363",1.7928872376632e-16,1,7,0,0.211044688926185,1,1
"ENSG00000145191",2.90420842929761e-08,0.0459809863328406,5,1,0.210196525737735,1,1
"ENSG00000140575",0.000352535182349931,0.061003489709049,3,0,-0.209654739216697,1,1
"ENSG00000042317",8.61559419012392e-06,1,6,0,-0.209640574111939,1,1
"ENSG00000162600",0.00485129858209316,0.136027554310563,5,0,-0.209299029229461,1,1
"ENSG00000137965",0.0174895022549555,0.0200475944718098,6,1,-0.209193961395881,1,1
"ENSG00000253710",3.3332861806013e-09,1,5,0,-0.208955223880738,1,1
"ENSG00000137767",1.06883934085181e-23,1,4,0,-0.208738145421784,1,1
"ENSG00000012061",5.61727923459341e-13,0.122045647084751,8,0,0.208592274553157,1,1
"ENSG00000153363",0.000198996998647437,1,8,0,0.208386852032989,1,1
"ENSG00000145113",1.23967409700705e-54,1,10,0,-0.208225582980426,1,1
"ENSG00000182670",1.12137911740226e-18,0.00156134430912418,8,1,-0.207995760718391,1,1
"ENSG00000140943",5.86600485176096e-13,1,4,0,0.207918954065318,1,1
"ENSG00000154640",1.26444609719715e-15,1,5,0,-0.207878724936623,1,1
"ENSG00000197785",0.000232152220300872,1,4,0,0.207858162824827,1,1
"ENSG00000132507",1.22346503636544e-18,1.05228914681893e-06,4,1,-0.207593287640508,1,1
"ENSG00000072135",0.000281009810330214,1,7,0,0.207547169656402,1,1
"ENSG00000077585",1.49290188210795e-07,1,3,0,-0.206779425609684,1,1
"ENSG00000006625",2.04553429955575e-10,2.06558414078693e-11,3,2,-0.206695663269951,1,1
"ENSG00000170365",5.33053172564544e-05,0.0273817068860338,4,1,-0.206561560257504,1,1
