"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_VIC01_72hpi_child_Infected-Secretory_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000144560",4.67444189951091e-16,1,6,0,0.459976232432119,1,1
"ENSG00000173801",1.92773670216566e-31,0.00249320987504866,7,1,-0.45975258592626,1,1
"ENSG00000177082",4.97033766728525e-05,0.000243520429958592,5,2,0.459596146550518,1,1
"ENSG00000091073",5.06960917748259e-09,1,5,0,0.458864496190348,1,0.833333333333333
"ENSG00000080824",1.54178846562067e-48,1.79890744933023e-30,3,1,-0.458848737345413,1,1
"ENSG00000154978",0.0213259501529966,0.785219181695015,4,0,-0.458812979710751,0.833333333333333,0.833333333333333
"ENSG00000120756",0.00209594465439727,0.108289824111184,4,0,-0.458429564229368,1,1
"ENSG00000124074",0.000515046701160974,0.00410244140871708,3,1,0.457784622169432,1,1
"ENSG00000104529",1.08800383012437e-48,9.49623093811461e-42,3,3,0.457009242934596,1,1
"ENSG00000029363",5.59052145659516e-12,1,6,0,-0.455032958040871,1,1
"ENSG00000023572",0.000214020311397647,0.00152520209076776,3,1,0.45481284758426,1,1
"ENSG00000130600",3.69042810512600e-09,0.322780108759819,5,0,0.454810052348074,1,1
"ENSG00000141385",0.000290889004575132,0.435608736722894,3,0,-0.454752861282598,1,1
"ENSG00000086475",3.83204354777492e-08,0.0784011733948663,6,0,-0.454546235406052,1,0.833333333333333
"ENSG00000145730",0.00900848149971206,0.297676583963589,4,0,0.454544882793512,1,1
"ENSG00000174718",3.40754895458687e-05,1,8,0,0.453816399164011,1,0.666666666666667
"ENSG00000173511",1.27102810645549e-05,1,5,0,0.453713782672243,1,1
"ENSG00000198000",0.0171703862606122,1,5,0,-0.453269542279107,1,0.5
"ENSG00000001084",1.33200014872224e-20,0.000816623961791639,7,1,-0.453262909619727,1,1
"ENSG00000141504",3.00613061922025e-10,0.00395960012790098,5,1,-0.453200120936775,1,1
"ENSG00000111907",3.08572220023591e-06,1.61034644309197e-07,3,2,-0.453021939438189,1,1
"ENSG00000052841",0.00028790407453446,1,7,0,0.4530053940826,1,0.833333333333333
"ENSG00000163660",9.63713476619061e-23,1,8,0,0.452977983295671,1,1
"ENSG00000169057",0.0200714387617859,0.702113715943448,4,0,0.452447027033415,0.666666666666667,0.666666666666667
"ENSG00000156313",9.29956745112653e-08,1,6,0,0.451858067296743,1,1
"ENSG00000187054",0.0233053168200052,1,3,0,-0.451694880466111,1,0.833333333333333
"ENSG00000168310",1.20457384522183e-09,3.69740740933909e-07,4,1,0.449862901584787,1,1
"ENSG00000105357",5.42148745612246e-09,0.458674394672192,6,0,0.448804656216767,1,1
"ENSG00000174844",0.0174506536968897,1,4,0,0.448351326290895,1,0.666666666666667
"ENSG00000149115",2.04985550554358e-13,1,8,0,0.448263907437681,1,1
"ENSG00000138674",4.10499902552428e-15,1,8,0,0.448125726556149,1,1
"ENSG00000165219",0.0229292831513428,0.142538126847284,4,0,0.447194988587955,1,0.833333333333333
"ENSG00000136826",2.02940812138617e-10,1,6,0,0.447011159409662,1,1
"ENSG00000176473",0.00765848778841451,0.857431579402166,4,0,0.445582614547047,0.833333333333333,0.833333333333333
"ENSG00000172590",6.51965541921291e-12,0.349236767480392,8,0,0.445437352636621,1,1
"ENSG00000155324",4.67531933672654e-09,8.91926730966789e-05,7,1,0.444926643107746,1,0.833333333333333
"ENSG00000170364",2.91285082547379e-08,1,6,0,-0.444442757130979,0.833333333333333,0.666666666666667
"ENSG00000137868",0.00107867084102189,1,5,0,-0.443948430107774,1,0.833333333333333
"ENSG00000146963",1.28709088907244e-13,0.000139161604351568,4,1,-0.44247565595504,1,1
"ENSG00000101109",8.9010199322519e-05,0.173291426287499,3,0,-0.441958986456755,0.833333333333333,0.833333333333333
"ENSG00000215068",0.00692504175316577,0.0339892303932157,6,1,-0.441173377699209,1,0.666666666666667
"ENSG00000128699",7.02943388829737e-08,0.0176559875130518,5,1,0.441104953679477,1,1
"ENSG00000282851",0.0489382321326656,0.685379983839871,5,0,0.440866455148927,0.833333333333333,0.5
"ENSG00000100918",3.23606886568715e-05,0.788282872700215,5,0,0.440659584621084,0.833333333333333,0.833333333333333
"ENSG00000143889",0.0413314358392903,0.351298092547303,3,0,-0.440524717257216,0.833333333333333,0.833333333333333
"ENSG00000085733",2.27042005817279e-11,1,8,0,-0.439998357561313,1,1
"ENSG00000226328",0.0100921524457406,1,3,0,-0.439425042636379,0.833333333333333,0.666666666666667
"ENSG00000179387",0.00729878703594962,0,2,2,0.438002073207561,1,1
"ENSG00000101310",0.00903135560679028,1,4,0,0.437290813146156,1,1
"ENSG00000170788",4.03056512969502e-09,1,8,0,0.437182790583184,1,0.5
"ENSG00000179593",0.0248328060326427,0.0131230924177322,3,2,0.436825154794859,1,1
"ENSG00000258752",7.43690901269864e-14,0.00385888651465445,3,1,-0.436540331118669,1,1
"ENSG00000253710",2.20306016649249e-06,1,6,0,-0.436454635465968,1,1
"ENSG00000103415",6.51965541921291e-12,0.00192413520921499,5,1,0.435395787575283,1,1
"ENSG00000140943",7.9967440115777e-07,1.12612189354222e-06,3,1,-0.434449450091246,1,1
"ENSG00000063854",1.4890299228015e-41,3.9492810874315e-10,4,1,-0.433071551386929,1,1
"ENSG00000157954",2.42704914403739e-06,0.00112053891145286,8,1,-0.431450997803385,1,0.833333333333333
"ENSG00000057663",0.000343349869501298,0.0107084055433688,7,1,-0.431315530592456,1,0.833333333333333
"ENSG00000118596",0.00707511728234747,1,4,0,-0.431031504347476,1,1
"ENSG00000185825",5.71874176222335e-41,3.67536483817705e-25,4,1,-0.430070470589182,1,1
"ENSG00000151148",0.0204741115748286,1,4,0,0.429284809362524,1,1
"ENSG00000233223",1.09377555246626e-07,1,7,0,0.428570756861553,0.833333333333333,0.666666666666667
"ENSG00000120992",6.32472167894311e-20,4.55895082898122e-10,4,1,0.428415628913859,1,1
"ENSG00000137177",0.000505011142155532,0.23656313840667,6,0,0.427336391460315,1,0.833333333333333
"ENSG00000075413",9.45538867701916e-08,0.00384217711364323,5,1,-0.426913707457688,1,0.833333333333333
"ENSG00000186594",0.000427972421674332,0.000577387206352333,9,1,0.426728048434566,1,1
"ENSG00000175106",0.0458074920296799,0.211013014081056,3,0,-0.425887218233856,0.833333333333333,0.666666666666667
"ENSG00000100263",0.0255185355189086,0.0107151467226086,3,1,0.425557013485408,1,1
"ENSG00000105655",1.12340492611511e-12,0.0718305265092056,5,0,0.425367509832734,1,1
"ENSG00000132199",1.20749045875852e-07,1,7,0,-0.425297631873058,1,0.833333333333333
"ENSG00000189376",3.88266928506635e-23,1,5,0,-0.425212812403451,1,1
"ENSG00000247271",0.000141451227344727,5.44757242880766e-05,3,2,0.424804509439456,1,1
"ENSG00000164054",2.20655756211959e-06,1,6,0,-0.424658447460236,1,1
"ENSG00000185515",0.000305306125934021,0.3054484462378,5,0,-0.42448910843694,1,1
"ENSG00000055211",4.41592899539796e-05,0,2,2,-0.423755763701637,1,1
"ENSG00000135951",0.00204167345118556,0.957508369531839,5,0,-0.423152464765257,1,1
"ENSG00000143947",5.97887714529459e-222,0,2,2,0.422683911774487,1,1
"ENSG00000102048",0.0141193781712039,1,4,0,0.422654180002546,1,0.833333333333333
"ENSG00000083838",0.000512356332867561,1,6,0,-0.421421323510757,1,0.5
"ENSG00000113712",4.24165710956679e-78,2.78404022463212e-08,12,1,-0.421345001096551,1,1
"ENSG00000169727",0.00997892482338746,0.0342312320192629,4,1,0.420788334582191,1,0.666666666666667
"ENSG00000117395",1.61823095282255e-15,0.00751044097796209,5,1,-0.420636905699841,1,1
"ENSG00000108587",1.45186429457374e-12,0.694267332366084,5,0,-0.420433727854333,1,1
"ENSG00000175324",5.29084792810738e-28,1,3,0,0.420082399713747,1,1
"ENSG00000167965",9.40611035938641e-05,1,6,0,-0.420038110774438,1,1
"ENSG00000165804",0.000503980946832197,1,4,0,-0.418131439018171,1,0.833333333333333
"ENSG00000185055",4.46986588403329e-07,9.02798656812039e-06,5,2,0.417320025003947,1,1
"ENSG00000163517",0.000612736411055109,0.781688779086369,4,0,0.415622172883292,1,1
"ENSG00000133606",1.42311973723507e-17,1,6,0,0.415074919069231,1,1
"ENSG00000129194",0.00765510082157503,0,2,2,0.413999987619048,1,1
"ENSG00000132155",0.0131086108493645,0.0424031618541979,3,1,0.413844180543354,1,0.833333333333333
"ENSG00000080503",4.10824796546327e-10,1,9,0,0.41295425001979,1,0.666666666666667
"ENSG00000118420",0.00150568682119181,0.285741158818395,4,0,0.412571378090882,0.833333333333333,0.666666666666667
"ENSG00000144566",6.96957065803857e-08,0.00015452001346431,3,1,-0.412426960229217,1,1
"ENSG00000108669",0.0051554985194199,0.581701945572604,4,0,-0.412405412793924,1,0.833333333333333
"ENSG00000176715",0.00838645681284109,1,4,0,-0.412277118284347,1,0.5
"ENSG00000160113",7.62433516638951e-28,2.91207778001331e-16,4,2,-0.411264001064935,1,1
"ENSG00000151239",3.19096791903424e-07,0.173387565428909,6,0,-0.409639062375893,1,1
"ENSG00000115486",0.00266868468177136,1,4,0,0.409485465276672,1,1
"ENSG00000107372",2.60295847117215e-10,6.2168435754262e-05,6,1,0.409380011742211,1,1
"ENSG00000175221",9.53210845846414e-10,0.0167886827108923,5,1,-0.408982582990992,1,0.833333333333333
"ENSG00000223482",6.18990466443698e-09,1,9,0,-0.408162308614564,1,0.666666666666667
"ENSG00000148572",0.00515524216387841,0.0362759519700972,3,1,0.407722575667469,1,1
"ENSG00000139146",0.0453046342168145,0.571514231794052,4,0,-0.407394014479927,1,0.833333333333333
"ENSG00000004975",0.0198487531878038,0.0982318135617924,3,0,0.407054399755489,1,0.833333333333333
"ENSG00000147894",0.00057369961236787,1,4,0,0.406650356558265,1,1
"ENSG00000148719",3.19086563841176e-17,1,8,0,0.405405319958785,1,1
"ENSG00000103876",3.7694251989498e-07,1,5,0,0.403964213056036,1,1
"ENSG00000003756",1.33779549031323e-06,1,6,0,-0.402167447529202,1,1
"ENSG00000135052",4.70341974316229e-10,0.000109705056528533,3,1,0.401638450132493,1,1
"ENSG00000017483",0.012200266047341,0.297657417739779,4,0,0.401515405061308,1,0.833333333333333
"ENSG00000115685",1.3363475437272e-07,1.87317159562364e-08,4,2,0.400963645873211,1,1
"ENSG00000107164",5.3934674088115e-08,1,4,0,-0.400907874460213,1,0.833333333333333
"ENSG00000104695",7.13007876428624e-17,3.42733459126008e-11,4,2,0.400478743928502,1,1
"ENSG00000123240",1.68376909433191e-37,5.86846562825502e-05,13,1,-0.400365432708354,1,0.833333333333333
"ENSG00000117682",0.0287018013663552,0.546979584630191,6,0,-0.399999778405097,1,0.833333333333333
"ENSG00000129084",1.14959479259872e-08,0.50915929745333,7,0,-0.39963254486805,1,0.666666666666667
"ENSG00000196684",0.0256129540149678,1,3,0,-0.399308435675201,0.833333333333333,0.666666666666667
"ENSG00000178741",8.63492629797756e-43,2.44233050117095e-19,3,1,0.399249110351684,1,1
"ENSG00000162777",0.0135338783123102,0.0418957876057789,3,1,0.398644546935858,1,1
"ENSG00000170873",8.60776571460689e-05,0.00347653595410738,5,1,0.398233384567094,1,1
"ENSG00000152492",0.000294715550361258,0.393231865134959,4,0,-0.396986390787078,1,1
"ENSG00000280071",2.62163113087609e-10,0.0102485695609938,6,1,-0.396013215811826,1,1
"ENSG00000109920",3.9263312816718e-06,0.00435846318107214,6,1,0.395764492499238,1,0.666666666666667
"ENSG00000129151",0.0183678240561195,0.147927000100605,4,0,0.394762129267591,1,0.833333333333333
"ENSG00000087087",2.40781699670735e-08,0.564383503630975,6,0,-0.394736510971234,1,0.833333333333333
"ENSG00000079974",4.03331950801474e-10,0.005823228794276,7,1,-0.394350567739745,1,1
"ENSG00000204438",0.00155351093104235,1,6,0,-0.392857142868052,1,1
"ENSG00000204344",1.05207189629783e-07,0.401192203600329,7,0,-0.391005180214012,1,1
"ENSG00000119411",0.0362215984551632,0,2,2,-0.390974003488636,1,1
"ENSG00000243789",0.000769652440541202,0.00994402831698929,4,1,0.389869831862618,1,1
"ENSG00000169926",4.03453494817331e-09,0.0688969240864912,6,0,-0.389305906152612,1,1
"ENSG00000157637",0.00398879999374727,0.219864564035868,5,0,0.389303809614777,1,1
"ENSG00000077312",4.70373891308564e-11,1,3,0,-0.389263501623377,1,1
"ENSG00000243989",0.00123519526374374,0.00153928138737271,4,1,-0.388584698590042,1,1
"ENSG00000167186",0.0349665790434754,0.246411228118863,3,0,-0.387525388419123,1,1
"ENSG00000203985",3.76695707142797e-12,0.580640987498306,7,0,0.386874234929525,1,0.833333333333333
"ENSG00000213096",0.00171403637377823,0.713964135371668,5,0,-0.386349976165576,0.833333333333333,0.833333333333333
"ENSG00000163138",0.0332336688392598,1,5,0,0.385906816597758,1,0.833333333333333
"ENSG00000067113",2.78316317178084e-13,0.0348678316012866,8,1,-0.385836580499353,1,1
"ENSG00000005801",0.0282811360259562,0.569663076595295,6,0,0.38555978445329,1,0.833333333333333
"ENSG00000106348",4.40909737888401e-06,1,7,0,0.384551161356342,1,0.833333333333333
"ENSG00000182934",9.94586311543551e-07,9.90346239531918e-05,4,1,0.383630368797874,1,1
"ENSG00000087494",2.64500730107478e-10,0.000586048093945246,9,2,-0.383368932036629,1,1
"ENSG00000149084",4.26440896489496e-15,0.0127910591094538,5,1,0.383164950321667,1,1
"ENSG00000120860",2.31321858241175e-09,5.02633442236226e-05,3,1,0.383106087114243,1,1
"ENSG00000130816",0.0189679812601571,0.0486926507529698,4,1,0.382011494976553,1,1
"ENSG00000196312",0.00012638487925004,1,6,0,-0.381938135107091,1,0.5
"ENSG00000116729",0.0103680372968399,0.303458050752089,5,0,0.381205791506566,0.833333333333333,0.833333333333333
"ENSG00000011304",4.276442035893e-09,0.00176409769861657,7,1,-0.380952166656893,0.833333333333333,0.833333333333333
"ENSG00000133943",0.0041744864795003,1,9,0,-0.380493234999095,1,0.666666666666667
"ENSG00000153292",1.45993687097988e-14,0.767844849409645,7,0,-0.379646982565751,1,1
"ENSG00000148337",0.000137331463632527,0.358640839887543,7,0,-0.379358432225349,1,0.666666666666667
"ENSG00000123358",0.00944367582116132,0.49281934207952,4,0,0.377606270931465,1,1
"ENSG00000142599",0.000770786894848923,0.880989949411585,4,0,-0.377593610976939,1,1
"ENSG00000236287",0.000567797744397202,0.0299318822258773,4,1,0.37666564557914,1,0.833333333333333
"ENSG00000176974",0.0182722969494396,0.187719984725667,3,0,0.376529877155554,1,0.833333333333333
"ENSG00000134744",2.74300238884909e-05,0.19350829959783,5,0,-0.376248409858077,1,0.833333333333333
"ENSG00000160570",0.0111154785269501,0.0107022488839663,3,2,-0.375963409017392,1,1
"ENSG00000129071",1.8010097873274e-05,1,7,0,-0.375756057743277,1,1
"ENSG00000148814",0.0229371951052829,0.0938503090413219,3,0,-0.375157738608035,1,1
"ENSG00000167900",0.0232604254418305,0.102781514800797,3,0,0.375078853009279,1,0.833333333333333
"ENSG00000226067",2.34563006552237e-10,0.210106770652683,8,0,-0.375001473515443,1,0.833333333333333
"ENSG00000125944",9.73764307423005e-68,1,8,0,0.374798114115332,1,1
"ENSG00000170412",1.08903653721429e-06,0.284607550951908,6,0,-0.37453955494222,1,1
"ENSG00000104765",0.0033476670620036,0.182621383012637,3,0,-0.373921076299796,1,1
"ENSG00000105479",0.0365502201655239,0.3831235729054,5,0,0.373584082039448,1,0.833333333333333
"ENSG00000116731",2.84824414223212e-05,0.241983636858763,7,0,-0.373498517772249,1,0.833333333333333
"ENSG00000108771",0.0271163333043124,1,4,0,0.37306310620581,1,1
"ENSG00000114354",1.20046015795864e-12,5.24139611087526e-07,4,1,-0.372428028752094,1,1
"ENSG00000156453",0.0232047943818665,0.0672900293383731,4,0,-0.372129309603731,1,1
"ENSG00000150403",1.18677991455338e-05,0.033360384834619,5,1,0.372127126293606,1,1
"ENSG00000160753",1.36755178200744e-12,1,12,0,0.371754630148058,1,0.833333333333333
"ENSG00000106105",1.37118587293936e-07,1,6,0,0.371261437556409,1,1
"ENSG00000108588",3.39902499000698e-12,0.0884556046107384,3,0,-0.370817061902946,1,1
"ENSG00000115275",0.0497031095319164,0.126562148365946,3,0,0.36999833301985,0.833333333333333,0.833333333333333
"ENSG00000108384",0.0447658929466865,0.00527806194326894,4,1,0.369897632098872,1,1
"ENSG00000154582",5.72817058209768e-26,1,7,0,0.369484211533183,1,1
"ENSG00000067334",3.44239878146979e-07,1,4,0,0.36879266297316,1,1
"ENSG00000100129",3.70583244174961e-57,1,6,0,0.368626242882229,1,1
"ENSG00000147274",4.16077143829119e-06,0.0997318444816652,5,0,0.367052263060584,1,1
"ENSG00000079805",1.29540707369558e-06,1,6,0,0.366550846996594,1,1
"ENSG00000166164",1.32464571737506e-10,0.0310142257219006,5,1,-0.366480432048219,1,1
"ENSG00000117505",0.0124173942782259,0.267069475299604,3,0,-0.366311263964556,1,1
"ENSG00000168268",0.0341404651359944,0.0127674690778406,4,2,-0.366128633690282,1,1
"ENSG00000155621",0.00765687503373301,0.0656598752786487,3,0,0.365049450051177,1,1
"ENSG00000184154",0.000915465863824281,1,6,0,-0.363770329712118,1,0.666666666666667
"ENSG00000204859",2.06817185307284e-14,1,8,0,0.363635884169054,1,0.5
"ENSG00000169221",0.0181410061633922,1,3,0,-0.363457932267924,1,0.833333333333333
"ENSG00000197982",4.46063057840943e-15,3.04922758872966e-10,3,1,-0.363326182886417,1,1
"ENSG00000068438",2.68336502386048e-07,0.0787093187127748,5,0,0.36329640039194,1,1
"ENSG00000157870",0.0276912581601115,0.847142614165144,4,0,0.363277576239234,1,0.666666666666667
"ENSG00000141380",1.32883700265635e-08,0.000340458233385546,4,1,0.362476388234886,1,1
"ENSG00000136279",3.06465714784025e-07,0.000193793330482037,5,1,-0.362343844717943,1,1
"ENSG00000158435",0.00129526538370489,0.00110735835163842,3,1,0.361859375443402,1,1
"ENSG00000101940",1.04628368451735e-25,1,6,0,-0.361535272557716,1,1
"ENSG00000197912",0.000146756993163679,0.077829581809541,6,0,0.360205639319552,1,1
"ENSG00000184012",0.0273078794157113,0.344424949288741,4,0,0.360178554974026,1,0.833333333333333
"ENSG00000148334",1.02965749755264e-11,1,5,0,-0.359835933517081,1,1
"ENSG00000122482",9.26560416988166e-08,0.150766907847979,7,0,-0.359606535305168,1,0.833333333333333
"ENSG00000103495",9.27394864295749e-14,0.00401065218439331,7,1,-0.359601133063974,1,0.833333333333333
"ENSG00000108578",5.74177879731418e-07,1,4,0,0.359502049720824,1,1
"ENSG00000111142",8.81943631914071e-12,0.298839000093003,5,0,0.359184031001227,1,1
"ENSG00000238142",0.000148746057140153,0.00214524832786239,4,2,-0.358721800532319,1,1
"ENSG00000114779",5.36411612171624e-08,0.4048575238771,4,0,0.358219360762204,1,1
"ENSG00000133640",0.030469841227565,0.284211754068652,4,0,-0.356516985880875,0.833333333333333,0.666666666666667
"ENSG00000188529",8.72709193890355e-15,1,7,0,0.356254024077919,1,1
"ENSG00000167986",0.00720360563005483,0.0300298975741843,3,1,-0.355318599107356,1,1
"ENSG00000068120",6.03342710786854e-13,1.15457641111098e-05,6,2,0.354432948191956,1,1
"ENSG00000186184",0.000568579172974224,0.997811825784007,6,0,0.354407756837918,1,1
"ENSG00000206199",0.0115183700247773,0.114741311354479,4,0,-0.354001037645687,1,0.833333333333333
"ENSG00000225470",4.44189645268167e-24,1,7,0,0.353658645892964,1,0.833333333333333
"ENSG00000160752",1.02061806680772e-55,7.65523904927882e-08,5,1,-0.353569801894676,1,1
"ENSG00000083535",0.023480489262281,0,2,2,0.353128171655377,1,1
"ENSG00000160688",0.000109309638443315,0.485035882700814,4,0,-0.352021391565039,1,1
"ENSG00000160767",0.00110935809902798,0.0546252745526479,4,0,-0.351849336100896,0.666666666666667,0.666666666666667
"ENSG00000176623",0.000738927584524615,0.0155194579971873,6,1,0.351190052692131,1,1
"ENSG00000106305",3.22676519859513e-11,0.268052674322189,3,0,0.350861285547396,1,1
"ENSG00000178234",0.000376244470753317,0.289848934239916,3,0,0.350342615050983,1,1
"ENSG00000172663",0.0171703862606122,1,4,0,0.350329335995207,1,1
"ENSG00000109189",0.0191948975956943,0,2,2,0.349352728628878,1,0.833333333333333
"ENSG00000102119",1.08903653721429e-06,1,7,0,0.349028165112461,1,1
"ENSG00000166780",0.0256321144191574,1,4,0,-0.348899209546596,1,0.666666666666667
"ENSG00000130640",1.04856225345427e-11,1,7,0,-0.347762228326565,1,1
"ENSG00000181284",0.00415274291006731,1,4,0,0.347500538449176,1,1
"ENSG00000172262",0.00701589037945214,0.345553124748409,6,0,-0.347316848418668,1,0.666666666666667
"ENSG00000064490",6.46694545940054e-18,0.000171172398607276,5,2,-0.347259533620079,1,1
"ENSG00000184203",0.0129016730011866,0.0261991655991052,4,1,0.346931084352886,1,1
"ENSG00000120158",0.0187565236013879,1,4,0,-0.346613366443157,1,1
"ENSG00000100592",1.35067223123859e-14,1,5,0,-0.344904703769056,1,1
"ENSG00000104907",0.0285000518252801,0.880467171522946,3,0,-0.344389613263842,1,1
"ENSG00000124786",0.0275168831358815,0.0687610440565353,3,0,0.343060529566595,0.666666666666667,0.666666666666667
"ENSG00000198492",3.4936070849294e-18,1,7,0,-0.342735118913384,1,1
"ENSG00000163738",0.00707511728234747,0.202339273259464,3,0,0.342670815763162,1,1
"ENSG00000169609",1.71251732158202e-12,1,8,0,0.342104537519457,1,1
"ENSG00000126581",4.94377604498904e-12,0.00498386252661083,6,1,-0.342046761337663,1,1
"ENSG00000113240",8.3341009680982e-06,1,6,0,0.340909805304395,1,0.833333333333333
"ENSG00000129055",7.30233948218263e-05,0.000139908083557551,4,1,-0.340614902876443,1,1
"ENSG00000120802",7.73412603571109e-07,1,5,0,-0.340400747018805,1,0.833333333333333
"ENSG00000137497",0.000647014946228566,1,5,0,0.340007487978894,1,0.833333333333333
"ENSG00000092020",0.00194811544100409,0.195340388443324,7,0,-0.339029952048372,1,0.833333333333333
"ENSG00000138614",0.0281517681154773,0.308236017788906,3,0,-0.338738884022867,0.833333333333333,0.666666666666667
"ENSG00000170365",0.00133060983570891,0.0534387896633964,4,0,-0.33864520074823,1,1
"ENSG00000114209",9.93098401713006e-15,0.000339496717244976,6,1,-0.338630870624905,1,1
"ENSG00000165698",2.24924195516442e-06,0.00012799835364771,4,1,0.337770991500725,1,1
"ENSG00000119487",0.000250947451166558,1,4,0,0.337760282681029,1,1
"ENSG00000050820",0.00317872665930264,0.843690567050286,5,0,-0.337752845785428,1,1
"ENSG00000170142",1.96670260499418e-05,1,6,0,-0.337654938551328,1,0.833333333333333
"ENSG00000183474",0.000438159423095661,0.916029922718321,8,0,-0.337037132187168,1,0.666666666666667
"ENSG00000100092",0.0111264530548232,1,5,0,-0.336774359405534,0.833333333333333,0.833333333333333
"ENSG00000133318",1.37485538501563e-08,0.000123496693477705,3,1,-0.33632956324247,1,1
"ENSG00000147533",0.0041866985923793,0.00960966765587308,3,1,0.335707240896575,1,1
"ENSG00000168575",1.12179885385421e-11,0.0234128185731778,7,1,-0.335628059388809,1,0.833333333333333
"ENSG00000112539",0.00010362022527756,0.995631610910618,6,0,-0.335234190116329,1,1
"ENSG00000100462",0.000729754726609817,0.188190341702469,4,0,-0.334902177706812,1,1
"ENSG00000149182",0.000300111959072975,1,7,0,-0.334513628935361,1,0.666666666666667
"ENSG00000136305",0.000517115496616287,1,6,0,0.334049348865916,1,1
"ENSG00000150630",0.0256087777237676,1,3,0,0.333924771442221,1,0.833333333333333
"ENSG00000131558",0.000372128211015564,0.107432354102216,5,0,0.333758717683538,1,0.833333333333333
"ENSG00000166401",0.00419435760392394,1,6,0,-0.33333333333332,1,0.833333333333333
"ENSG00000166949",0.00148026644913594,1,5,0,0.333333333201732,0.833333333333333,0.666666666666667
"ENSG00000140416",1.6680156096274e-09,1,3,0,-0.333248320164788,1,1
"ENSG00000150787",0.0155642582281745,0.538420977393592,3,0,-0.332972980775483,1,1
"ENSG00000185658",0.0452471465068867,0.0111372234422116,3,2,0.332836236269577,1,1
"ENSG00000167645",0.0115007255953252,0.0137684753288419,3,1,0.332787592334891,1,1
"ENSG00000204618",0.00144026190539442,0.0145149871487272,3,1,0.332370883714247,1,1
"ENSG00000120805",1.37628058958877e-06,0.00060231025343061,4,1,0.331198872357468,1,1
"ENSG00000138381",6.19517808391489e-07,0.832026792602641,5,0,0.331140774264761,1,1
"ENSG00000104611",1.17576801837666e-07,0.00089840170845858,5,2,0.330837564817377,1,1
"ENSG00000103005",3.90252457765344e-05,1,3,0,-0.330779641233515,1,1
"ENSG00000090487",7.33361050676754e-09,0.000440684480759433,5,1,0.329594237798512,1,1
"ENSG00000129480",0.00545338544095706,0.500683020630099,5,0,-0.329436984589435,1,1
"ENSG00000105176",2.29119772213589e-08,0.0253184083240496,8,3,-0.329028919197588,1,1
"ENSG00000110321",5.79702537921056e-31,2.24535858953115e-10,9,2,0.328756717848593,1,1
"ENSG00000102854",1.42096825305625e-22,7.34175182084157e-06,8,2,0.32868033780018,1,1
"ENSG00000204520",0.018108591220813,1,4,0,0.328629386524043,1,0.833333333333333
"ENSG00000065357",2.32657733663629e-05,0.200023417778484,8,0,0.328197223461497,1,0.833333333333333
"ENSG00000134686",0.00121182715980022,0.770194271831299,4,0,0.327721201935229,1,1
"ENSG00000163932",0.00419690688700928,0.373224065269879,5,0,-0.327605070216703,1,1
"ENSG00000108946",1.10461619051122e-15,0.00213847679384808,8,2,0.327586084380479,1,0.833333333333333
"ENSG00000132676",0.000598367672401379,0.000354378247087892,7,2,-0.327446820845366,1,1
"ENSG00000196344",1.75586002841993e-35,1.27179565587766e-08,7,1,-0.326662672101494,1,1
"ENSG00000182196",4.00163656096858e-25,1.9193066426591e-07,5,1,0.326584642050595,1,1
"ENSG00000143622",3.00769815236065e-10,0.0108785185693047,5,1,0.325697526877334,1,1
"ENSG00000071626",2.15689768048913e-05,0.0978206344989426,5,0,-0.325479202964999,1,0.833333333333333
"ENSG00000111144",3.43870634411341e-07,1,3,0,0.325306819362889,1,1
"ENSG00000239305",0.0144768076744612,1,3,0,-0.324030813355526,0.833333333333333,0.833333333333333
"ENSG00000156256",5.90544617016639e-05,0.172350054010407,5,0,0.323898946611836,1,1
"ENSG00000175334",7.64332324016783e-30,1,5,0,-0.323198213177329,1,1
"ENSG00000167747",0.0184748269390126,0.00388048530478523,3,2,0.322996321923352,1,1
"ENSG00000124155",7.03467724236374e-07,0.000901933873820466,6,1,0.322930730500689,1,1
"ENSG00000173588",7.43862679164866e-05,0.0102463113234267,6,1,0.3223340687612,1,0.833333333333333
"ENSG00000128309",1.94849841738956e-31,0.272196698543028,5,0,0.32193442564454,1,1
"ENSG00000138398",0.0158626215019535,0.347050577992693,3,0,-0.321449890008446,1,1
"ENSG00000146223",1.10660290962065e-06,0.0199448719074078,9,1,0.321421709717689,1,1
"ENSG00000114316",0.00185355402884835,0.80203769637159,6,0,0.321048104647491,1,0.666666666666667
"ENSG00000156508",9.46695730187327e-276,0,2,2,0.320864118743928,1,1
"ENSG00000146733",0.000201498347413032,0.172463726048252,4,0,-0.320803941759953,1,1
"ENSG00000156171",3.08243153193208e-07,1,7,0,0.320652696853797,1,0.833333333333333
"ENSG00000147654",5.93870478879234e-13,1,5,0,-0.320571771499432,1,1
"ENSG00000145736",1.03338604919705e-05,0.951137699513814,9,0,-0.320530330586836,1,1
"ENSG00000214022",2.75030200680901e-07,0.13748919785381,9,0,0.32039433972691,1,0.833333333333333
"ENSG00000135185",3.90459663425628e-10,1,4,0,0.320280867080774,1,1
"ENSG00000169220",2.85991437036433e-06,1,6,0,-0.320052362877888,1,1
"ENSG00000264230",0.00763319009066582,0.187118459587377,4,0,0.319519480881699,1,1
