"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_uninfected_child_Uninfected-Ciliated_uninfected_adult_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000168615"	"ENSG00000168615"	1.23627463081655e-13	0.000558831906022642	7	1	0.36451125017532	1	1
"ENSG00000153774"	"ENSG00000153774"	1.92800418215101e-11	0.000588905627849151	4	1	-0.176728683194609	1	1
"ENSG00000126858"	"ENSG00000126858"	5.21174506426121e-07	0.000593735668071798	7	1	0.340740400497636	1	1
"ENSG00000204574"	"ENSG00000204574"	7.22762038312584e-21	0.000600716196531434	4	1	0.52719315977409	1	1
"ENSG00000050130"	"ENSG00000050130"	1.97856520184383e-17	0.000601323926279867	7	1	-0.519846981771303	1	1
"ENSG00000112130"	"ENSG00000112130"	0.00017944303219434	0.000601454048442582	4	1	0.37789350259549	1	1
"ENSG00000221838"	"ENSG00000221838"	5.02865064712712e-07	0.000603302795608729	4	1	-0.481123961651998	1	1
"ENSG00000033170"	"ENSG00000033170"	3.99636586617618e-09	0.000618629868488194	4	1	-0.505406266515355	0.833333333333333	0.833333333333333
"ENSG00000126698"	"ENSG00000126698"	7.8994091528947e-08	0.000626287581385947	3	1	0.186258555720476	1	1
"ENSG00000109189"	"ENSG00000109189"	0.000347234018907531	0.000683185373024756	3	2	-0.296382826624743	1	1
"ENSG00000153786"	"ENSG00000153786"	0.000568351404591467	0.000691371529119819	5	1	-0.450804566756159	1	1
"ENSG00000061794"	"ENSG00000061794"	0.000242180928903433	0.00070565894867247	3	2	0.287681577542049	1	1
"ENSG00000168300"	"ENSG00000168300"	4.87549092511427e-35	0.000715913087919504	5	1	0.795576315466624	1	1
"ENSG00000184731"	"ENSG00000184731"	6.97283156205925e-10	0.000735136547452452	4	1	0.604414366581311	1	1
"ENSG00000119950"	"ENSG00000119950"	6.24382519674637e-16	0.000735351197553704	8	2	0.378203990144618	1	1
"ENSG00000166037"	"ENSG00000166037"	7.10965036945429e-21	0.000747443672312151	5	1	0.525252524580999	1	1
"ENSG00000114446"	"ENSG00000114446"	1.20266089576888e-06	0.000758536019909991	3	1	-0.848190333033661	1	0.833333333333333
"ENSG00000155660"	"ENSG00000155660"	0.000111749773271661	0.000770784698508804	3	1	-0.252212288697638	1	1
"ENSG00000278053"	"ENSG00000278053"	0.0045585824577902	0.000778332264939732	3	2	-0.35710402439933	1	1
"ENSG00000133318"	"ENSG00000133318"	1.91345176359396e-07	0.000788133159309819	3	1	0.174632337043071	1	1
"ENSG00000141759"	"ENSG00000141759"	8.62915801722182e-31	0.000795417879516153	4	2	-0.847826086956521	1	1
"ENSG00000197982"	"ENSG00000197982"	0.00461907055735981	0.000796259432879201	3	1	0.166605350576707	1	1
"ENSG00000198498"	"ENSG00000198498"	1.55722735360241e-06	0.000798349249747053	4	1	-0.319941133766827	1	1
"ENSG00000182712"	"ENSG00000182712"	8.21096983121418e-07	0.00085189953805597	3	1	0.45233852101747	1	1
"ENSG00000130787"	"ENSG00000130787"	3.55824890283533e-14	0.00087071994185944	4	1	-0.586156293993696	1	0.666666666666667
"ENSG00000100325"	"ENSG00000100325"	1.24145758309364e-12	0.000939139255295119	7	1	0.466167217603034	1	1
"ENSG00000111371"	"ENSG00000111371"	8.51878546994631e-12	0.000957533838271844	5	1	-0.361749108975089	1	1
"ENSG00000075539"	"ENSG00000075539"	7.15529991707509e-07	0.00095953334856725	4	1	-0.579437047279011	1	1
"ENSG00000143321"	"ENSG00000143321"	2.46786807020033e-18	0.000960429765558712	6	1	0.312788292981317	1	1
"ENSG00000145191"	"ENSG00000145191"	3.64982931254279e-11	0.000975486819756941	6	2	0.274834321705952	1	1
"ENSG00000185246"	"ENSG00000185246"	2.62842071802337e-06	0.000981115440350456	4	1	-0.645567009598351	1	0.833333333333333
"ENSG00000116793"	"ENSG00000116793"	7.71016847778439e-09	0.00105583969412614	7	1	-0.495208337885627	1	1
"ENSG00000188343"	"ENSG00000188343"	1.68915986119766e-05	0.00109935963382773	3	1	0.464349388201352	1	1
"ENSG00000141101"	"ENSG00000141101"	0.000160480575485993	0.0011298808295518	4	1	0.202650434074262	1	1
"ENSG00000136235"	"ENSG00000136235"	0.000175101123096319	0.00117057175229966	5	1	-0.245545240253725	1	1
"ENSG00000171497"	"ENSG00000171497"	0.000528589341734971	0.00117402330926754	4	1	-0.334922157647991	1	1
"ENSG00000100083"	"ENSG00000100083"	2.80659138061712e-07	0.0012174515936868	3	1	-0.410463619296964	1	1
"ENSG00000177994"	"ENSG00000177994"	1.2612751336492e-10	0.001275381147964	5	1	-0.730269952595719	1	0.833333333333333
"ENSG00000133315"	"ENSG00000133315"	2.1961250359839e-05	0.00129166365919302	4	1	-0.19764735390812	1	1
"ENSG00000143418"	"ENSG00000143418"	4.14191318072297e-10	0.00134406841485769	4	2	0.610195246888864	1	1
"ENSG00000136436"	"ENSG00000136436"	5.13584240900322e-13	0.00138278182947948	4	1	-0.939550188156034	1	0.833333333333333
"ENSG00000111144"	"ENSG00000111144"	0.00735685399336028	0.00140771648360189	3	2	-0.219302209863156	1	1
"ENSG00000107262"	"ENSG00000107262"	4.2958574735122e-05	0.00145483407377491	3	1	0.214946682480275	1	1
"ENSG00000105341"	"ENSG00000105341"	0.000471492593098009	0.00146871666220504	6	1	0.409776865582694	1	1
"ENSG00000151239"	"ENSG00000151239"	3.35087557473391e-13	0.00148914569394611	6	1	0.398820590096976	1	1
"ENSG00000110619"	"ENSG00000110619"	1.31321345387534e-22	0.00149773261647997	7	2	0.461652923833042	1	1
"ENSG00000132356"	"ENSG00000132356"	1.46539518765312e-13	0.0015196737358258	4	2	0.650388681873924	1	1
"ENSG00000248508"	"ENSG00000248508"	1.48967220129223e-05	0.00155256531840347	4	1	0.457480951308069	1	1
"ENSG00000257923"	"ENSG00000257923"	0.000186756665138113	0.00156822266069456	5	1	-0.369946194638202	1	1
"ENSG00000128923"	"ENSG00000128923"	1.03279878508032e-06	0.00160118328746935	3	1	-0.469548947912027	1	1
"ENSG00000115129"	"ENSG00000115129"	2.10444867551936e-09	0.00162174132799781	6	1	-0.168514920259181	1	1
"ENSG00000188243"	"ENSG00000188243"	2.02341563541016e-06	0.00162596699145404	4	1	-0.494656445292637	1	1
"ENSG00000150527"	"ENSG00000150527"	4.00344275518575e-08	0.00162941684131192	6	1	0.249263746647948	1	1
"ENSG00000163235"	"ENSG00000163235"	0.00023514331781755	0.00167082117928054	3	1	-0.236958793931351	1	1
"ENSG00000117226"	"ENSG00000117226"	3.5933020939073e-28	0.00168879011167072	6	2	-0.510393796745573	1	1
"ENSG00000143398"	"ENSG00000143398"	2.31532566354137e-09	0.00169163568922078	3	1	0.63460410743862	1	1
"ENSG00000175591"	"ENSG00000175591"	0.00304052079643158	0.00169965322945246	3	1	0.399483801254994	1	1
"ENSG00000146733"	"ENSG00000146733"	3.23515747642929e-23	0.00175240959452728	5	1	-0.649454926702029	1	1
"ENSG00000138757"	"ENSG00000138757"	0.00639223486828611	0.00177215952920682	3	2	0.313011108135909	1	1
"ENSG00000123358"	"ENSG00000123358"	0.00131531416535796	0.00180597140496334	4	1	0.548400111272925	1	1
"ENSG00000198663"	"ENSG00000198663"	3.00045352660319e-05	0.00186320806931936	3	1	0.24774357157248	1	1
"ENSG00000141985"	"ENSG00000141985"	2.04581510110288e-10	0.00186982861840913	6	1	0.190310766458544	1	1
"ENSG00000203666"	"ENSG00000203666"	1.27763109962194e-06	0.00189384532232612	8	1	0.182920548967071	1	1
"ENSG00000106052"	"ENSG00000106052"	2.19088886048439e-15	0.00190752823399807	7	1	0.198275816589809	1	1
"ENSG00000105929"	"ENSG00000105929"	7.29233710652323e-05	0.00198887302338214	3	1	-0.68397071956944	1	0.833333333333333
"ENSG00000115207"	"ENSG00000115207"	0.00020300350804057	0.00215200748353882	3	1	0.368287168245486	1	1
"ENSG00000127720"	"ENSG00000127720"	4.55488334910625e-09	0.00215844425586297	3	1	-0.623561540775311	1	1
"ENSG00000009780"	"ENSG00000009780"	9.86054349544244e-11	0.00224647986609685	6	1	-0.47200253146356	1	0.833333333333333
"ENSG00000112715"	"ENSG00000112715"	4.41339760934732e-11	0.00227762194507372	6	1	0.514417434654376	1	1
"ENSG00000160211"	"ENSG00000160211"	4.50120808482873e-05	0.0022922217501062	4	1	-0.20855613706845	1	1
"ENSG00000110536"	"ENSG00000110536"	0.00197113513837052	0.00238286897939992	3	1	0.41433430361105	1	0.833333333333333
"ENSG00000162613"	"ENSG00000162613"	3.51621966549233e-08	0.00239206891707593	5	1	0.359238481279919	1	1
"ENSG00000236287"	"ENSG00000236287"	5.14138215078098e-08	0.00242503142419076	4	1	0.373737028472218	1	1
"ENSG00000102119"	"ENSG00000102119"	5.7776879619031e-12	0.00253995526086058	6	1	0.167900749155608	1	1
"ENSG00000204673"	"ENSG00000204673"	2.86843391067408e-10	0.00286344699736683	4	1	-0.549999972324423	1	1
"ENSG00000182149"	"ENSG00000182149"	0.000149080981216774	0.00287645020824827	6	1	-0.247852524494445	1	1
"ENSG00000129158"	"ENSG00000129158"	0.00300907131562927	0.0029677653912675	4	1	-0.365375359291584	1	1
"ENSG00000170881"	"ENSG00000170881"	4.75531381804454e-06	0.00296828633430867	3	1	-0.238775358404783	1	1
"ENSG00000130826"	"ENSG00000130826"	3.94138745045473e-48	0.00302963848081358	3	1	0.761474507356331	1	1
"ENSG00000100644"	"ENSG00000100644"	1.00044627819286e-17	0.00305550700982642	8	2	0.408272049990766	1	1
"ENSG00000221914"	"ENSG00000221914"	1.45619368182379e-41	0.00306860832459699	6	1	-0.39121853943515	1	1
"ENSG00000183431"	"ENSG00000183431"	4.97960306350497e-09	0.00313120497160057	3	1	-0.713719989243842	1	0.833333333333333
"ENSG00000117335"	"ENSG00000117335"	1.06408787396202e-14	0.00314945545801263	6	1	0.486017339043698	1	1
"ENSG00000158863"	"ENSG00000158863"	0.00403119404960233	0.00319275452495674	4	1	0.635933722904726	1	1
"ENSG00000007174"	"ENSG00000007174"	6.35493915871036e-14	0.00325691840731886	5	1	0.324590577779671	1	1
"ENSG00000234465"	"ENSG00000234465"	2.70100038126936e-06	0.00337110353329945	5	1	-0.415408238815295	1	1
"ENSG00000147471"	"ENSG00000147471"	1.74270625013747e-05	0.00348182483310507	4	1	-0.655755267609547	1	1
"ENSG00000135932"	"ENSG00000135932"	0.010226149935078	0.00373448554837842	3	2	-0.194338859083264	1	1
"ENSG00000054983"	"ENSG00000054983"	1.14918518849091e-06	0.00377899193194979	3	1	0.89467721052173	1	0.833333333333333
"ENSG00000106603"	"ENSG00000106603"	0.000893553280579008	0.00380554420861993	4	1	0.136267059663094	1	1
"ENSG00000104047"	"ENSG00000104047"	0.00584731232625537	0.00383687989808821	5	1	-0.302209910679977	1	1
"ENSG00000140057"	"ENSG00000140057"	0.000886660539691805	0.0038812905505911	5	1	-0.623378703371832	0.833333333333333	0.666666666666667
"ENSG00000119661"	"ENSG00000119661"	0.00230982500147159	0.00389304418674094	3	1	-0.606677991714674	0.833333333333333	0.833333333333333
"ENSG00000158435"	"ENSG00000158435"	3.61208028827631e-11	0.0039521318417472	5	1	0.280701674440684	1	1
"ENSG00000103429"	"ENSG00000103429"	2.61530216315672e-05	0.00413815487536023	5	1	-0.206838150185184	1	1
"ENSG00000165506"	"ENSG00000165506"	1.05708110369664e-19	0.00424970691896435	5	1	-0.433708218551998	1	0.833333333333333
"ENSG00000034677"	"ENSG00000034677"	0.000236602996645193	0.00430663191521877	5	2	-0.371983413230374	1	1
"ENSG00000168268"	"ENSG00000168268"	0.0233863199396765	0.00431393238480722	4	2	-0.296810067170197	1	1
"ENSG00000131238"	"ENSG00000131238"	9.22591375698904e-07	0.00441265923965506	7	1	0.328606872322882	1	1
"ENSG00000129295"	"ENSG00000129295"	1.86094301333055e-06	0.00452810320917986	7	1	0.203814858469537	1	1
"ENSG00000132670"	"ENSG00000132670"	0.00363922269679839	0.00459305273143855	3	1	0.593432455199125	0.833333333333333	0.833333333333333
"ENSG00000155324"	"ENSG00000155324"	4.65880972801527e-07	0.00466876808507509	9	1	-0.193542274328691	1	1
"ENSG00000197461"	"ENSG00000197461"	6.67623376416038e-06	0.00474224420596664	5	1	-0.287383187602166	1	1
"ENSG00000129226"	"ENSG00000129226"	2.27117968631363e-06	0.00480408590500528	3	1	0.494881421193838	1	0.833333333333333
"ENSG00000127955"	"ENSG00000127955"	0.025587615344655	0.00481244001983975	4	2	0.391170845504208	1	1
"ENSG00000154978"	"ENSG00000154978"	2.89725103843927e-07	0.00484088011911101	4	1	0.415188952056209	1	1
"ENSG00000114416"	"ENSG00000114416"	8.21256567474659e-08	0.0048960743100357	10	1	0.183957724489254	1	1
"ENSG00000083844"	"ENSG00000083844"	3.50619070292768e-08	0.00500056132614434	5	1	-0.764704873818378	0.833333333333333	0.666666666666667
"ENSG00000183576"	"ENSG00000183576"	2.52232671354225e-09	0.00512368547798873	5	1	0.282437438419007	1	1
"ENSG00000198729"	"ENSG00000198729"	1.29343338966862e-14	0.00530104829762631	4	1	0.237905923834691	1	1
"ENSG00000136682"	"ENSG00000136682"	8.46463002143239e-24	0.00531320009366599	9	1	0.243302826801641	1	1
"ENSG00000070785"	"ENSG00000070785"	2.72802004867195e-19	0.00535307647126289	4	1	-0.673172456706293	1	1
"ENSG00000163517"	"ENSG00000163517"	4.02025697775612e-12	0.00536287514710785	5	1	-0.475361600852989	1	1
"ENSG00000107566"	"ENSG00000107566"	1.92744760753156e-05	0.00538205277875853	3	1	-0.505540122002244	1	1
"ENSG00000162222"	"ENSG00000162222"	0.00102008073049766	0.00552451432204827	4	1	-0.437451474605842	1	1
"ENSG00000206140"	"ENSG00000206140"	4.88308892474851e-12	0.00558829614667385	6	2	-0.374109216612451	1	1
"ENSG00000141424"	"ENSG00000141424"	1.15219100023464e-09	0.00579563025946414	5	1	0.522477037470871	1	1
"ENSG00000103005"	"ENSG00000103005"	0.0038450164780157	0.00628450312642257	3	1	-0.356178444785338	1	1
"ENSG00000197620"	"ENSG00000197620"	0.00996653462652023	0.006297776957048	3	1	-0.561607665380545	1	1
"ENSG00000198431"	"ENSG00000198431"	1.48245735147738e-11	0.00635553395848402	8	2	-0.295294836515118	1	1
"ENSG00000128626"	"ENSG00000128626"	1.37563560495173e-10	0.00641892140716105	3	1	0.265110718742955	1	1
"ENSG00000129534"	"ENSG00000129534"	3.13931583055539e-18	0.00643692465586511	8	2	-0.273181338326737	1	1
"ENSG00000148339"	"ENSG00000148339"	5.99506088896612e-10	0.00663939797254586	5	2	0.628928844804092	1	1
"ENSG00000128595"	"ENSG00000128595"	0.00451535386407061	0.00673434972001266	3	1	-0.344985027673861	1	1
"ENSG00000143793"	"ENSG00000143793"	0.0299852759269158	0.00675432578515083	3	1	0.225429070096034	1	1
"ENSG00000164120"	"ENSG00000164120"	1.72609288296397e-09	0.00697581057753529	7	1	0.149473416458459	1	1
"ENSG00000055070"	"ENSG00000055070"	0.0147875031696566	0.00710009197384072	3	2	0.394555133883037	1	1
"ENSG00000182472"	"ENSG00000182472"	2.1145918049414e-05	0.0071827908085382	7	1	-0.465498198519377	1	0.833333333333333
"ENSG00000147526"	"ENSG00000147526"	0.000624180530386597	0.00736075455232555	5	1	-0.304341379129116	1	1
"ENSG00000142599"	"ENSG00000142599"	1.36698390506595e-08	0.0074216214380369	5	1	0.341913505986181	1	1
"ENSG00000180881"	"ENSG00000180881"	4.639548969874e-21	0.00747572399943843	5	1	-0.784802952514939	1	0.833333333333333
"ENSG00000142230"	"ENSG00000142230"	3.96261590932353e-06	0.00751958367876587	4	1	0.244503767048248	1	1
"ENSG00000158773"	"ENSG00000158773"	0.00271320637927779	0.0075237568371575	3	1	-0.503495448072965	1	1
"ENSG00000162736"	"ENSG00000162736"	5.99904567906473e-05	0.00756535910158895	3	1	0.232288465987392	1	1
"ENSG00000132128"	"ENSG00000132128"	0.0280125698441426	0.00765331770369897	3	2	-0.346379307811944	1	1
"ENSG00000171155"	"ENSG00000171155"	4.61571479927672e-23	0.00791355844144344	3	1	0.703789689509508	1	1
"ENSG00000115380"	"ENSG00000115380"	7.42768198734043e-15	0.00804305970107981	7	1	-0.370865200027045	1	1
"ENSG00000140455"	"ENSG00000140455"	5.13969520739561e-13	0.0081456341329197	5	1	0.350339636428518	1	1
"ENSG00000174844"	"ENSG00000174844"	7.98943971537258e-11	0.00816170572224433	5	1	-0.492793179339809	1	0.666666666666667
"ENSG00000048405"	"ENSG00000048405"	1.14793563275543e-07	0.00833878781814548	5	1	0.272220529882213	1	1
"ENSG00000181396"	"ENSG00000181396"	5.7121259860318e-05	0.00843055612778427	3	1	-0.315726734754014	1	1
"ENSG00000127337"	"ENSG00000127337"	2.28106509572045e-08	0.0084376467981106	4	1	0.143871382572361	1	1
"ENSG00000175274"	"ENSG00000175274"	6.50173246177456e-07	0.00881840720483346	6	2	0.378553508017612	1	1
"ENSG00000149480"	"ENSG00000149480"	2.2777398049957e-06	0.00887982793037134	5	1	0.350540080942597	1	1
"ENSG00000153015"	"ENSG00000153015"	0.000610022139635325	0.00894173086654435	3	1	0.266446398645163	1	1
"ENSG00000157954"	"ENSG00000157954"	1.77375918448622e-06	0.00897403237919971	8	1	0.251102535743732	1	1
"ENSG00000183283"	"ENSG00000183283"	4.6962849957996e-34	0.00913093536449185	10	2	-0.180954992068108	1	1
"ENSG00000037474"	"ENSG00000037474"	2.99222035723967e-05	0.00930244054055782	4	1	-0.292372818879691	1	1
"ENSG00000100842"	"ENSG00000100842"	6.5799516007795e-09	0.00982072254651951	4	1	0.462147111823713	1	0.666666666666667
"ENSG00000099899"	"ENSG00000099899"	2.83215463017552e-11	0.009850131318808	7	1	0.397928210048269	1	1
"ENSG00000079332"	"ENSG00000079332"	0.0344678265970539	0.00994725683993597	3	2	-0.334643725538441	1	1
"ENSG00000176715"	"ENSG00000176715"	1.4948815021176e-13	0.0102407235552908	4	1	-0.55963658833919	1	1
"ENSG00000169221"	"ENSG00000169221"	2.02440271008502e-07	0.0103248833014265	3	1	0.528445044598153	1	1
"ENSG00000253982"	"ENSG00000253982"	0.002251307170924	0.0103338423872077	4	1	0.383079349649326	1	1
"ENSG00000157191"	"ENSG00000157191"	0.00176360452185528	0.010628699638752	4	1	0.200050360116959	1	1
"ENSG00000230513"	"ENSG00000230513"	0.00152284080156938	0.0107323070729372	3	1	-0.480775821441641	1	0.833333333333333
"ENSG00000197714"	"ENSG00000197714"	0.000542460977970038	0.0107735330240099	3	1	-0.563140321055634	1	1
"ENSG00000173588"	"ENSG00000173588"	8.41477259929829e-07	0.0109961141952131	7	1	-0.202715316707975	1	1
"ENSG00000151923"	"ENSG00000151923"	1.13737700661356e-20	0.0110097825618607	8	1	0.233695643237537	1	1
"ENSG00000182093"	"ENSG00000182093"	3.7785039797574e-12	0.0110561062755341	6	1	0.189378600834823	1	1
"ENSG00000269556"	"ENSG00000269556"	0.000372664645127304	0.0111158985095746	5	1	0.418194528332739	1	1
"ENSG00000271133"	"ENSG00000271133"	5.32361801059562e-15	0.0111616665542934	5	1	-0.600310562001512	1	1
"ENSG00000117625"	"ENSG00000117625"	2.99110462830296e-10	0.0115361839885936	7	1	0.383357455096493	1	1
"ENSG00000124762"	"ENSG00000124762"	0.0035439743255148	0.0116355390143702	4	1	0.269769304931911	1	1
"ENSG00000145687"	"ENSG00000145687"	0.00639223486828611	0.0116709763901657	6	1	-0.194823084718484	1	1
"ENSG00000100592"	"ENSG00000100592"	8.62302092665828e-27	0.0117800461882928	4	1	-0.254044135089314	1	1
"ENSG00000231160"	"ENSG00000231160"	0.0154307900024211	0.0119180407632776	3	1	-0.445285059303494	1	0.833333333333333
"ENSG00000083544"	"ENSG00000083544"	3.53520213647104e-06	0.0119259497538066	5	2	0.381578710888158	1	0.833333333333333
"ENSG00000144061"	"ENSG00000144061"	2.24163230524412e-07	0.0120927317025454	5	1	0.251722373612283	1	1
"ENSG00000136449"	"ENSG00000136449"	0.000218922848209462	0.0124689837361812	5	1	-0.515942244758285	1	0.833333333333333
"ENSG00000094841"	"ENSG00000094841"	0.00340628163731378	0.0125436598351519	3	1	-0.373702318587515	1	1
"ENSG00000100372"	"ENSG00000100372"	0.0144632051696643	0.01291076233635	3	1	-0.349861789549376	1	1
"ENSG00000151498"	"ENSG00000151498"	9.17578813587072e-05	0.013067299970666	4	1	0.261742929497356	1	1
"ENSG00000166333"	"ENSG00000166333"	1.18772061396679e-17	0.0134346572436599	7	1	0.189999817340817	1	1
"ENSG00000133193"	"ENSG00000133193"	0.0240494979435503	0.0136818676275534	3	1	-0.396033740333832	1	1
"ENSG00000226067"	"ENSG00000226067"	9.5610034846316e-42	0.0138415611748274	10	1	0.408833108532335	1	1
"ENSG00000171466"	"ENSG00000171466"	0.0470961559536492	0.0138593734551113	3	1	-0.261317452858783	1	1
"ENSG00000092148"	"ENSG00000092148"	1.83878295037703e-24	0.0138869472180699	6	1	0.482521803939305	1	0.833333333333333
"ENSG00000124155"	"ENSG00000124155"	1.66632913940192e-14	0.0139390236914015	6	1	0.298340134610843	1	1
"ENSG00000124839"	"ENSG00000124839"	0.00397584708330266	0.0139888849942368	5	1	-0.489656967853905	1	0.833333333333333
"ENSG00000166260"	"ENSG00000166260"	0.000328086951378695	0.0140138699538298	5	1	0.360565233657246	1	1
"ENSG00000166394"	"ENSG00000166394"	0.0448778676836567	0.0140803582512093	3	2	-0.261429843564541	1	1
"ENSG00000116212"	"ENSG00000116212"	1.74759416009427e-21	0.0140943664940704	8	1	-0.196504155895043	1	1
"ENSG00000118246"	"ENSG00000118246"	1.86730311108912e-07	0.0141152699060002	5	1	0.382152882821738	1	1
"ENSG00000119979"	"ENSG00000119979"	5.45378727767704e-13	0.014175182363142	6	2	0.262787621176312	1	1
"ENSG00000004534"	"ENSG00000004534"	8.28848042566613e-15	0.0142107677122068	9	1	0.211764706506279	1	1
"ENSG00000171793"	"ENSG00000171793"	7.63595183394606e-08	0.0143496160322049	3	1	0.512542257078936	1	1
"ENSG00000175106"	"ENSG00000175106"	0.0267031954934608	0.0143900618533656	4	1	0.296529291701076	1	1
"ENSG00000172171"	"ENSG00000172171"	0.0192061211808347	0.0145245725657607	4	1	-0.320923250586091	1	1
"ENSG00000104611"	"ENSG00000104611"	3.28571975045066e-17	0.0146639093362246	7	1	-0.238532110091743	1	1
"ENSG00000118518"	"ENSG00000118518"	0.00522663661634433	0.0147698082177393	8	1	-0.231262330175259	1	0.833333333333333
"ENSG00000100221"	"ENSG00000100221"	7.092127170952e-05	0.0151439651525065	5	1	-0.24627754646158	1	1
"ENSG00000111011"	"ENSG00000111011"	2.51257079161267e-23	0.0151971636143017	12	1	-0.181531892944339	1	1
"ENSG00000107521"	"ENSG00000107521"	1.14508858726823e-08	0.0153436512773301	9	1	-0.199359984263726	1	1
"ENSG00000086504"	"ENSG00000086504"	1.45539397326393e-05	0.0154010886417591	3	1	-0.73861704712136	1	1
"ENSG00000214717"	"ENSG00000214717"	0.000744680464731522	0.0156027922587042	3	1	-0.307289089019262	1	1
"ENSG00000213782"	"ENSG00000213782"	2.51396691408854e-06	0.0157140185788765	4	1	-0.150083060365456	1	1
"ENSG00000071994"	"ENSG00000071994"	2.08406458515782e-05	0.0157321523250748	7	1	0.225459708074476	1	1
"ENSG00000167986"	"ENSG00000167986"	1.52241238502676e-25	0.0159999764053335	4	1	-0.591428481061574	1	1
"ENSG00000225470"	"ENSG00000225470"	4.35329263572059e-17	0.0160102419454016	6	1	0.251229059614055	1	1
"ENSG00000205084"	"ENSG00000205084"	3.04856286054893e-17	0.0162269668556971	4	1	-0.870308824203242	1	0.833333333333333
"ENSG00000075651"	"ENSG00000075651"	0.028517870471912	0.0162980737301679	3	2	-0.404909155370397	1	1
"ENSG00000280071"	"ENSG00000280071"	5.90075882760069e-34	0.0167036904263815	5	1	-0.605644093967149	1	1
"ENSG00000137098"	"ENSG00000137098"	3.03677044660714e-10	0.0168399842496254	9	1	0.211652165114439	1	1
"ENSG00000135919"	"ENSG00000135919"	0.00483964219831309	0.0169321103981138	3	1	0.229320180797546	1	1
"ENSG00000134152"	"ENSG00000134152"	1.55001021515212e-17	0.0170233793888322	6	1	0.222222308356307	1	1
"ENSG00000071051"	"ENSG00000071051"	3.69491499833768e-06	0.0172462251378926	5	1	0.417983333789117	1	0.833333333333333
"ENSG00000127914"	"ENSG00000127914"	2.81479213442480e-09	0.0172581413624793	6	1	-0.205575365059978	1	1
"ENSG00000171124"	"ENSG00000171124"	2.96486964010651e-07	0.0174319424114432	7	1	-0.228929882323015	1	1
"ENSG00000146457"	"ENSG00000146457"	8.93870087340914e-07	0.0182220138607483	8	1	-0.164954705757799	1	1
"ENSG00000142627"	"ENSG00000142627"	9.36528976721123e-56	0.0183591884906104	3	1	0.86429679553771	1	1
"ENSG00000111142"	"ENSG00000111142"	2.3085751848121e-15	0.0185301939341593	5	1	-0.227303265296708	1	1
"ENSG00000039068"	"ENSG00000039068"	4.39930972293403e-13	0.0186281479621942	5	1	-0.560835470450783	1	1
"ENSG00000107816"	"ENSG00000107816"	0.0117681084376419	0.0191388732645445	3	1	0.270441344097305	1	1
"ENSG00000111596"	"ENSG00000111596"	2.99576326532603e-13	0.0192599244705726	7	1	0.192053783126189	1	1
"ENSG00000185808"	"ENSG00000185808"	4.42469455410871e-07	0.019581373157885	5	1	0.463940340111841	1	1
"ENSG00000141349"	"ENSG00000141349"	0.00162239645237649	0.01966580155017	4	1	-0.420438412025881	1	1
"ENSG00000271109"	"ENSG00000271109"	0.000986720176659895	0.0206459645650666	4	1	0.650533418339965	1	0.666666666666667
"ENSG00000123983"	"ENSG00000123983"	1.4366874946923e-05	0.0207456636022383	5	1	0.169033841406816	1	1
"ENSG00000100918"	"ENSG00000100918"	3.81777087840672e-18	0.021024834366461	6	1	-0.489742172541779	1	1
"ENSG00000215187"	"ENSG00000215187"	3.44750289184143e-05	0.0210288458016408	6	1	0.166740097170425	1	1
"ENSG00000128731"	"ENSG00000128731"	1.00810163581385e-17	0.0210876946998334	7	1	-0.344228751105884	1	0.833333333333333
"ENSG00000139218"	"ENSG00000139218"	1.49086260213338e-22	0.0211880124676397	7	1	-0.237777822640568	1	1
"ENSG00000169764"	"ENSG00000169764"	3.57311107385857e-05	0.0216000837204984	4	1	-0.15208577205859	1	1
"ENSG00000108590"	"ENSG00000108590"	2.84098497880034e-05	0.0217978309144971	3	1	-0.606232850220239	1	0.666666666666667
"ENSG00000135951"	"ENSG00000135951"	1.21207181660013e-12	0.0218119871767504	8	1	0.197551734443755	1	1
"ENSG00000171757"	"ENSG00000171757"	0.00149010086889164	0.0222833062103624	4	2	0.240854768100036	1	1
"ENSG00000147535"	"ENSG00000147535"	0.000160307505687982	0.0228375888885017	6	1	0.189653347134703	1	1
"ENSG00000152642"	"ENSG00000152642"	2.34169846937736e-09	0.0233386688656491	3	1	-0.503683696051247	1	1
"ENSG00000072134"	"ENSG00000072134"	0.000162984166403266	0.0239013098957947	4	1	-0.576238602549134	1	0.833333333333333
"ENSG00000121057"	"ENSG00000121057"	1.40183136909316e-05	0.0240815224904802	3	1	-0.517844719154728	1	1
"ENSG00000060642"	"ENSG00000060642"	2.9420262788566e-06	0.0250001502257471	6	1	0.268166678043989	1	1
"ENSG00000228723"	"ENSG00000228723"	0.0382396543637015	0.0258842220416949	3	1	0.136437230216015	1	1
"ENSG00000136197"	"ENSG00000136197"	0.00043356307371945	0.0260392670404488	3	1	0.355291155480777	1	1
"ENSG00000177595"	"ENSG00000177595"	0.00503146696442352	0.026779992322741	3	1	0.487272761463479	1	1
"ENSG00000181284"	"ENSG00000181284"	0.00189728142120101	0.0269086236031027	4	1	-0.2722018489633	1	1
