"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_UK_72hpi_adult_Infected-Suprabasal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000164172",2.88262154561917e-09,0.211771043715523,4,0,-0.34567771915986,1,1
"ENSG00000150753",2.0644670448156e-23,1.81097052924796e-12,3,1,-0.345289445518628,1,1
"ENSG00000161642",9.6758388956406e-07,1,7,0,-0.344847814540481,1,1
"ENSG00000026025",0.00250079656407548,0.00897734483204203,3,1,-0.344713069178543,1,1
"ENSG00000196275",0.000482749844402383,1,4,0,-0.344569093928182,1,1
"ENSG00000163517",0.030115749147924,1,4,0,0.344300901514129,1,1
"ENSG00000152240",0.00498934430259931,0.00735430579719168,3,1,0.344282149859429,1,1
"ENSG00000239467",4.54658919185676e-05,1,7,0,0.343749543610938,1,1
"ENSG00000184110",2.15750033992669e-16,0.000687362139497453,5,1,0.343519172346502,1,1
"ENSG00000157601",2.13157843882255e-17,0.0118807930021391,6,1,-0.343371909654989,1,1
"ENSG00000157110",0.000865141731061232,1,4,0,0.342927890593903,1,1
"ENSG00000054611",0.032638700957528,1,4,0,0.342511536035557,1,1
"ENSG00000150403",6.86870762550115e-05,0.10860503855824,5,0,-0.3409073040474,1,1
"ENSG00000100429",0.00250683844455064,1,7,0,0.340686862536319,1,0.833333333333333
"ENSG00000197798",0.0201314779577971,1,3,0,0.340280275623461,1,1
"ENSG00000089127",0.0420812207179229,0.023313703401156,3,1,-0.339629368526502,1,1
"ENSG00000108587",2.5854905868473e-06,0.730698748495991,5,0,-0.339244321784857,1,1
"ENSG00000089737",0.000232178074261648,1,5,0,-0.339045276856229,1,0.833333333333333
"ENSG00000100664",0.000378652918282971,1,5,0,0.338686659288199,1,1
"ENSG00000167136",5.45422002194677e-08,0.0682833935303388,3,0,0.338674592113218,1,1
"ENSG00000131051",1.18901127339046e-13,1,12,0,0.337583202500829,1,1
"ENSG00000204536",0.0150542407767614,1,5,0,-0.336260829302837,1,1
"ENSG00000013375",0.00752428764089242,1,5,0,-0.334938386190023,1,1
"ENSG00000065457",0.00976050881966243,1,5,0,-0.334422690414682,1,1
"ENSG00000184432",0.0110962760030546,0.720746578159581,3,0,-0.334293196858992,1,1
"ENSG00000124380",0.00865650504747119,1,4,0,0.334127049448268,1,1
"ENSG00000120071",0.041874526017505,1,4,0,0.334120371274717,1,1
"ENSG00000161618",9.10009803730663e-08,0.0389460996144184,7,1,-0.333664163611562,1,1
"ENSG00000136518",4.10543733774341e-07,0.0293660645477315,4,1,0.333560378533044,1,1
"ENSG00000197748",0.0399978604348175,1,4,0,-0.333512780754133,1,0.833333333333333
"ENSG00000005483",0.0151919598943169,1,5,0,-0.3333801433086,1,1
"ENSG00000168961",1.15764502161286e-10,1,8,0,-0.333334209878665,1,1
"ENSG00000182541",0.00579178070615599,1,6,0,0.333333491861187,1,0.833333333333333
"ENSG00000226328",0.000343267028059472,1,7,0,-0.333333370611758,1,1
"ENSG00000109814",0.0499218223907913,0.925341312590701,4,0,0.333333333333333,1,0.833333333333333
"ENSG00000090989",0.0107115954335457,1,6,0,-0.333333333329146,1,1
"ENSG00000177200",1.63272576781093e-22,1,10,0,-0.333333329120131,1,1
"ENSG00000102854",1.83262709884838e-20,1,7,0,-0.333333111139997,1,1
"ENSG00000158435",0.00028507704890911,0.437450002825549,5,0,-0.333332918723461,1,1
"ENSG00000131503",3.1740664494707e-05,1,8,0,0.33331162940967,1,1
"ENSG00000214022",7.67324322480969e-06,1,9,0,0.332980483428452,1,1
"ENSG00000114209",2.35109810438435e-13,0.101303447809437,9,0,0.332372597239812,1,1
"ENSG00000135679",0.000205711968166858,0.0232694652608317,8,1,-0.332051282044871,1,1
"ENSG00000170365",0.0350501132166173,0.0198143284740393,4,1,-0.331263535125236,1,1
"ENSG00000140455",0.00351682388102253,0.0173359717921175,6,1,-0.330579893194938,1,1
"ENSG00000185499",1.96252474038514e-11,0.000183853579098601,6,1,-0.329002080604655,1,1
"ENSG00000054282",0.0262463870798159,0.0758643627737054,3,0,-0.328626957846723,1,1
"ENSG00000151881",0.0169098766094507,1,4,0,0.327223567767029,1,1
"ENSG00000140939",0.00684695414613616,0.0762136683841477,7,0,-0.326967683336415,1,1
"ENSG00000180198",0.0334551808012729,1,6,0,-0.326798466593336,1,0.833333333333333
"ENSG00000067082",0.0114246625916409,0.002599781418669,3,1,0.326232623209137,1,1
"ENSG00000116521",0.0221074585167231,0.0453761391369836,4,1,0.32601845404211,1,1
"ENSG00000175354",3.99967560634188e-19,1,8,0,0.325842612000464,1,1
"ENSG00000198176",0.0206768765990962,0.065614812043252,6,0,-0.325308627435758,1,1
"ENSG00000147654",5.61266099218314e-07,1,7,0,-0.324118064162987,1,1
"ENSG00000185650",1.87360712973716e-10,0.0340724833959634,5,1,-0.323955329635222,1,1
"ENSG00000151923",0.0385240978881484,1,8,0,0.322753907810117,1,1
"ENSG00000049759",0.00101419150975475,0.00144085985631921,6,1,0.322605081475739,1,1
"ENSG00000115504",0.015844840198484,0.12057987981643,7,0,-0.322216983588513,1,1
"ENSG00000224383",0.00555274814345038,1,5,0,0.321705002310991,1,1
"ENSG00000064666",0.0447284702577571,0.053376455756153,6,0,-0.321427420423654,1,1
"ENSG00000185420",0.00324719976050126,0.00591408103830028,5,1,0.320682712013502,1,1
"ENSG00000087460",7.86332651861242e-38,0.00236313348605965,9,1,-0.320647962137679,1,1
"ENSG00000135317",5.12177743350199e-05,0.926178138040485,9,0,0.320000000000003,1,0.833333333333333
"ENSG00000072310",0.00046061125635898,0.245317014810646,6,0,0.319366576006754,1,1
"ENSG00000115963",5.14514610107518e-08,3.33828136796618e-08,5,2,0.318546024287173,1,1
"ENSG00000205133",0.0195868752030094,1,7,0,-0.318442694672714,1,0.833333333333333
"ENSG00000104695",0.00105899777347809,0.000611140813969484,3,1,0.318220864684248,1,1
"ENSG00000203706",6.81339569944833e-06,1,6,0,0.318181590249403,1,1
"ENSG00000261052",0.00270709377650802,1,6,0,-0.318181237986209,1,1
"ENSG00000204256",0.00118349293602064,0.140794495527514,6,0,-0.318128392414121,1,1
"ENSG00000170545",7.66275929544317e-10,1,4,0,-0.31763028675979,1,1
"ENSG00000011198",0.00281529215108168,0.9601364255799,6,0,0.317590154277707,1,1
"ENSG00000142867",0.025244957406197,0.00783454734601232,3,2,-0.317195424435952,1,1
"ENSG00000168036",1.00221486070302e-09,1,9,0,-0.317072302364172,1,1
"ENSG00000145740",0.000976386949482628,0.328341141673804,4,0,-0.316959893525499,1,1
"ENSG00000182944",7.82639757279325e-12,0.000619267505699391,11,1,-0.316857923587334,1,1
"ENSG00000111843",6.83783571680068e-24,3.30878251575127e-13,3,1,0.316438286432629,1,1
"ENSG00000123415",0.00032600694938618,0.488109924164373,9,0,0.316065399935856,1,1
"ENSG00000115657",0.0387547143013089,0.392799011858829,4,0,-0.31603746992591,1,1
"ENSG00000141013",0.0033552639851345,0.0391693337543837,4,1,-0.31533688578856,1,1
"ENSG00000132780",7.49541283055086e-08,0.00513279430816751,7,1,-0.313827149782807,1,1
"ENSG00000196873",0.00416541001764403,1,9,0,0.313391388405689,1,1
"ENSG00000204954",0.0172508884472642,0.71262306427185,5,0,0.313389027688226,1,1
"ENSG00000150527",4.36432896302896e-05,1,7,0,0.312502208762156,1,0.833333333333333
"ENSG00000117616",5.41210108087175e-05,0.733894648845812,7,0,-0.312201096999549,1,1
"ENSG00000087087",0.000371461659728249,1,9,0,0.311832624618317,1,1
"ENSG00000144645",0.0234069257818535,0.534859532802248,4,0,-0.311818225345662,1,0.833333333333333
"ENSG00000100221",0.00867430471520854,0.148209925845331,4,0,-0.311457234048604,1,1
"ENSG00000141424",0.00241397815940175,0.441002978061422,4,0,0.310996476194467,1,1
"ENSG00000147889",1.07576352288841e-115,2.20830219053416e-07,11,1,-0.309999999234822,1,1
"ENSG00000163702",0.0187981657137402,1,6,0,0.309771305335839,1,0.666666666666667
"ENSG00000186468",0.026695650035953,0.00488611617648916,3,1,0.30941312793875,1,1
"ENSG00000101940",1.10117684069212e-07,0.524432485375276,7,0,0.307926858153443,1,1
"ENSG00000109046",0.00846643943286059,0.195059273920363,6,0,0.307634670844852,1,1
"ENSG00000100029",0.0126838393476715,0.113103129799025,4,0,-0.307144780718086,1,1
"ENSG00000126524",7.72980002157697e-23,8.7789313731861e-08,5,1,0.306974630007209,1,1
"ENSG00000213096",0.0170022955485558,1,7,0,-0.3067986444862,1,0.833333333333333
"ENSG00000247828",0.000758674796168815,1,10,0,-0.306379083539723,1,0.666666666666667
"ENSG00000244879",0.000614494185121443,1,6,0,-0.306257366704891,1,1
"ENSG00000104957",0.0201314779577971,0.234108717859402,5,0,0.30571877260408,1,1
"ENSG00000075413",9.36587149090085e-05,1,9,0,-0.3055554173788,1,1
"ENSG00000155621",0.00254674309416986,1,5,0,0.304898869151828,1,1
"ENSG00000160753",5.44374993415692e-10,1,9,0,-0.304707781252576,1,1
"ENSG00000132485",0.0179544989177037,0.0331343908576682,5,1,0.304448720613618,1,1
"ENSG00000159714",1.81668468317621e-05,0.627336731175425,5,0,-0.304349269191837,1,1
"ENSG00000178234",0.00012852602788894,0.149112958040889,3,0,-0.303485031992808,1,1
"ENSG00000198492",3.3986143939853e-24,1,8,0,-0.303412520150698,1,1
"ENSG00000123992",0.0043191014635825,0.00170198136445136,7,1,0.303389257053472,1,1
"ENSG00000175110",0.000141486775371549,0.0230587142702101,4,1,-0.302328863796042,1,1
"ENSG00000174243",9.32617514077796e-07,1,5,0,-0.301976213732258,1,1
"ENSG00000119688",0.0179544989177037,0.716686278164054,8,0,-0.301970283240949,1,0.666666666666667
"ENSG00000129295",0.00230828217728372,0.154490423499,8,0,0.301127388581855,1,1
"ENSG00000110328",0.00518923691534513,0.0409080577489997,3,1,-0.301125578359265,1,1
"ENSG00000100983",3.67100992883123e-05,1,4,0,0.301062584843007,1,1
"ENSG00000013275",7.72448781428064e-11,0,2,2,-0.300862970010088,1,1
"ENSG00000246067",0.000477192211777514,1,8,0,-0.30057353183526,1,1
"ENSG00000182180",0.00450515155192191,0.0470035107390833,7,1,-0.300572567375967,1,1
"ENSG00000099849",1.60712363249995e-07,0.00348828500789939,6,1,0.300341972559109,1,1
"ENSG00000105568",9.99095675868419e-06,8.38884935983763e-05,3,1,-0.298460879183657,1,1
"ENSG00000168818",0.000522054365937934,1,3,0,0.298399865089311,1,1
"ENSG00000152760",0.00352629210828967,0.238300081637233,6,0,0.297805097110499,1,1
"ENSG00000132581",8.76235389337627e-10,1,5,0,0.296333784071456,1,1
"ENSG00000189377",0.0281759837197361,0.0537662702597067,3,0,0.2961550453233,1,1
"ENSG00000104164",6.766175354687e-15,8.60060358465657e-16,3,2,0.296110988012153,1,1
"ENSG00000149084",1.81924962714212e-09,0.0118260585448099,5,1,0.295631518560964,1,1
"ENSG00000122644",9.22242956403284e-16,4.47937935580614e-06,6,1,0.295354570323181,1,1
"ENSG00000175582",1.67305075625112e-05,0.0365096857667362,5,1,-0.294061987012054,1,1
"ENSG00000122481",0.017339126188241,0.438707529185755,7,0,-0.292727298459863,1,1
"ENSG00000104886",1.7384243153504e-07,1,7,0,-0.292306540718062,1,1
"ENSG00000178038",0.0371791886645125,1,4,0,0.291746468282753,1,1
"ENSG00000148735",1.61423841817121e-07,1,6,0,-0.291142590492724,1,1
"ENSG00000196510",0.0460220476377392,0.363592643587781,4,0,-0.290876704929132,1,1
"ENSG00000130826",6.45037150663816e-05,0.0371873208135496,3,1,0.289854818950194,1,1
"ENSG00000070731",6.17850574974048e-06,0.0396470833138962,7,1,-0.289564622984173,1,1
"ENSG00000147789",0.000110345967807088,1,7,0,0.288868780224256,1,0.833333333333333
"ENSG00000173801",3.60190921242294e-07,0.0676485933550499,8,0,-0.288841834190478,1,1
"ENSG00000110921",0.0123068882162972,0.00339620353183861,4,1,-0.288307639034041,1,1
"ENSG00000153292",2.71357922404714e-05,1,6,0,0.287282838989253,1,1
"ENSG00000111142",0.000220372150409949,0.0825934933211605,5,0,-0.286832406048955,1,1
"ENSG00000185347",0.00363757437639297,1,7,0,-0.286808761337348,1,1
"ENSG00000197982",0.00816980998180685,0.00180202705001358,3,2,0.286761308223525,1,1
"ENSG00000129187",0.000534708216663369,1,6,0,-0.285764518237972,1,1
"ENSG00000048140",7.9872369140599e-05,1,8,0,0.285714069126428,1,1
"ENSG00000171490",0.00187629306573789,0.297999097295547,3,0,-0.285056192290841,1,1
"ENSG00000096746",2.47860526097752e-27,1,12,0,-0.283949583078237,1,1
"ENSG00000076554",1.20322305639198e-18,0.165892039511486,6,0,-0.28358200737105,1,1
"ENSG00000137648",1.90242441494032e-05,1,6,0,-0.283497604441651,1,1
"ENSG00000100644",1.25053544388686e-07,1,9,0,0.283484513762672,1,1
"ENSG00000109321",0.0185632902893849,0,2,2,0.283093241112969,1,1
"ENSG00000152795",1.23607285613516e-20,1,5,0,-0.282575819985311,1,1
"ENSG00000003756",0.0196895269339885,0.450848099424195,4,0,0.28198242704839,1,1
"ENSG00000231170",0.0350970111671053,1,3,0,-0.2819540876981,1,1
"ENSG00000147400",2.78477550128391e-07,4.12521482834444e-07,3,1,-0.281806595635504,1,1
"ENSG00000077327",0.007538961239999,0.00945888578206277,6,1,-0.28130718420286,1,1
"ENSG00000073803",0.0162455566217374,0,2,2,0.280932431069078,1,1
"ENSG00000005486",0.0069761467998045,0.665876659200544,5,0,-0.280707727437384,1,1
"ENSG00000109920",0.0317808468866757,1,5,0,-0.280245672344215,1,1
"ENSG00000163832",0.000238567542814853,1,7,0,0.280158553954516,1,1
"ENSG00000131236",7.19716979910978e-26,0.425345245157375,8,0,0.280092082315813,1,1
"ENSG00000126581",1.00891939421613e-09,0.0347537768344106,7,1,0.279134005139921,1,1
"ENSG00000173575",6.29286622023492e-05,0.182601640838991,6,0,-0.277821621503195,1,1
"ENSG00000050426",0.00833830041375394,0.476705082129017,8,0,-0.277512201668042,1,1
"ENSG00000163938",8.87671128741277e-05,0.243798695167805,4,0,0.27733648694361,1,1
"ENSG00000068079",0.0162271625352969,0.529681701402615,3,0,0.276836331600131,1,1
"ENSG00000141298",0.000193321680687612,1,6,0,-0.276834735572532,1,1
"ENSG00000147099",0.000430171134619152,0.272411667863404,9,0,-0.276609148355897,1,1
"ENSG00000158747",0.000744676579934316,0.0189518275849649,6,2,-0.275992065835886,1,1
"ENSG00000144034",2.20389934346431e-07,1,4,0,0.274404803837151,1,1
"ENSG00000012061",0.0013682020838376,1,9,0,-0.273342526497915,1,0.833333333333333
"ENSG00000141985",0.0259980046799603,0.121031685025066,4,0,0.273181432611452,1,1
"ENSG00000007376",3.68134798198916e-05,1,6,0,-0.272913809024772,1,1
"ENSG00000120742",1.94717917691045e-08,0.00439447288104843,5,1,0.272535313759261,1,1
"ENSG00000137767",6.04191253392411e-08,1,4,0,-0.271613505694282,1,1
"ENSG00000053770",0.000483280058121486,0.732573770690388,4,0,0.271175911987628,1,1
"ENSG00000163597",1.77521800074823e-14,0.0491915961112461,9,1,-0.270978480388882,1,1
"ENSG00000127314",1.2402233525907e-19,0.213845422696765,5,0,-0.270553124985413,1,1
"ENSG00000135968",3.75223723012736e-10,0.00801085376694385,8,1,0.26972763355021,1,1
"ENSG00000142230",0.0360298831023218,0.780521151263936,4,0,-0.269570195160301,1,1
"ENSG00000070423",2.45112725292332e-05,0.617619161158119,3,0,0.26955335501134,1,1
"ENSG00000129625",4.71981781820591e-16,3.08592694369314e-05,3,1,0.26892244054135,1,1
"ENSG00000106263",3.30582719198345e-11,1,7,0,-0.268404281503678,1,1
"ENSG00000107968",0.0162271625352969,0.38271626292315,7,0,0.267962819458049,1,1
"ENSG00000130560",0.000120844434098457,5.54311592511203e-05,3,1,0.267008995648761,1,1
"ENSG00000104964",2.61360483645807e-26,8.04362691879889e-08,6,1,-0.266295069868189,1,1
"ENSG00000086475",0.0287205961314318,0.160881636896573,3,0,-0.265850646279117,1,1
"ENSG00000112539",0.0243331447850704,1,6,0,-0.265435853156798,1,1
"ENSG00000114107",0.00859956196714851,1,7,0,-0.264553163345448,1,1
"ENSG00000077585",0.0105305208505474,1,3,0,0.264203350275107,1,1
"ENSG00000186960",0.00846643943286059,1,5,0,-0.263814903529095,1,1
"ENSG00000113712",1.92100588312542e-50,7.28731175877263e-06,12,1,0.26317248991589,1,1
"ENSG00000139835",7.44257146084562e-05,1,6,0,0.262048430917075,1,1
"ENSG00000141551",0.000205336637644451,1,6,0,-0.261683635794627,1,1
"ENSG00000184584",1.39987680927495e-12,1,8,0,-0.2616724615316,1,1
"ENSG00000171720",1.29201184080393e-05,1,5,0,0.261652595123327,1,1
"ENSG00000126214",0.000654873289911143,0.6482645993179,11,0,-0.261538615774405,1,1
"ENSG00000155329",0.0103577178706907,0.822103783083706,7,0,-0.261469523859159,1,1
"ENSG00000171124",0.00361991250891549,0.0320001686501041,5,1,0.261424258945673,1,1
"ENSG00000203950",0.0407908662312315,0.0101605921374387,3,2,0.261373135741324,1,1
"ENSG00000073584",3.55227014901997e-11,1,11,0,0.260986085799603,1,1
"ENSG00000180822",0.001183499782408,0.0540260724807015,3,0,-0.26096808895976,1,1
"ENSG00000160752",1.08412006205986e-21,0.00308188789500192,7,1,0.260362839535733,1,1
"ENSG00000205937",2.63406799894771e-05,0.0231480531942638,7,1,-0.25988412680843,1,1
"ENSG00000124535",0.00654819306637369,0.311475714570369,4,0,0.2587109716356,1,1
"ENSG00000118307",5.3679240211727e-08,1,8,0,-0.258064516129032,1,1
"ENSG00000105223",1.12943081962698e-05,0.00529277914689381,11,1,0.257421354953356,1,1
"ENSG00000123159",2.82991687471154e-38,1,9,0,-0.256578925665372,1,1
"ENSG00000147996",7.60260210024569e-09,0.084881724920292,8,0,-0.256201175203593,1,1
"ENSG00000196344",1.23013488683002e-47,5.71967808357167e-11,6,1,0.255958797369248,1,1
"ENSG00000196591",3.89036274247921e-10,1,6,0,-0.254545474894554,1,1
"ENSG00000153113",7.82932446416038e-11,0.303196163653198,12,0,0.254430135617676,1,1
"ENSG00000068438",0.000357479351836171,1,5,0,0.25402608288649,1,1
"ENSG00000100124",0.00239802174439552,1,5,0,-0.253004845765866,1,1
"ENSG00000137575",3.32610546062925e-05,0.0359400807747932,4,1,0.251220624501225,1,1
"ENSG00000070526",1.79147673773795e-11,0.00477583225562839,5,1,0.250931260975417,1,1
"ENSG00000155287",0.000221526049016942,0.0178521604382527,5,1,-0.250107853635114,1,1
"ENSG00000150773",1.20624802223001e-06,1,6,0,-0.25000055176291,1,1
"ENSG00000186594",0.000183987828691724,0.272560408602817,10,0,0.250000030684016,1,1
"ENSG00000124570",1.20601305586582e-06,0.00532812842685111,7,1,0.249999236722754,1,1
"ENSG00000116750",0.0146946564221195,1,4,0,0.249883923155907,1,0.833333333333333
"ENSG00000138796",0.00238905484428193,0.991539832360363,3,0,-0.248736846737325,1,1
"ENSG00000171695",0.0304448861404699,0.29390246074794,6,0,-0.248512962162351,1,1
"ENSG00000010361",8.87671128741277e-05,0.223119478643432,5,0,-0.248143315156257,1,1
"ENSG00000119333",3.80947189781451e-14,0.00464272054909068,7,1,-0.246683788021535,1,1
"ENSG00000131188",0.013743399456051,0.00295301434451087,3,2,-0.246305213182003,1,1
"ENSG00000265190",3.93889640168702e-11,0.0177914765772844,9,1,-0.244689230502354,1,1
"ENSG00000198824",0.0436232844573266,1,5,0,0.244510102919868,1,1
"ENSG00000214160",0.00593034572977159,1,4,0,-0.244448997100867,1,1
"ENSG00000173272",1.60201322135349e-22,9.66096975271656e-11,3,1,-0.243390018044874,1,1
"ENSG00000176788",1.34523859880123e-19,1,3,0,0.242540791888445,1,1
"ENSG00000169045",0.000396393306934148,0.242937493365424,13,0,-0.242398982723882,1,1
"ENSG00000007392",0.0322842117017414,0.327285993941847,5,0,-0.241898211127946,1,1
"ENSG00000176623",2.64961752998185e-07,1,8,0,-0.241829232272033,1,1
"ENSG00000177885",0.00185304591528124,0.0873515375982269,3,0,0.241296787664462,1,1
"ENSG00000109339",4.44527229822138e-10,0.0731201577982866,10,0,0.240458741326133,1,1
"ENSG00000250571",0.0257667020302825,1,4,0,-0.240183127974735,1,1
"ENSG00000140943",1.17203427141834e-08,1,4,0,0.239039964022843,1,1
"ENSG00000177106",1.66846236277778e-10,0.0411975395054194,9,1,-0.238805950546838,1,1
"ENSG00000105856",0.000156910524698493,0.514446144335424,5,0,0.238527622650345,1,1
"ENSG00000168476",4.33313219892795e-05,1,4,0,0.237581330575682,1,1
"ENSG00000157916",0.000480542356570545,4.72218210497028e-05,3,1,0.237124864739151,1,1
"ENSG00000179029",0.000555625135702772,1,5,0,0.23690946865578,1,1
"ENSG00000205981",0.00011345541952705,0.297629604426687,3,0,-0.236857845752936,1,1
"ENSG00000184924",3.06931242175292e-06,0,2,2,0.236488188930401,1,1
"ENSG00000060237",2.3667824329049e-08,0.189932807594663,6,0,-0.236363779524511,1,1
"ENSG00000187492",0.00088407101311636,1,6,0,0.235790803239388,1,1
"ENSG00000100321",0.043651711001031,0,2,2,0.235715465392184,1,1
"ENSG00000171811",0.0365779314032201,1,3,0,-0.235152799997719,1,1
"ENSG00000179094",5.41742938463934e-07,0.0144980550891525,8,1,-0.235133658847809,1,1
"ENSG00000126005",1.81695362194381e-05,1,5,0,-0.234885530766267,1,1
"ENSG00000164713",0.00076172133535951,0.000747235103017582,3,1,0.234639471289493,1,1
"ENSG00000141002",4.34751275370457e-12,1,7,0,0.234565488053063,1,1
"ENSG00000278311",0.00449164231062043,1,7,0,-0.234042692559624,1,1
"ENSG00000074696",0.00134040880518151,1,4,0,-0.233846559073788,1,1
"ENSG00000130545",0.0383860915693632,0,2,2,0.233684104243657,1,1
"ENSG00000081665",0.014963762739174,0.298812375056895,6,0,-0.232648853259273,1,1
"ENSG00000104611",0.0055170260138227,0.0472634677107,8,1,-0.232643860566721,1,1
"ENSG00000146282",0.00255091219150174,0.19502839802129,5,0,-0.232521827858458,1,1
"ENSG00000237765",0.00170806074517367,0.111906535707578,7,0,-0.23065855434048,1,1
"ENSG00000110321",2.64752737874173e-13,1,5,0,-0.230327451422592,1,1
"ENSG00000172113",0.00566688628419302,0.907393247748277,10,0,-0.229946143783055,1,1
"ENSG00000135926",0.0124599893333643,1,4,0,-0.229923613199369,1,1
"ENSG00000166669",0.0113339585780808,0,2,2,-0.229903561231338,1,1
"ENSG00000130779",0.00268047885078924,0.59430694594181,4,0,-0.229337338231568,1,1
"ENSG00000150093",9.50814244325976e-05,0.0377286547057516,5,1,-0.229237851628346,1,1
"ENSG00000176597",4.03651838758591e-05,0.0466070997944171,5,1,0.228115067165075,1,1
"ENSG00000008838",0.0246338306715699,1,7,0,-0.227272421015521,1,1
"ENSG00000148120",3.18304857440779e-14,1,7,0,-0.226978790794095,1,1
"ENSG00000198563",4.41798107588695e-08,0.0528445822935948,4,0,0.226736211165146,1,1
"ENSG00000163584",1.16880580681313e-15,5.28621163869847e-08,3,1,-0.226548753035549,1,1
"ENSG00000160014",0.0334606572558713,0.474772450833981,4,0,0.226221541363994,1,1
"ENSG00000141698",0.000403978639135264,0.0141860821557108,6,1,-0.226103015568946,1,1
"ENSG00000160813",1.52354233788308e-06,0.0405038352553809,6,1,0.226069065541093,1,1
"ENSG00000006625",0.000368656127103179,5.15099255536686e-05,3,2,-0.224665673520527,1,1
"ENSG00000127125",0.000192212861655128,2.18785459404526e-05,5,1,0.224298813875448,1,1
"ENSG00000242247",0.016759341946425,0.0425604096728401,3,1,0.223625833760057,1,1
"ENSG00000167741",0.024822105091647,0.686250768503492,6,0,0.223131746644289,1,1
"ENSG00000115641",0.000401797065152405,0.00298000568490569,5,1,-0.223114153508362,1,1
"ENSG00000137098",9.96921499697458e-05,1,10,0,-0.222222742739711,1,1
"ENSG00000120992",1.3239179372731e-07,1,5,0,0.221983049550165,1,1
"ENSG00000029363",5.49856330598684e-06,1,8,0,-0.22060843056343,1,1
"ENSG00000164924",4.0810744338293e-12,0.165977353754586,9,0,0.220438559205943,1,1
"ENSG00000123545",0.0237981223952715,0.0198310360486325,3,1,-0.220011179620786,1,1
"ENSG00000153443",6.06108524967571e-05,0.0373914156488965,8,1,0.219470151329399,1,1
"ENSG00000026508",0.00266955851921018,0.258680474014168,6,0,-0.218409715010245,1,1
"ENSG00000230937",1.25188842776984e-16,1,8,0,0.218289179210021,1,1
"ENSG00000185055",2.76344554966362e-08,1,7,0,0.218182267471888,1,1
"ENSG00000105968",0.00654819306637369,0.000535007098621366,4,1,-0.218166207535591,1,1
"ENSG00000187954",1.95700745354271e-08,0.970524044195498,9,0,-0.218074294851409,1,1
"ENSG00000145113",1.93264277559071e-28,1,10,0,0.216557014993385,1,1
"ENSG00000130733",0.00690947387449608,1,10,0,0.216216319380838,1,1
"ENSG00000165671",0.0342177092925546,1,8,0,-0.216178402427436,1,1
"ENSG00000071127",0.000477192211777514,1,4,0,-0.215817433141557,1,1
"ENSG00000114331",1.27023570246817e-05,0.282158486491369,6,0,-0.215789014029373,1,0.833333333333333
"ENSG00000214078",0.000206518711394932,1,9,0,0.214669042506583,1,1
"ENSG00000214087",0.00630444734038702,0.0992358194293261,4,0,0.214284526849261,1,1
"ENSG00000168591",0.00469595599490479,1,11,0,-0.214053799378065,1,1
"ENSG00000186298",3.83627704062052e-07,0.0486037266548834,7,1,0.213908933991054,1,1
"ENSG00000276422",9.29716768877217e-08,0.0859923892046787,5,0,0.213748932798449,1,1
"ENSG00000158315",0.00536973055390643,0.618286599662991,3,0,0.212925062217085,1,1
"ENSG00000083896",3.45381320089462e-05,0.490062301621689,7,0,-0.21268056053852,1,1
"ENSG00000175482",6.28469444021181e-06,1,10,0,-0.210963934216416,1,1
"ENSG00000145216",0.0131509580632524,1,12,0,-0.210681852493489,1,1
"ENSG00000136270",3.76890013069829e-06,0.683985388434988,7,0,0.210526316240253,1,1
"ENSG00000065054",0.024822105091647,1,8,0,-0.21040917128123,1,1
"ENSG00000145014",0.0021344481413495,1,9,0,-0.210257134392217,1,1
"ENSG00000138663",8.3647015219252e-05,0.00536038142681767,4,1,0.20951454151157,1,1
"ENSG00000116871",0.0299323363887365,1,6,0,0.208450473942791,1,1
"ENSG00000221978",0.000396393306934148,0.218048897029819,6,0,-0.208333032315949,1,1
"ENSG00000070081",6.77488647428418e-05,1,10,0,0.208296214906945,1,1
"ENSG00000086061",0.00430040812282192,0.00488018375042387,3,1,0.208223777859486,1,1
"ENSG00000127337",0.0102577164623182,0.00360160701144375,3,1,0.207327388531997,1,1
"ENSG00000147687",0.00783638004088408,0.130437246102148,5,0,0.207311463195083,1,1
"ENSG00000170776",0.000487250235101536,1,6,0,-0.207050408685912,1,1
"ENSG00000168374",9.38915412195113e-06,9.87353357423821e-05,3,1,-0.205754098692964,1,1
"ENSG00000100722",0.0136881780620055,1,6,0,-0.205731136558192,1,1
"ENSG00000237945",0.0174002124659181,1,3,0,0.204670071438464,1,1
"ENSG00000213593",0.00378078720242272,1,4,0,0.204085212360906,1,1
"ENSG00000171928",2.80440867874275e-08,1,3,0,-0.203916416401353,1,1
"ENSG00000138036",0.0282507435069651,0.0979773367919736,4,0,0.203280518772979,1,1
"ENSG00000197641",0.031255566821677,0.1453860168285,7,0,0.202556913937063,1,1
"ENSG00000137473",0.0442562075415339,0.740669299933851,5,0,0.20255261594134,1,1
"ENSG00000114942",4.61962173455315e-181,1,4,0,0.201893045276939,1,1
"ENSG00000100908",0.0250192663151685,1,6,0,-0.201712950061499,1,1
"ENSG00000206075",5.79499724685485e-08,0,2,2,0.201463580696186,1,1
"ENSG00000100823",4.07514586807908e-07,1,5,0,0.201219609674506,1,1
