"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_uninfected_child_Uninfected-Secretory_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000258752",7.5457862522737e-14,6.05829112258646e-07,3,1,0.436538923578153,1,1
"ENSG00000214717",5.0905304317618e-05,1,5,0,0.435872520300908,1,0.833333333333333
"ENSG00000137500",6.29832632982728e-14,0.0358082258585676,8,1,0.435593405716604,1,1
"ENSG00000132199",3.45577195091793e-15,1,6,0,0.434780447302567,1,0.833333333333333
"ENSG00000123358",0.00765970572403958,0.0199102641467459,3,1,0.434044262287807,1,0.833333333333333
"ENSG00000234545",4.18486620411199e-21,1,6,0,-0.433608380127477,1,1
"ENSG00000082014",0.0010787437062635,0.983711263974709,5,0,-0.433347092039855,1,0.666666666666667
"ENSG00000238142",0.00203019764908919,0.00175590484765188,3,2,-0.433171429397159,1,1
"ENSG00000130921",0.00339647584925362,1,4,0,0.433062025262416,1,1
"ENSG00000146963",1.64238738756978e-15,1.61021902649107e-06,4,2,0.433057351993236,1,1
"ENSG00000235098",1.28255575899503e-39,1,9,0,0.432688595717183,1,0.833333333333333
"ENSG00000204520",9.87596332545542e-05,0.196938465204221,4,0,-0.432563343193892,1,1
"ENSG00000172590",6.32201211831867e-18,0.254872328995202,8,0,-0.432532614924033,1,1
"ENSG00000168936",6.18788847399303e-09,0.340291233363595,6,0,-0.431818212462025,1,0.833333333333333
"ENSG00000103495",1.80040026780457e-16,1,9,0,0.431579292952201,1,0.833333333333333
"ENSG00000053254",1.65364022764406e-07,1,7,0,-0.431486594014646,1,0.833333333333333
"ENSG00000087470",0.00578056401097532,0.210492127680371,4,0,0.431371752277252,1,1
"ENSG00000126858",0.0393930322134979,0.0932773003622892,5,0,0.430335322199845,0.833333333333333,0.833333333333333
"ENSG00000185650",5.46465125567349e-43,1.31909588664561e-12,6,1,0.430302036756879,1,1
"ENSG00000144118",0.0037291434232265,0.00478130040651321,3,1,0.4300084356326,1,1
"ENSG00000204438",4.45099454194841e-09,1,6,0,0.428629828847237,1,0.666666666666667
"ENSG00000164855",2.02798986634909e-07,1,8,0,0.428570998042134,0.833333333333333,0.833333333333333
"ENSG00000132128",0.00461938467458656,0.000741828796798443,3,2,-0.427823433957882,1,1
"ENSG00000221914",1.43653377605363e-22,0.0139307082458881,6,1,0.427564210207957,1,1
"ENSG00000136261",4.80302259156446e-17,3.69611721173289e-07,4,1,-0.427561985751431,1,1
"ENSG00000188732",0.0276631682768748,0.116310456392743,3,0,-0.427021146104121,1,0.833333333333333
"ENSG00000104973",3.30959075251511e-05,0.0012152580845506,4,1,-0.426200280251395,1,1
"ENSG00000135773",8.8116776281211e-06,0.132672083210185,5,0,-0.425704842288215,1,0.833333333333333
"ENSG00000164054",7.07158254198044e-08,1,6,0,0.42514362143683,1,1
"ENSG00000140398",0.00123006467701144,0.0321158678594686,4,1,-0.424985107112701,1,1
"ENSG00000108587",2.19473670834886e-19,1,5,0,0.424624536779987,1,1
"ENSG00000249859",0.000820989773015466,0.358234971393365,8,0,-0.423612816528138,1,0.666666666666667
"ENSG00000167920",4.99705260640786e-13,4.63173536034046e-06,5,1,-0.423527081975132,1,1
"ENSG00000133943",2.28386742491904e-05,0.646814680959749,9,0,0.423415160063684,1,0.666666666666667
"ENSG00000165929",4.93898208970242e-08,1,5,0,-0.423075366065988,1,1
"ENSG00000083838",7.02208818917557e-06,1,7,0,0.422920696025539,1,0.833333333333333
"ENSG00000122417",2.07493254165251e-24,0.0793119639230377,8,0,-0.421964581169377,1,1
"ENSG00000118420",0.0430102799275132,1,4,0,-0.421318034987683,0.833333333333333,0.666666666666667
"ENSG00000160838",4.44617173544313e-05,1.71452551362663e-05,3,2,0.420977832441115,1,1
"ENSG00000129654",2.72491660076032e-14,5.76709606405591e-07,4,1,0.419796613646174,1,1
"ENSG00000155026",0.0002450036782522,0.0151275566522687,5,1,-0.419477155545544,1,0.833333333333333
"ENSG00000131187",0.00737463792477425,0.540874981058451,5,0,-0.41824945690558,1,0.833333333333333
"ENSG00000161955",0.0231684016456673,0.0669429396183855,7,0,0.418219899035198,1,0.833333333333333
"ENSG00000187054",0.00022932011562242,1,3,0,-0.416743456177086,1,0.833333333333333
"ENSG00000114857",9.58946692424011e-07,0.0032819881823381,5,1,0.41666049695917,1,1
"ENSG00000089127",0.000173099169423625,0.00137654285366638,5,1,0.414173132199856,1,1
"ENSG00000064607",0.00656337763516241,0.0507597021904305,4,0,-0.414141723123737,1,0.833333333333333
"ENSG00000134504",0.0172800162578062,0.00267500417687429,4,1,-0.413739555415499,1,1
"ENSG00000140575",2.23904540456768e-07,0.000190472449481602,3,1,-0.412837975872427,1,0.833333333333333
"ENSG00000167881",6.6385181443117e-07,0.758817838983179,5,0,-0.412697984456055,1,1
"ENSG00000100890",0.00310324089381186,1,7,0,-0.412692327936058,1,0.666666666666667
"ENSG00000119725",0.000422856856621998,1,4,0,0.412671366918266,1,0.833333333333333
"ENSG00000068120",7.17360967752096e-05,2.27210601849657e-05,5,1,-0.412588585521315,1,1
"ENSG00000011009",2.88850240637215e-11,6.46803828610103e-10,5,1,0.41186075108295,1,1
"ENSG00000182979",6.54860523640171e-05,1,10,0,0.411764700753034,0.833333333333333,0.666666666666667
"ENSG00000151239",4.65467698476902e-07,0.483727249575366,6,0,0.410847105305836,1,1
"ENSG00000067066",5.18100432033204e-28,1,10,0,0.410714276572848,1,1
"ENSG00000173264",1.7981183277367e-12,1,10,0,-0.410713941805524,1,0.833333333333333
"ENSG00000196576",5.90196593075505e-21,1,9,0,-0.409748239815538,1,1
"ENSG00000137868",6.27391834908609e-06,1,8,0,0.409587995074557,1,0.666666666666667
"ENSG00000278259",0.00145326594909783,1,4,0,0.409577967127475,1,0.833333333333333
"ENSG00000214022",6.23765725193668e-13,1,9,0,-0.4084868311763,1,0.833333333333333
"ENSG00000151502",0.0282867927011726,0,2,2,-0.408415757569545,1,1
"ENSG00000034677",0.000805371372144767,0.0253416257384781,5,1,-0.408399788134355,1,1
"ENSG00000109046",8.07771676958587e-06,0.000343824370811001,6,1,0.408118720470985,1,1
"ENSG00000168615",0.000548360440081427,0.70965159411227,6,0,-0.407168496498241,0.833333333333333,0.666666666666667
"ENSG00000126934",1.19699394645549e-12,2.42266177684716e-14,5,2,0.406902655422905,1,1
"ENSG00000142599",2.43629943801556e-06,0.0116102787610421,4,1,0.406610786688061,1,1
"ENSG00000185262",9.2737439081469e-06,0,2,2,-0.40641423282669,1,1
"ENSG00000126653",1.13564472203895e-07,0.000757640583789244,6,3,-0.405642023280928,1,1
"ENSG00000128510",5.76478598107228e-24,2.05651880510197e-08,6,2,-0.405431036502162,1,1
"ENSG00000110619",4.28032052704565e-11,0.0807646559332592,7,0,0.405404558646404,1,1
"ENSG00000261052",7.66468220707866e-05,1,5,0,0.405016076530407,1,1
"ENSG00000197748",1.34491290275209e-14,1,7,0,-0.404761617452554,1,1
"ENSG00000168958",1.75257065856783e-12,1,11,0,0.403982671441749,1,0.833333333333333
"ENSG00000107164",1.2436781877531e-06,0.343726674847767,3,0,0.403647156736859,1,0.833333333333333
"ENSG00000007376",0.0257624655574297,0.015480446773406,5,1,0.402055133633906,1,1
"ENSG00000100280",0.00371502361412053,0.168152274542809,4,0,-0.400750819103238,1,1
"ENSG00000129636",1.93935146431156e-08,0.0273315653853581,4,1,0.400577086668082,1,1
"ENSG00000175279",7.37072852194161e-09,1,9,0,0.399548391149265,1,0.833333333333333
"ENSG00000185238",0.00379250653694496,1,5,0,0.399242936433044,1,0.833333333333333
"ENSG00000148337",2.87356279016998e-08,1,9,0,0.398662958393065,1,0.833333333333333
"ENSG00000135951",0.000239024627381524,1,6,0,0.39729771701523,1,1
"ENSG00000087087",8.12334553574195e-08,1,7,0,0.394736162021911,1,1
"ENSG00000028203",5.04581482893057e-10,1,10,0,0.39440268517892,1,0.833333333333333
"ENSG00000077312",2.3378535686779e-13,1,3,0,0.394168972963451,1,1
"ENSG00000105855",0.00210306088648403,0.00279749390108295,3,1,0.393476684767758,1,1
"ENSG00000204344",1.41210625476101e-08,0.0811149520223974,5,0,0.393266676187926,1,1
"ENSG00000263001",1.4705730643341e-14,2.19148872541554e-06,5,1,0.393168685954235,1,1
"ENSG00000197746",3.62564974521826e-09,3.36237987461529e-06,3,1,0.393066579832984,1,1
"ENSG00000138119",5.63319948489091e-17,0.863756324182933,4,0,-0.392511541317903,1,1
"ENSG00000116350",3.02038482205823e-19,2.24101513540815e-12,3,1,-0.392027060252502,1,1
"ENSG00000158234",2.32014830026475e-25,1,6,0,-0.391810047997726,1,1
"ENSG00000105676",0.00836260409178616,0.0939588145278497,4,0,0.391306994381448,1,1
"ENSG00000177479",5.1228837714536e-08,1,7,0,0.391303991223814,1,1
"ENSG00000154380",1.91657082924531e-13,4.32734409118235e-05,7,2,-0.391069620316394,1,1
"ENSG00000186787",0.000658006556681027,0.02259134770529,7,1,0.391052363202863,0.833333333333333,0.833333333333333
"ENSG00000136044",1.12378144600746e-05,0.0080982523837954,4,1,-0.390555598492119,1,1
"ENSG00000177150",0.000534155974000508,0.393396567664846,4,0,-0.389974866763781,0.833333333333333,0.833333333333333
"ENSG00000115963",5.30370849433152e-20,4.38614578125103e-16,5,2,-0.389875084192927,1,1
"ENSG00000148719",3.21712690052953e-11,8.38890436769927e-05,9,1,0.389622185760048,1,1
"ENSG00000163517",3.47270913454648e-06,0.0289979411733719,5,1,0.387821174116879,1,1
"ENSG00000115274",0.00013203529635219,0.0592320728558749,3,0,-0.386632427114722,1,1
"ENSG00000104413",1.40091358280146e-07,1,7,0,0.385768506054881,1,0.833333333333333
"ENSG00000100129",2.0659654096682e-64,1,5,0,-0.385222951971193,1,1
"ENSG00000187492",7.31350996836669e-13,6.43995050353761e-07,6,2,-0.384619177712486,1,1
"ENSG00000100429",5.97243047759219e-08,1,6,0,0.384615384615384,1,0.833333333333333
"ENSG00000135363",1.50228433668465e-09,0.00555140222601772,6,1,0.384196994009129,1,0.833333333333333
"ENSG00000177854",0.00129682524647908,0.315750450931021,3,0,0.383563531124569,1,1
"ENSG00000270647",3.56960697092131e-11,0.00174768653763178,6,1,0.382052790599886,1,1
"ENSG00000112339",0.0251996122886841,0.0193064672701057,4,1,-0.381928101115324,1,1
"ENSG00000105856",1.4705730643341e-14,0.0887370650348608,4,0,0.380584308654237,1,1
"ENSG00000169592",0.00417925789588469,0.00991808751388495,3,1,-0.37930614760214,1,1
"ENSG00000104886",1.24789088467828e-32,1,9,0,-0.379257838236785,1,1
"ENSG00000072682",4.55775995845286e-16,1,9,0,-0.379215497992221,1,0.833333333333333
"ENSG00000120860",2.22171820687065e-10,6.83160911368695e-07,3,1,-0.379124526382391,1,1
"ENSG00000243989",5.86415933267562e-05,5.99238756917842e-05,3,1,0.37842034655393,1,1
"ENSG00000198431",3.71174695881102e-06,1,7,0,0.37837819912304,1,0.833333333333333
"ENSG00000135317",6.13715488424031e-13,1,8,0,-0.378311384991758,1,1
"ENSG00000236287",4.19499692266757e-05,0.00338587605293134,4,1,-0.378065503641735,1,1
"ENSG00000113758",6.08341001145345e-08,1,5,0,-0.377828125571697,1,1
"ENSG00000001630",7.66452714573473e-14,1,6,0,-0.377406399702649,1,1
"ENSG00000102805",0.0133133689609644,0.0207147298365855,3,1,0.376454032358898,1,1
"ENSG00000182149",0.00105764875321531,1,6,0,0.375,0.833333333333333,0.666666666666667
"ENSG00000149201",0.0188123331718243,0.345224945099693,3,0,0.374335624543359,1,0.833333333333333
"ENSG00000148334",3.13642752763325e-17,1,4,0,-0.374319326848738,1,1
"ENSG00000119950",6.72782740819338e-08,0.00974014806987902,7,1,-0.37412109257101,1,0.666666666666667
"ENSG00000109920",2.42157886868629e-05,0.0878970153471936,6,0,0.373615547861278,1,0.833333333333333
"ENSG00000180398",6.10305287066102e-22,1,12,0,0.373333411179541,1,0.833333333333333
"ENSG00000157184",0.00759410406413874,0.00996386461235182,3,1,-0.372990440777427,1,1
"ENSG00000162600",9.99663573164668e-06,0.0187635253691651,5,1,-0.372548013717051,1,1
"ENSG00000166012",0.00112806832443488,0.335810831593782,4,0,-0.372498139311827,1,1
"ENSG00000176720",1.59484743235405e-09,1,4,0,0.372309011962201,1,1
"ENSG00000103253",4.05196950926967e-06,0.727802706975553,9,0,0.371679768733416,1,0.833333333333333
"ENSG00000087365",0.00307164175852538,0.0126618382289424,4,1,0.370827341684522,1,0.833333333333333
"ENSG00000255857",0.00768059633789076,1,3,0,0.370358960403023,1,1
"ENSG00000114779",0.00209336112971638,0.000325565481612138,3,2,0.369879932916164,1,1
"ENSG00000108384",1.74958315001759e-15,1,6,0,0.36956420270506,1,1
"ENSG00000175550",1.23609215627502e-61,1,3,0,0.368484892230297,1,1
"ENSG00000054277",0.030492558265144,0.929051025643582,4,0,-0.368424719067639,0.833333333333333,0.833333333333333
"ENSG00000173610",0.00157117307542354,0.23573158160394,5,0,-0.36841956976472,0.833333333333333,0.833333333333333
"ENSG00000196118",7.72096421484176e-11,1,6,0,0.368184818232461,1,1
"ENSG00000104450",0.00800252156560034,0.187650353322551,5,0,-0.367490181644853,1,0.833333333333333
"ENSG00000226328",0.00101312724958822,1,5,0,-0.367351193001446,0.833333333333333,0.666666666666667
"ENSG00000147789",3.29873591178803e-05,1,8,0,-0.367226372555325,1,1
"ENSG00000126005",3.57907857268293e-06,4.09750956797897e-05,4,2,0.366553410534992,1,1
"ENSG00000121579",2.98265190207819e-06,0.000104050545750936,4,1,-0.366118814896451,1,1
"ENSG00000111371",1.96914026265545e-07,0.0536782610286223,5,0,-0.365881564458131,1,1
"ENSG00000167695",0.00131557249826489,1,5,0,-0.365626017154346,1,1
"ENSG00000126581",2.07437763375937e-44,0.000126921544740596,6,1,0.365516139775152,1,1
"ENSG00000151881",0.00572493717944433,0.675745216435976,3,0,-0.3645416043353,0.833333333333333,0.833333333333333
"ENSG00000083896",1.05377311927184e-12,0.131853270994931,7,0,-0.364514760658059,1,0.5
"ENSG00000106617",0.000761256529301637,0.024359184791516,4,1,-0.363897853492631,1,1
"ENSG00000182087",1.71425591877028e-13,1,9,0,0.363734328440003,1,0.833333333333333
"ENSG00000157637",3.27768719813965e-06,1,6,0,0.36236143949,1,1
"ENSG00000136450",0.00229786630067684,0.291473353201544,3,0,0.362211571071866,1,1
"ENSG00000115380",4.22341231118538e-11,0.0100274488132483,7,1,-0.361979121125278,1,1
"ENSG00000101940",8.28854027826265e-29,0.00185943761467494,6,1,0.361962545875496,1,1
"ENSG00000153827",0.000915265579026623,0.184426826758441,5,0,0.361695842992326,1,1
"ENSG00000138668",2.11159416047348e-11,1,6,0,0.361487436868974,1,1
"ENSG00000131943",0.0351186249763581,1,5,0,-0.360630152889526,0.833333333333333,0.666666666666667
"ENSG00000122026",1.04031166619464e-239,2.00450941605625e-162,4,1,-0.36061515366619,1,1
"ENSG00000172992",0.014902852849238,0.534267645312032,5,0,0.36000002288183,1,0.666666666666667
"ENSG00000136802",0.000556036404670617,0.00326669725588494,3,1,0.359912543424275,0.833333333333333,0.833333333333333
"ENSG00000100592",1.24219850254804e-11,0.0130030124541901,4,1,0.359737781527406,1,1
"ENSG00000167685",0.00243901913565203,0.00502206092426481,3,1,-0.358771295350647,1,1
"ENSG00000129084",1.14616377328183e-10,1,8,0,0.358590382911658,1,0.666666666666667
"ENSG00000108669",0.018120027437157,0.0900156195190056,6,0,-0.358360460911004,1,0.833333333333333
"ENSG00000125944",7.50017378272259e-96,1.24875955813614e-07,10,1,-0.358107802859604,1,1
"ENSG00000133265",5.16568279332354e-10,9.95196610657093e-06,4,1,-0.358049099515307,1,1
"ENSG00000174243",3.09239495513773e-06,1,4,0,0.357841542332781,1,1
"ENSG00000131558",2.92270981875812e-05,0.0553839990478993,5,0,-0.35714301676208,1,1
"ENSG00000155660",5.57330363551674e-05,0.000362527508564429,3,1,-0.356981387686699,1,1
"ENSG00000177426",2.63644900040667e-25,1,10,0,0.35676185557498,1,1
"ENSG00000164654",0.0455976335729968,1,4,0,0.356506528417608,1,1
"ENSG00000162613",8.98393701169307e-06,1,4,0,0.356463814616982,1,1
"ENSG00000171757",0.0152516959064041,0.0122386341393444,4,1,0.35560196844409,0.833333333333333,0.833333333333333
"ENSG00000072210",5.14091970872261e-30,1.03219347451447e-07,7,1,-0.355449954519872,1,1
"ENSG00000112539",2.35733204990061e-12,0.0127349771384197,7,1,0.355092889888558,1,1
"ENSG00000117682",0.00972338193447121,1,7,0,0.35487803379704,1,1
"ENSG00000139146",0.00564965803867185,0.457867763538401,5,0,0.354475270046811,1,0.833333333333333
"ENSG00000137699",1.98256290282417e-14,4.18282774494638e-05,5,1,0.352361416077455,1,1
"ENSG00000164104",9.661069897015e-05,1.2008856591804e-05,3,2,0.352253359151501,1,1
"ENSG00000132481",4.67519452334872e-07,0.81247015805647,6,0,-0.351429938488336,1,0.833333333333333
"ENSG00000159110",0.0011384886848895,1,4,0,-0.351076395415662,1,0.833333333333333
"ENSG00000223482",4.23086241975933e-11,1,13,0,0.350877087441936,1,0.833333333333333
"ENSG00000108588",5.45717078596977e-14,1,4,0,0.350663439781211,1,1
"ENSG00000168026",0.00551650764333853,1,5,0,-0.350276898561245,0.833333333333333,0.833333333333333
"ENSG00000180902",0.0105702070304108,0.0296454338147232,5,1,-0.349985749326738,1,1
"ENSG00000106105",2.52499005928194e-06,1,5,0,-0.349729157211424,1,1
"ENSG00000025708",1.57172367291694e-21,7.76803657245712e-06,7,1,0.349150179996409,1,1
"ENSG00000204859",3.86638781576134e-13,1,8,0,0.348683541722654,1,0.5
"ENSG00000132664",0.0254641608652161,1,4,0,0.348445036292051,1,0.833333333333333
"ENSG00000124074",7.28545856469066e-05,0.0106797017814144,3,1,-0.348397184447919,1,1
"ENSG00000156508",1.04031166619464e-239,0,2,2,-0.34828551854069,1,1
"ENSG00000178234",0.000623984259288252,0.384309827347482,3,0,-0.348145930543579,1,1
"ENSG00000050820",7.19686978337488e-15,1,8,0,0.347826087479459,1,0.833333333333333
"ENSG00000100364",7.99890458766546e-05,1,3,0,0.346605348060179,1,1
"ENSG00000182903",0.0175398773698251,0.0806213973124732,4,0,-0.346479845584768,1,0.833333333333333
"ENSG00000029993",2.93792528583412e-07,4.63821786861825e-07,3,1,0.3457371741435,1,1
"ENSG00000055130",0.00103056814978563,1,5,0,-0.345677583818482,1,0.833333333333333
"ENSG00000130600",4.29332295344706e-10,1,5,0,-0.345453458891824,1,1
"ENSG00000067182",1.13923852586487e-10,3.00436402964176e-06,3,1,0.345286251503375,1,1
"ENSG00000149084",2.03423812341177e-15,0.00952079192257106,6,1,-0.345230487823374,1,1
"ENSG00000151715",3.40322852178929e-07,6.07471213055454e-09,5,2,-0.345160636442248,1,1
"ENSG00000100243",5.97243047759219e-08,2.6011163404464e-05,3,1,-0.34500710192597,1,1
"ENSG00000149182",0.00040791373634156,0.289305885328528,7,0,-0.344593891119452,1,1
"ENSG00000160752",3.79953943808595e-50,1,6,0,0.344518126458054,1,1
"ENSG00000086544",2.54891260437876e-05,0.033377948352419,4,1,-0.344127953617871,0.833333333333333,0.833333333333333
"ENSG00000122952",4.06587653262416e-07,1,5,0,0.343940205880381,0.833333333333333,0.833333333333333
"ENSG00000169727",0.000955497220712703,0.375078153577176,4,0,0.343332709070481,1,0.833333333333333
"ENSG00000070087",7.34713919153404e-07,1,5,0,0.343246416187,1,1
"ENSG00000105655",5.3972480276421e-14,1,5,0,-0.343086159801075,1,1
"ENSG00000141499",0.0163247134034472,0.0161615696148739,4,1,-0.342911540026381,1,0.833333333333333
"ENSG00000132676",5.69336369167348e-06,0.000300214958224594,8,1,0.342880650160429,1,1
"ENSG00000119411",0.0174827597849844,0,2,2,0.342537594409345,1,1
"ENSG00000123159",1.73710457007394e-65,1,7,0,-0.342188668490498,1,1
"ENSG00000166780",0.00560002005780871,1,4,0,0.341896847491162,1,0.666666666666667
"ENSG00000105519",4.22712537476017e-49,1.6261339888854e-20,6,1,-0.341191570486178,1,1
"ENSG00000109189",0.00956282233677286,0,2,2,-0.340845644863255,1,0.833333333333333
"ENSG00000157538",0.0193534143877646,0.177436608925695,4,0,0.340448474438085,1,1
"ENSG00000131238",0.00094120992084164,0.0954621755143782,6,0,0.34025266512752,1,1
"ENSG00000111142",4.50628830202589e-13,0.00479476124191121,5,1,-0.340050035347334,1,1
"ENSG00000088930",6.61161399022063e-07,0.955640965008826,4,0,-0.339837135973232,1,1
"ENSG00000129226",0.0183158840071309,0.842087595688531,3,0,0.339535821736755,1,0.833333333333333
"ENSG00000107175",6.69389108936376e-06,0.000612093955566411,3,1,0.339414708204677,1,1
"ENSG00000183273",0.00859227179753115,0.0767657538753032,5,0,0.339324995193341,1,1
"ENSG00000117616",0.000138319815186514,0.697194932734897,6,0,-0.338361395594586,1,1
"ENSG00000120709",0.0146781547723066,0.00621428634377348,3,1,-0.338222420481436,1,1
"ENSG00000145736",1.56329787072541e-05,1,9,0,0.338089362987912,1,1
"ENSG00000133606",4.64800384540154e-19,1,7,0,0.337767610382351,1,1
"ENSG00000163527",0.00800263708551917,0,2,2,-0.337147763590579,1,1
"ENSG00000147592",3.97873827788401e-05,0,2,2,0.336840267355167,1,1
"ENSG00000120802",7.03241176619915e-11,1,6,0,0.336667799468625,1,0.833333333333333
"ENSG00000175756",2.3378535686779e-13,4.8910900629557e-15,4,2,-0.336488577877652,1,1
"ENSG00000100889",0.0293758889121054,0.909417016607757,3,0,0.336259945356258,1,1
"ENSG00000157954",4.07365672992162e-06,0.0108989126948637,9,1,0.336065462186293,1,0.833333333333333
"ENSG00000065357",2.79453289793461e-07,1,10,0,0.335843763166784,1,0.833333333333333
"ENSG00000183020",0.00433730802894013,1,3,0,0.335116401226634,1,1
"ENSG00000137818",3.02105999402083e-28,2.19907174905748e-30,3,2,-0.334800322291013,1,1
"ENSG00000161267",0.000236488223087027,0.71082354712583,4,0,0.333956418806786,1,1
"ENSG00000169609",2.33753213016011e-15,1,7,0,0.333797932540461,1,1
"ENSG00000183474",0.00136037959625768,0.579432585521728,8,0,0.333333500322262,1,0.666666666666667
"ENSG00000114209",1.51309997721962e-15,0.0337573338927726,6,1,0.333300881517313,1,1
"ENSG00000119801",4.53183800339102e-20,0.929884090594806,6,0,-0.333269518634139,1,1
"ENSG00000003402",4.37661705740315e-26,1,9,0,-0.33215748194835,1,1
"ENSG00000138434",0.0464326905124077,0.226522673284133,8,0,0.33205836319255,1,1
"ENSG00000103005",5.41555746003288e-05,0.733145018730253,3,0,0.331948486089581,1,1
"ENSG00000141579",0.030056592156472,0,2,2,-0.330737797518948,1,1
"ENSG00000170142",0.00473125780155538,0.812404953343321,5,0,0.330225324918102,1,0.666666666666667
"ENSG00000204397",9.12084783749368e-07,0.272432444074608,4,0,0.330138357171363,1,1
"ENSG00000004975",0.0294677032314234,1,4,0,-0.329820182427524,1,1
"ENSG00000101361",0.000540399796334369,5.71305536562686e-05,4,2,0.329377272393233,1,1
"ENSG00000130640",4.45675430817893e-13,1,8,0,0.328885008490381,1,1
"ENSG00000100722",3.92153303073821e-11,1,7,0,0.327680867819265,1,1
"ENSG00000117475",0.000376607818895974,1,4,0,-0.327659138511035,1,1
"ENSG00000167978",1.66179753713213e-22,1,12,0,-0.32754654796394,1,1
"ENSG00000186468",0.0055157103194674,0.00110809774678844,5,2,0.327426526845799,1,1
"ENSG00000159714",2.48364438081421e-17,0.00588447683369292,9,1,-0.326959711498473,1,1
"ENSG00000007174",3.17062124790801e-06,0.215681157121382,3,0,0.326952355519385,1,1
"ENSG00000149115",2.03782146751168e-25,1,10,0,0.325976948313945,1,0.833333333333333
"ENSG00000170788",9.95555741869763e-18,1,10,0,0.325581370456814,1,0.666666666666667
"ENSG00000137936",0.0494244108464002,0.255232396556798,4,0,-0.324948081389522,1,1
"ENSG00000171813",5.69871931906685e-08,0.805278764158615,8,0,0.324673218969491,1,0.833333333333333
"ENSG00000168036",3.15452208571198e-15,1,10,0,0.32445323459941,1,1
"ENSG00000090060",6.50545196038941e-21,1,6,0,0.32433239234638,1,1
"ENSG00000134057",0.0288492606290914,0,2,2,0.323452020219946,0.833333333333333,0.833333333333333
"ENSG00000081277",0.0247132879266597,0.713360398350479,3,0,-0.323334633498359,1,1
"ENSG00000160014",0.0347797648131666,0.0223244533082007,5,1,0.322634695995453,1,1
"ENSG00000115486",0.00193244690770776,0.170161921866569,5,0,-0.322231520276669,1,1
"ENSG00000034152",0.000543774472763255,0.160409648953645,3,0,0.3218580640889,1,0.833333333333333
"ENSG00000143801",0.00841556523118888,0.34206037729958,4,0,0.320556477999392,1,1
"ENSG00000102048",0.0151683050421734,1,5,0,0.320440326211003,1,0.833333333333333
"ENSG00000182973",0.0447433840179392,0.349597973064276,5,0,-0.320249351899579,1,0.833333333333333
"ENSG00000225484",0.000161215787653566,0.0144322921213151,5,1,-0.319372107146025,1,1
"ENSG00000188529",9.42361828292825e-14,1,7,0,-0.319299576494358,1,1
"ENSG00000175354",1.65292376447796e-31,1,8,0,-0.319018375696274,1,1
"ENSG00000151689",8.46606251117997e-09,0.0975227313879446,6,0,0.318432516371287,1,1
"ENSG00000173272",7.00490853911272e-29,4.87676867710345e-21,3,1,0.318018644030394,1,1
"ENSG00000251022",5.76881159899201e-07,1,7,0,-0.317652457972634,1,0.666666666666667
"ENSG00000136830",2.74198036835843e-09,1,5,0,-0.317086437504967,1,1
"ENSG00000131375",9.20224453818866e-07,1,6,0,-0.317018911841295,1,1
"ENSG00000163932",5.07172807089316e-10,1,7,0,0.316534431508445,1,1
"ENSG00000214160",3.13642752763325e-17,1,5,0,0.316455696233629,1,1
"ENSG00000178950",2.01065838507192e-05,0.336854227635291,6,0,0.315467103313482,1,1
"ENSG00000173113",1.69542195699939e-22,9.85179575264773e-22,3,2,-0.31518752726154,1,1
"ENSG00000169398",3.74824068396894e-08,0.0417335287711077,8,1,-0.315117179864725,1,1
"ENSG00000078668",1.22130344712349e-20,2.21307298584558e-11,3,1,-0.315051328162932,1,1
"ENSG00000185164",0.00690937836663975,1,6,0,-0.314285681267161,1,1
"ENSG00000120158",0.004045452132037,0.00259463781706959,5,1,0.31388380584816,1,1
"ENSG00000162231",0.00569273116320537,1,4,0,0.313633414073716,1,1
"ENSG00000169402",0.00894334237667479,1,8,0,0.31363241853156,1,1
"ENSG00000134058",0.00215277637780229,0.0408070412356884,4,1,0.31290539671799,1,1
"ENSG00000158850",1.46536086797672e-05,0.375754557429327,4,0,0.312873561480436,1,1
"ENSG00000105643",0.0125387874733793,0.880159465658252,3,0,0.312436445524535,1,1
"ENSG00000144645",0.000284274691691346,0.969567528610335,6,0,-0.311095986846654,1,1
"ENSG00000113811",4.55269620008232e-06,0,2,2,0.310740521355019,1,1
"ENSG00000100926",2.80219348755001e-10,0.000142516641218777,6,1,0.31029282771487,1,1
"ENSG00000140299",0.000410812604728633,1,5,0,0.310001177357419,1,1
"ENSG00000122490",1.51836097506022e-15,1,6,0,0.309859773616142,1,1
"ENSG00000174628",2.36726759635274e-12,1,9,0,-0.309523893703695,1,1
"ENSG00000248932",0.00391103771775828,1,6,0,0.309013733205384,1,0.833333333333333
"ENSG00000149547",2.23121568814296e-08,0.00393385183577245,7,1,-0.308573352319902,1,1
"ENSG00000185055",5.78152035027053e-22,2.27738529065402e-05,6,1,-0.308362531779654,1,1
"ENSG00000103429",0.000468585228934336,0.0307439482353437,5,1,-0.308009340797096,1,1
"ENSG00000185808",0.000237916405628046,0.148443520787981,5,0,-0.307394607001448,1,1
"ENSG00000147654",1.76111592009756e-08,0.000871855173868352,4,1,0.30726732101108,1,1
"ENSG00000157778",1.53812531995349e-16,2.36923015301495e-06,6,2,-0.306849563357891,1,1
