"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_UK_72hpi_child_Infected-Suprabasal_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000168961",0.000140445432168152,1,4,0,-0.39989284911197,1,1
"ENSG00000108669",0.00684648348006596,1,6,0,0.399685453531147,0.833333333333333,0.666666666666667
"ENSG00000166710",6.17317499107871e-23,1,7,0,-0.399637420114284,1,1
"ENSG00000185499",2.19341491163885e-06,1,7,0,0.396724476796502,1,1
"ENSG00000167986",0.00389373042262016,0.00450961626883159,3,1,-0.396368267256776,1,1
"ENSG00000125944",3.38419796201796e-19,0.00101034769674106,7,1,-0.394786249042673,1,1
"ENSG00000094755",0.00032689217944091,1,6,0,0.393939393939394,1,0.833333333333333
"ENSG00000049656",0.000400870087786463,1,4,0,-0.392946380042481,1,1
"ENSG00000160439",0.00148061758843087,1,5,0,-0.389849689460834,1,0.666666666666667
"ENSG00000127952",0.00195104895913775,1,6,0,0.389167716947841,1,0.833333333333333
"ENSG00000244879",1.29396017917273e-06,1,8,0,-0.388857084855294,1,0.833333333333333
"ENSG00000111011",0.000500015772888742,0.426136824937265,7,0,-0.388361705748712,1,1
"ENSG00000241468",1.00401902439211e-45,4.94545836914978e-13,3,1,-0.388297336233151,1,1
"ENSG00000148908",5.3691366609956e-05,0.00104703986638183,3,1,-0.387261404123446,1,0.833333333333333
"ENSG00000139218",0.000789549930775161,0.777347944927304,4,0,-0.384615381194566,1,0.833333333333333
"ENSG00000055211",0.0207843317271291,0,2,2,-0.384142881097545,1,1
"ENSG00000139644",2.40252160637383e-13,1.17079886878623e-05,5,1,0.384056988031852,1,1
"ENSG00000225733",0.00424612829566291,0.105915233432119,5,0,-0.382021893209524,1,1
"ENSG00000149196",0.00300222980781003,0.0207831860065919,3,1,0.381687177718356,1,1
"ENSG00000073584",4.65111805231363e-13,0.575458690137545,10,0,-0.380952505603068,1,0.666666666666667
"ENSG00000197119",1.38292849683284e-05,0.657863383088412,6,0,-0.380694288417833,1,0.833333333333333
"ENSG00000145632",1.05143909413285e-05,0.000430317958456073,4,1,-0.379192322638131,1,1
"ENSG00000100243",0.0419829922788431,0,2,2,0.377416622559467,1,1
"ENSG00000141424",0.00813353986659199,1,6,0,-0.375000754368834,0.833333333333333,0.833333333333333
"ENSG00000158864",5.76488952386585e-07,2.66886322093428e-08,3,2,0.374240916083211,1,1
"ENSG00000070756",4.59771691302459e-43,1.02448770707131e-06,5,1,-0.372718020232888,1,1
"ENSG00000142867",0.0147907114533279,0.00590784357077106,3,1,-0.372494185645096,1,1
"ENSG00000138119",9.50236320818401e-12,1,6,0,-0.370726467633115,1,1
"ENSG00000156256",0.00429320584055256,0.457791891270516,6,0,-0.370066881358058,0.833333333333333,0.666666666666667
"ENSG00000067064",0.000165841202226184,0.0210224115267905,5,1,-0.367831783575624,1,1
"ENSG00000136235",0.00893513655600286,0.0767307524906385,6,0,-0.367788175500528,1,0.833333333333333
"ENSG00000168310",1.37137988490696e-05,0.0367479227141683,5,1,0.367232339487438,1,1
"ENSG00000154059",0.023516001372313,1,3,0,-0.366796172187269,0.833333333333333,0.833333333333333
"ENSG00000175354",0.00104551179021854,0.759657908660306,3,0,-0.365558962422325,1,1
"ENSG00000120742",8.79931597542027e-26,1,6,0,0.365125758973737,1,1
"ENSG00000112096",2.16764288732043e-11,0.852312314481402,7,0,-0.363933982445898,1,1
"ENSG00000176393",0.000185388011455941,1,5,0,-0.363004525896604,1,1
"ENSG00000153310",1.37761281577002e-06,1,10,0,-0.363000638087684,1,0.833333333333333
"ENSG00000119185",1.51800164656153e-05,1,9,0,-0.362804796345781,1,1
"ENSG00000145779",3.63340923527582e-09,0.0127470764468895,6,1,-0.362578003175325,1,1
"ENSG00000122026",1.89591371933564e-60,7.63799424100612e-23,3,1,0.36182859632879,1,1
"ENSG00000104450",0.00104551179021854,1,6,0,0.360040384531209,1,0.666666666666667
"ENSG00000107968",9.9042734253407e-05,1,8,0,-0.359970401363115,1,0.833333333333333
"ENSG00000105698",0.00568284867188982,1,4,0,0.358511990366929,1,1
"ENSG00000111328",3.14357143024709e-05,1,7,0,-0.358010619889549,0.833333333333333,0.833333333333333
"ENSG00000032389",0.00172195364644548,1,5,0,-0.357011670988057,1,1
"ENSG00000126581",1.22928454925185e-13,1,9,0,0.356133124437239,1,1
"ENSG00000122783",0.0173647441215104,0.716637328549676,6,0,-0.35469475026784,1,1
"ENSG00000103495",1.2843576175217e-07,1,8,0,-0.353259793452901,1,0.833333333333333
"ENSG00000174628",0.0207843317271291,1,6,0,0.349930982262092,1,0.666666666666667
"ENSG00000160753",4.65357310938256e-11,1,11,0,-0.34986526469725,1,0.833333333333333
"ENSG00000164172",0.00127364155859574,1,4,0,0.349212624482812,1,0.833333333333333
"ENSG00000178741",6.7870256464184e-28,4.93679272373733e-08,3,1,-0.348849339352602,1,1
"ENSG00000163660",0.000417901367807902,0.0133082502309791,10,1,-0.348607049329076,1,0.833333333333333
"ENSG00000120616",0.0169382717923615,1,6,0,0.347642905625911,1,1
"ENSG00000141985",0.0384782225782797,1,3,0,-0.347469751897771,1,0.833333333333333
"ENSG00000144048",0.00015357828478897,0.397405328433523,3,0,-0.347339338081352,1,1
"ENSG00000073578",4.61791319527698e-06,0.0895262073620106,5,0,-0.344762315621587,1,1
"ENSG00000167685",0.0205876666749242,1,4,0,0.343984668167569,1,1
"ENSG00000166596",0.0311965060622966,0,2,2,0.342175792463275,1,1
"ENSG00000076242",0.0308188222873121,1,7,0,0.340909602056749,1,0.5
"ENSG00000110492",1.06047026380359e-13,0.0189122412405812,6,2,0.337276780697401,1,1
"ENSG00000168476",0.00981400681406355,1,3,0,-0.337257855676243,1,1
"ENSG00000120992",4.71845340224753e-05,0.137732517972949,3,0,0.33627808964774,1,1
"ENSG00000162076",5.1836066788886e-05,0.0602252158197627,3,0,-0.334982232276244,1,1
"ENSG00000105856",0.00134357362150786,0.3991781814658,4,0,-0.334954722422217,1,0.833333333333333
"ENSG00000100129",1.51995607803765e-16,1,6,0,0.334924647675439,1,1
"ENSG00000188529",0.0235962370732401,1,5,0,-0.334668318086284,1,1
"ENSG00000119333",0.000782200377322149,1,5,0,0.334163360516529,1,1
"ENSG00000204054",0.000397373481489132,0.540186738899814,5,0,-0.333428315628031,1,1
"ENSG00000133315",0.00525514581152887,0.21081317123944,3,0,-0.333338337720032,1,1
"ENSG00000270647",0.000359597420337021,1,5,0,-0.333336711264502,1,0.833333333333333
"ENSG00000122482",5.37692542707741e-05,1,8,0,0.333333757689461,1,0.833333333333333
"ENSG00000103876",0.0260237771206196,1,4,0,-0.333333333333336,0.833333333333333,0.833333333333333
"ENSG00000188690",4.96722893306047e-06,1,5,0,-0.333094946659339,1,1
"ENSG00000176101",0.00163273979936315,0,2,2,0.332870445839467,1,1
"ENSG00000189223",3.47476511789381e-05,1,9,0,-0.33268740665093,1,0.666666666666667
"ENSG00000183742",0.000135479870192702,0.528242121946032,9,0,-0.332200015596299,1,0.833333333333333
"ENSG00000151239",0.000213147163298588,0.267748686657725,6,0,-0.331668030129521,1,0.666666666666667
"ENSG00000173812",3.79193561744229e-24,2.56789194725101e-26,3,1,-0.331190001921574,1,1
"ENSG00000163584",6.77945727715043e-07,0.000175125841888338,3,1,-0.330955536353297,1,1
"ENSG00000278311",0.0067994959101383,1,6,0,-0.330009684225239,1,1
"ENSG00000007174",0.000435076488429438,1,6,0,-0.329897316954491,1,1
"ENSG00000172239",3.53571146051732e-09,1,7,0,0.329112006392233,1,1
"ENSG00000161036",0.00890403184112227,0.147168682647374,3,0,0.327776875362271,1,1
"ENSG00000007168",0.0162680128298695,1,7,0,0.327609655149712,1,1
"ENSG00000117335",0.00123529285942544,0.538664599069859,5,0,-0.327608013904972,1,1
"ENSG00000096093",0.0029989210690905,1,6,0,-0.327604931100686,1,1
"ENSG00000124535",0.0410179374933459,0.388828305833659,4,0,0.323810428181975,1,1
"ENSG00000151023",0.0189785104657092,0.45795478985491,3,0,0.321483822646894,1,1
"ENSG00000175756",0.00642296926531387,0.000567797721965708,4,1,0.320140657648891,1,1
"ENSG00000068120",5.46697045461348e-06,0.200661647903716,5,0,0.31995143047477,1,1
"ENSG00000167642",2.77756301904461e-06,1.30726187395505e-07,3,2,0.319698166702727,1,1
"ENSG00000204711",0.00010866482518556,0.0028247537296169,7,1,0.316658044052269,1,1
"ENSG00000166797",0.0439504060167669,1,3,0,0.316632903218657,1,1
"ENSG00000114209",0.00473775573790654,0.103683789529095,5,0,0.314599069579606,1,1
"ENSG00000274265",0.0026743321083325,1,7,0,0.313595242028131,1,1
"ENSG00000133265",0.00893513655600286,0.254171006021612,4,0,-0.311079193540601,1,1
"ENSG00000251022",1.09234325489313e-05,1,9,0,0.309270750777364,1,0.833333333333333
"ENSG00000106305",4.81473557163426e-06,1,3,0,-0.308860390116784,1,1
"ENSG00000154582",9.26379318129505e-18,1,8,0,-0.308305820829996,1,1
"ENSG00000115561",3.07795013369644e-08,0.00725448183524505,4,1,0.307381181314956,1,1
"ENSG00000157601",5.3598304656571e-10,0.13356071730856,5,0,0.30698553914166,1,1
"ENSG00000121310",0.000165841202226184,0.013535804576526,7,1,-0.30668753132182,1,1
"ENSG00000136240",0.0204706913188679,0.00574563637601968,3,1,-0.30586869828109,1,1
"ENSG00000101940",4.6666015832742e-11,0.172564896103687,6,0,-0.305511111421425,1,1
"ENSG00000069345",0.049073044357084,0.0119593921124707,4,2,0.305451296454654,1,1
"ENSG00000136425",0.00580361909555077,1,8,0,-0.304441553517443,1,1
"ENSG00000125844",1.52858158708333e-08,1,7,0,-0.304347826161726,1,0.833333333333333
"ENSG00000161921",1.00108105417125e-07,1,5,0,-0.303372064010494,1,1
"ENSG00000235098",4.92120345181356e-05,0.687586117314924,7,0,-0.303361102782557,1,1
"ENSG00000149089",0.00551040749020515,0.221431124550768,3,0,-0.303042191201126,1,1
"ENSG00000103275",9.91828473861502e-06,0.222443963841353,8,0,0.302325572798852,1,1
"ENSG00000006625",4.18134416140142e-05,0.0445259124938881,4,1,0.301370472579528,1,1
"ENSG00000183255",0.00243637433662279,1,4,0,-0.300095705284389,1,1
"ENSG00000164054",0.00532155126138335,1,5,0,-0.300000426702358,1,1
"ENSG00000130816",1.35938102096813e-05,1,6,0,-0.300000100613338,1,0.833333333333333
"ENSG00000149182",0.0419829922788431,1,6,0,-0.299935130033244,1,0.833333333333333
"ENSG00000124074",0.0372227293203151,0.873104914665952,3,0,-0.29976495167584,1,1
"ENSG00000118515",0.00680393256065058,0.32976346911412,5,0,-0.29907794274993,1,1
"ENSG00000034152",0.0420031347898541,1,6,0,-0.298894842288998,1,1
"ENSG00000099849",0.000135229532724565,0.175579454753297,6,0,0.29886866509888,1,1
"ENSG00000214160",0.000205554181908411,0.2771370998882,5,0,-0.298565953440914,1,1
"ENSG00000016864",5.30728730919478e-10,1,9,0,-0.298347272050309,1,1
"ENSG00000167085",0.0027332563814984,0.00950127098128174,3,1,0.298258735472814,1,1
"ENSG00000171314",9.98011878259204e-17,0.0133656186221002,3,1,-0.297311859124301,1,1
"ENSG00000137996",0.000834613321710643,1,4,0,0.296946587702077,1,0.833333333333333
"ENSG00000150779",0.00020036248894081,0.832804354213609,4,0,-0.296643686854173,1,0.833333333333333
"ENSG00000160201",0.0169013849289165,0,2,2,-0.296339686339981,1,1
"ENSG00000134779",0.0123304629065038,1,7,0,-0.296297883049111,1,0.833333333333333
"ENSG00000122378",0.0369886640001157,0.0410883502154845,4,1,-0.294862864893015,1,1
"ENSG00000103145",0.0014715346035104,1,6,0,-0.294736499660586,1,0.833333333333333
"ENSG00000167671",0.00297872373833451,0.29662565293857,5,0,0.293107182120197,1,0.833333333333333
"ENSG00000144566",0.000102091414224497,0.371146729249504,5,0,-0.29170669523952,1,1
"ENSG00000178951",3.50281965167443e-06,0.368507078998242,6,0,-0.291667449136295,1,1
"ENSG00000183283",4.74339920737251e-10,0.84814635073158,6,0,0.290486798112584,1,0.833333333333333
"ENSG00000205981",0.0240970245797565,1,5,0,-0.289372576703637,0.833333333333333,0.833333333333333
"ENSG00000143499",0.0306862779036302,0.0936083553201278,3,0,0.288198003523812,1,1
"ENSG00000104611",0.0359695401447882,1,6,0,-0.28819418197243,1,0.833333333333333
"ENSG00000131981",1.35090387678664e-113,1.87881334801528e-57,3,1,-0.287494610404622,1,1
"ENSG00000119801",0.0007013745152369,1,3,0,0.287163005668641,1,1
"ENSG00000166164",0.00466323016046626,0.635973441356667,4,0,0.287139881022699,1,1
"ENSG00000185187",0.0390841405757174,0.144109477153112,7,0,-0.286745072515064,1,1
"ENSG00000090487",0.00581547650062817,1,4,0,0.285824492750492,1,1
"ENSG00000135363",0.00207765549389229,1,6,0,-0.285777868851642,1,1
"ENSG00000116754",1.60192154406098e-17,1,10,0,-0.285714616057782,1,1
"ENSG00000105223",0.00264602764284505,1,9,0,-0.285714285210412,1,1
"ENSG00000180964",3.33820338877779e-05,0.739426428202176,4,0,-0.285714271884762,1,1
"ENSG00000172113",0.000148424746385825,1,10,0,0.285694630249609,1,0.666666666666667
"ENSG00000166979",0.00210175504974273,1,6,0,-0.285618343457168,1,1
"ENSG00000126698",0.00166358328130465,1,5,0,-0.282959658914783,1,1
"ENSG00000160789",9.91828473861502e-06,0.00040950531862424,3,1,-0.281157239762,1,1
"ENSG00000035115",1.16915808910651e-06,1,8,0,0.278585410023033,1,1
"ENSG00000117395",2.72940804300733e-18,1,8,0,0.278454602434025,1,1
"ENSG00000144848",0.000385855322070126,0.0225432052536932,4,1,0.278432567230389,1,1
"ENSG00000104852",5.69115451446339e-06,0.00167766322163743,4,1,0.278381635219385,1,1
"ENSG00000117228",1.09234325489313e-05,0.436186332957292,5,0,-0.27806273068859,1,1
"ENSG00000092199",4.01053415002163e-12,1,10,0,-0.277777738287841,1,1
"ENSG00000163565",3.15614946111121e-06,0.419592126795088,9,0,-0.277594826494952,1,0.833333333333333
"ENSG00000115884",4.39990972297915e-07,0.556541602244851,5,0,-0.275812690657058,0.833333333333333,0.833333333333333
"ENSG00000147140",0.00644749647360725,0.775461289018253,6,0,0.275517256183106,1,1
"ENSG00000165119",4.06226703634643e-10,0.000345728458768958,6,2,-0.270601269289987,1,1
"ENSG00000115963",8.89749510993013e-06,0.000130247708957532,5,2,0.269512326161705,1,1
"ENSG00000176945",0.000944587514571591,0.0310032182822755,6,1,-0.269421507881047,1,1
"ENSG00000123159",1.13858543455312e-21,1,10,0,-0.26808658224194,1,1
"ENSG00000143537",0.00516448691293296,1,8,0,0.266379143668931,1,1
"ENSG00000175482",0.00434124636377834,0.128498582951373,6,0,-0.265201988155748,1,1
"ENSG00000155287",0.0457760117082508,0.654992181271812,3,0,0.26101392032204,1,0.833333333333333
"ENSG00000188603",0.00291370151841257,1,4,0,0.260996328311942,1,1
"ENSG00000204580",9.83253087178097e-07,1,10,0,-0.259707002216443,1,0.833333333333333
"ENSG00000159588",1.07383053707252e-06,0.188242291600999,12,0,0.259357828950481,1,0.833333333333333
"ENSG00000104886",2.23891779227314e-05,1,7,0,0.2586983209316,1,1
"ENSG00000100983",0.000622725626454977,1,3,0,-0.257482152286093,1,1
"ENSG00000198242",7.04445732363324e-36,1,4,0,-0.255269755929201,1,1
"ENSG00000284194",0.00455886649582081,0.00865134678126385,4,1,-0.255061173798586,1,1
"ENSG00000166145",2.43127376401577e-07,0.184622809600318,7,0,0.254709828446106,1,1
"ENSG00000138069",0.0405558926391151,0.0563832596244522,4,0,0.25336001180938,1,1
"ENSG00000164105",0.00452271641009768,1,3,0,0.253114010458471,1,1
"ENSG00000135185",0.00276658673404784,1,4,0,-0.252748926576584,1,1
"ENSG00000127125",0.000270262482681594,0.0221406766701381,5,2,0.251985911131839,1,1
"ENSG00000163832",0.0162656455709299,1,5,0,-0.251032778290457,1,1
"ENSG00000143977",0.00116464837477522,0.000228876920833588,3,2,-0.250427997149764,1,1
"ENSG00000220205",0.0433800916797738,0.136978469046423,4,0,-0.249558729816137,1,1
"ENSG00000227036",0.0283720345943018,0.150680440698585,8,0,-0.248213641899796,1,1
"ENSG00000265190",0.000435708037257906,1,4,0,0.248130237707105,1,1
"ENSG00000067182",0.0165667874475509,0.14707887338231,3,0,0.247129481255237,1,1
"ENSG00000214046",0.0389113481048921,1,6,0,0.246739782111563,1,0.833333333333333
"ENSG00000164405",0.000781163963102412,0,2,2,0.243526196973076,1,1
"ENSG00000197956",1.35137907077492e-289,1,3,0,-0.243019224064641,1,1
"ENSG00000177989",0.00774255534785287,0.0400674025744089,7,1,0.242561547354917,1,1
"ENSG00000112237",0.00175977720174619,0.722713259771747,5,0,-0.24225620451344,1,1
"ENSG00000177410",0.00476788366187018,0.69988415459426,5,0,-0.241136605749877,1,1
"ENSG00000189403",6.85503917923402e-40,1,6,0,-0.240831298223162,1,1
"ENSG00000163466",4.98660400097791e-08,5.13919336794734e-08,4,1,-0.240494949361591,1,1
"ENSG00000071127",0.00205165670439295,1,4,0,-0.240000000001405,1,0.833333333333333
"ENSG00000214022",0.0243173843142704,1,6,0,0.239245715348642,1,1
"ENSG00000108244",2.23853569191765e-14,0.0419399957397239,5,1,0.238443347218895,1,1
"ENSG00000070526",1.38859094990158e-06,0.0165288252846872,5,1,0.237817698236664,1,1
"ENSG00000107672",0.0245258431193876,0.084046714477379,3,0,-0.23655640635037,1,1
"ENSG00000115641",0.00397383208420462,1,7,0,0.235922412438926,1,1
"ENSG00000147676",0.00172851545820094,0.00526963856792001,3,1,-0.235101770633473,1,1
"ENSG00000102854",7.60576998604081e-06,0.00972752839816974,12,1,0.234446447750162,1,1
"ENSG00000135535",9.29100460381312e-10,1,7,0,-0.234331018750998,1,1
"ENSG00000174851",0.00230483836075237,0.00915520136812252,4,1,0.233206283053921,1,1
"ENSG00000102738",0.000120709868365782,0.120401459833673,3,0,0.233004767566317,1,1
"ENSG00000081870",2.59862120360968e-09,1,4,0,-0.232640026345866,1,1
"ENSG00000081154",0.017291562323173,1,5,0,-0.232616171635991,1,1
"ENSG00000107372",0.00470118092588999,1,5,0,-0.232460904402565,1,1
"ENSG00000008282",9.33043545195107e-12,1,5,0,-0.231196238511265,1,1
"ENSG00000112110",1.68393549414082e-07,0.0326825437169759,3,1,-0.229894631729009,1,1
"ENSG00000072210",1.88219494196524e-11,1,8,0,0.229788705286978,1,1
"ENSG00000112699",0.000339831947344398,1,4,0,0.228746280018084,1,1
"ENSG00000140612",0.0170544900865797,0,2,2,-0.226834884545751,1,1
"ENSG00000153443",0.0259568597333202,1,5,0,0.224842329193354,1,1
"ENSG00000137818",0.000483710681684132,4.80635457591476e-05,3,2,0.223848898272664,1,1
"ENSG00000125648",0.0345067997064946,1,4,0,-0.223187708005716,1,1
"ENSG00000214413",0.0158076850940266,1,6,0,-0.222447415728572,1,0.833333333333333
"ENSG00000115514",0.000834613321710643,0.393229778266587,3,0,-0.221394814251599,1,1
"ENSG00000179262",0.0133005997361296,0,2,2,0.221239773508677,1,1
"ENSG00000167136",6.4703291854911e-07,0.0200733433665982,3,1,-0.21961497821022,1,1
"ENSG00000178057",5.02066032460809e-05,1,6,0,0.219265537715238,1,1
"ENSG00000204220",0.0383663178907603,1,4,0,0.217752393070294,1,1
"ENSG00000170477",0.000202312928345287,0.00522155308646511,3,1,0.216768360458651,1,1
"ENSG00000156976",0.000136970814952221,9.32222509012191e-05,5,1,-0.215009451912721,1,1
"ENSG00000176209",0.00159697704112933,0.325671079144744,6,0,0.214525902236912,1,1
"ENSG00000198356",0.0114485541591802,0.028467064298608,3,1,0.21433448216239,1,1
"ENSG00000173272",3.38307474104424e-06,0.492944112837646,4,0,-0.213831003197566,1,1
"ENSG00000116857",0.0151152370517443,0.608923189003086,3,0,-0.212076945532607,1,1
"ENSG00000143870",2.83853613144368e-05,1,3,0,0.211950759706985,1,1
"ENSG00000153774",2.1340503664943e-14,1,9,0,-0.21123151516057,1,1
"ENSG00000087842",0.00694882309284927,0.155648074678929,3,0,0.211098776436673,1,1
"ENSG00000198355",1.32685150142453e-06,1,3,0,-0.210947433257621,1,1
"ENSG00000128309",2.38089826691434e-13,1,5,0,-0.209880589441389,1,1
"ENSG00000100138",1.02382482702128e-07,1,6,0,-0.209219178779557,1,1
"ENSG00000114115",0.023516001372313,0.0274030313780383,3,1,-0.208824058932447,1,1
"ENSG00000129625",0.0345393945205928,0,2,2,0.20859540593985,1,1
"ENSG00000042753",0.000603805818628015,0.00150665916897675,5,1,-0.208110207048256,1,1
"ENSG00000213928",0.0316334196780462,0.00292798038849016,5,1,0.206503723990063,1,1
"ENSG00000131236",7.0852332463219e-05,1,7,0,-0.206153032022509,1,1
"ENSG00000189067",0.00279194100525293,0.850886801911765,6,0,0.205583308347274,1,1
"ENSG00000104964",2.5198792669677e-25,0.00112101333967698,7,1,-0.204288313726415,1,1
"ENSG00000164924",1.24544948616323e-05,1,9,0,-0.203306555932523,1,1
"ENSG00000189171",0.000957913128506108,1,5,0,0.201345667708969,1,1
"ENSG00000167757",0.0109508994483453,0.0132222299919888,4,2,0.201116547939484,1,1
"ENSG00000069764",0.00609457658676838,1,6,0,0.200759970482257,1,1
"ENSG00000186710",0.0187505234258507,1,5,0,0.200041296143141,1,1
"ENSG00000136147",0.0457221775856088,1,5,0,-0.199683148736993,1,1
"ENSG00000173221",0.00344897464252509,1,4,0,-0.199602501899639,1,1
"ENSG00000167460",0.00047876233396754,0.0376730105634924,6,1,-0.199203015266486,1,1
"ENSG00000173598",5.96297264291819e-05,1,4,0,0.198690604423669,1,1
"ENSG00000182220",0.0310119356800905,0.22948543483356,6,0,-0.196586253080063,1,1
"ENSG00000114942",4.97915659832895e-62,6.85451320106204e-25,3,1,-0.195059876271184,1,1
"ENSG00000116044",1.92530152091988e-08,1,9,0,-0.193889773210733,1,1
"ENSG00000138326",3.4992879354067e-42,6.75403056041701e-26,4,1,-0.193177907930922,1,1
"ENSG00000147586",0.0357973607296287,0.340806634796305,8,0,0.193176280666963,1,1
"ENSG00000154640",0.000131943141724059,0.161115580273421,4,0,0.192996460465968,1,1
"ENSG00000130066",1.18739865940922e-47,1.05625775174581e-12,6,1,-0.19159946890003,1,1
"ENSG00000106853",6.05935900984643e-05,0.0194102015549531,6,1,0.190936626946645,1,1
"ENSG00000163931",0.0068994304465842,0.00100849270036454,3,2,0.190187870326482,1,1
"ENSG00000198492",2.69889470110068e-05,0.0233009012047291,4,1,-0.190134009783582,1,1
"ENSG00000057149",5.45989993296352e-52,1,4,0,0.18958749742,1,1
"ENSG00000105289",0.00999268081415815,1,7,0,-0.189467157426136,1,1
"ENSG00000143420",1.16915808910651e-06,0.0884402143868672,5,0,0.189058265716207,1,1
"ENSG00000254505",0.000723005583053778,0.0288775192676522,3,1,-0.188842755063251,1,1
"ENSG00000023191",0.0457760117082508,0.00659913303802783,4,1,0.188630497890494,1,1
"ENSG00000168522",0.000112872672456011,1,3,0,0.187484866447951,1,1
"ENSG00000065809",0.0216800697055174,1,7,0,0.186273860062757,1,1
"ENSG00000134152",0.0184694434345456,1,6,0,0.186255288000235,0.833333333333333,0.833333333333333
"ENSG00000131037",0.000771225821639468,1,6,0,-0.185908338802114,1,1
"ENSG00000003402",0.000182423581669174,1,6,0,-0.185185184530219,1,1
"ENSG00000143222",3.13213601421287e-20,0.00128000643642664,4,1,0.184799398906695,1,1
"ENSG00000111912",0.013118858716886,1,4,0,0.184105851438956,1,1
"ENSG00000135373",6.38673860737246e-07,0.00238660091880334,6,1,-0.183756435562875,1,1
"ENSG00000014216",0.00342857618012037,0.00275440689974177,7,1,-0.183639098861534,1,1
"ENSG00000093144",6.19483319278744e-05,1,7,0,-0.183223297612085,1,1
"ENSG00000065054",0.000148424746385825,0.878865907782612,7,0,-0.182767322700246,1,1
"ENSG00000155366",0.0433165029029904,0.204801532200729,4,0,0.181885211087643,1,1
"ENSG00000118816",5.24179462364281e-17,1,3,0,0.181595751846176,1,1
"ENSG00000116212",0.00217513378573204,1,7,0,0.179515515013443,1,1
"ENSG00000114638",0.00494213054336575,0.0140372156510248,4,1,0.177749322144604,1,1
"ENSG00000152795",0.0323385351725563,0.394479950771604,5,0,-0.177679952660763,1,1
"ENSG00000171604",2.62502015508464e-07,0.0420188390877518,8,1,0.176919408492663,1,1
"ENSG00000095906",0.032582700425424,1,4,0,-0.176654762505793,1,1
"ENSG00000013275",0.0103533122961377,0.00170281185297062,3,2,-0.176393444808907,1,1
"ENSG00000245532",8.27753306025919e-07,1,4,0,-0.176204138172044,1,1
"ENSG00000105258",0.0433680250166598,0.0514713614036731,3,0,-0.176064171500854,1,1
"ENSG00000115310",7.41702533784794e-06,1,4,0,0.175739538764572,1,1
"ENSG00000159335",0.0149849189996423,0.1487118565686,3,0,0.173507133830816,1,1
"ENSG00000169223",7.33131944614311e-07,1,3,0,0.17231202563734,1,1
"ENSG00000156261",0.0274629887111609,0.098709669260972,3,0,-0.17123628145436,1,1
"ENSG00000084234",0.000116801654414457,1,9,0,-0.171227898953646,1,1
"ENSG00000173467",1.65462673198751e-07,0.0461991480841788,4,1,-0.170131150009618,1,1
"ENSG00000125611",3.14357143024709e-05,1,3,0,-0.167849814793246,1,1
"ENSG00000115484",6.23102926792881e-05,1,5,0,-0.16766789956487,1,1
"ENSG00000175183",0.000431780957583213,1,4,0,-0.167571490334308,1,1
"ENSG00000104763",1.3993043940976e-07,1,5,0,-0.16670587962284,1,1
"ENSG00000168374",0.00936280659151467,0.250250947948665,3,0,-0.165942528053997,1,1
"ENSG00000161203",1.08086844726791e-17,1,4,0,-0.165345217935233,1,1
"ENSG00000078674",2.19763407105754e-06,1,12,0,0.164705874619228,1,1
"ENSG00000123395",6.55812965224491e-05,1,4,0,-0.163305023085427,1,1
"ENSG00000128609",0.00745713102357582,0.0158228403280985,3,1,0.162187458192874,1,1
"ENSG00000160813",0.00306840014874505,1,5,0,-0.160000354165018,1,1
"ENSG00000196352",0.014578797259434,1,5,0,-0.15996854540306,1,1
"ENSG00000117525",9.36482298714335e-13,1,4,0,0.159647531109451,1,1
"ENSG00000073737",1.10774419413431e-08,1,6,0,-0.159074047649061,1,1
"ENSG00000187244",4.4602733874998e-05,1,3,0,0.158985030268745,1,1
"ENSG00000145287",4.39424428748576e-07,1,5,0,-0.157097082998808,1,1
"ENSG00000161016",0.0317811656657868,0.891316273504643,6,0,0.154804074385167,1,1
"ENSG00000242372",0.00374013762184726,0.383340154245609,5,0,0.154399806680257,1,1
"ENSG00000163902",0.0175886616660422,1,3,0,0.153327558310002,1,1
"ENSG00000128274",0.000133938457723188,1,9,0,-0.152892117754295,1,1
"ENSG00000109016",0.00827352073970244,1,5,0,0.152727920825358,1,1
"ENSG00000031698",0.000972892855576667,1,3,0,-0.151859716875633,1,1
"ENSG00000100938",1.85937660111412e-05,1,8,0,0.151582744997693,1,1
"ENSG00000108465",0.0367106284693823,1,5,0,-0.15098665158685,1,1
"ENSG00000197446",0.0383896886158782,1,9,0,0.150985090042093,1,1
"ENSG00000005893",0.00424612829566291,1,5,0,0.150845866020183,1,1
"ENSG00000169908",5.25308809564531e-05,0.00951817468203082,3,1,0.150548245565629,1,1
"ENSG00000149573",0.00291624334430563,1,5,0,0.149557168855996,1,1
"ENSG00000148120",0.0346062002941592,1,5,0,0.148700801366262,1,1
"ENSG00000160932",0.0388751038314038,0,2,2,-0.147810448506702,1,1
"ENSG00000163734",0.0239852804007487,1,3,0,0.146557272005842,1,1
"ENSG00000105854",7.99023128442261e-09,1,7,0,-0.146135047982109,1,1
"ENSG00000120963",0.000453497937581001,1,3,0,0.144587113017854,1,1
"ENSG00000099341",0.00244860409655858,1,3,0,0.143764756721781,1,1
