"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_UK_72hpi_adult_Infected-Basal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000164162",4.76090495268509e-12,1,7,0,0.49788683775527,1,1
"ENSG00000152457",0.01072843022951,0.0377057165105197,5,1,0.497536265027904,1,0.833333333333333
"ENSG00000173171",6.20565257853541e-06,3.36195667107497e-07,4,2,-0.496179018989134,1,1
"ENSG00000240682",2.81302244177406e-07,1,6,0,-0.495913352037973,1,0.5
"ENSG00000100918",2.12833579855647e-06,1,5,0,-0.495877259748527,1,0.833333333333333
"ENSG00000119950",0.00529183851862592,0.163725194530073,5,0,0.495748397289493,1,0.666666666666667
"ENSG00000136425",0.00345992660669635,0.00652510731791017,4,1,-0.495530530571024,1,1
"ENSG00000121067",1.08754180725941e-09,1,9,0,-0.495027654262728,1,1
"ENSG00000141510",0.0334431409925316,0.0180894651583953,3,1,0.494738606143577,1,1
"ENSG00000183273",0.0017253635148296,0.00662844527997656,6,1,-0.494497070442594,1,1
"ENSG00000172493",0.00567864126411506,1,5,0,-0.494420565866923,1,0.5
"ENSG00000257923",0.00104837582751536,0.000243708397442754,4,1,-0.494226712537405,1,1
"ENSG00000093000",2.22704853259861e-10,1,5,0,0.493971688838827,1,1
"ENSG00000102225",3.27654332963973e-07,1,6,0,0.493758688854259,1,1
"ENSG00000130640",1.4411234771243e-12,1,7,0,0.492702583150901,1,1
"ENSG00000127022",7.55401008998071e-17,1.53645999347675e-08,5,1,0.492102419309311,1,1
"ENSG00000013374",0.00138334781913222,0.160113864735978,4,0,0.488847114560957,1,1
"ENSG00000140299",2.59773150354724e-05,1,4,0,0.488196120013282,1,1
"ENSG00000012061",7.20502994255593e-06,0.00495791729087686,6,1,-0.485881576472846,1,1
"ENSG00000169251",2.17254631390238e-05,0.000574575651779642,5,1,0.485829024561726,1,1
"ENSG00000213145",9.07722674964334e-78,1,7,0,-0.485767731405814,1,1
"ENSG00000079974",4.67740178490052e-22,0.0678006290423833,8,0,-0.48570395559682,1,1
"ENSG00000064313",0.00365805361862203,1,3,0,-0.485619893812439,1,1
"ENSG00000188603",6.63312072439472e-13,1,6,0,0.485424840709537,1,1
"ENSG00000219545",0.0159862943777656,0.621402975848768,4,0,-0.485172677900551,1,0.666666666666667
"ENSG00000135541",0.0232059748167565,0.0172320897130422,3,1,-0.485141177101785,1,1
"ENSG00000168994",0.000732074761101044,0.00171995808379948,4,1,0.483965673637935,1,1
"ENSG00000151150",0.000269379564215245,1,6,0,-0.483871644797166,1,0.833333333333333
"ENSG00000280071",6.55000937247671e-06,1,4,0,0.483241729786037,1,1
"ENSG00000135363",4.58441247998601e-15,1,5,0,-0.482758165662611,1,1
"ENSG00000164733",7.30991800388217e-62,1.16847054193773e-05,7,1,-0.482758085742482,1,1
"ENSG00000112972",0.0470104435814995,0.0154657958498644,4,2,-0.482454736211949,1,1
"ENSG00000168961",2.18559595584918e-11,1,6,0,0.482142887163327,1,1
"ENSG00000114544",4.73894292901998e-05,0.629960406708518,4,0,-0.480950956311141,1,1
"ENSG00000188739",7.56712089347807e-15,1,7,0,0.480797550573717,1,1
"ENSG00000172062",2.2068828151197e-06,2.73177856857811e-05,5,1,0.4806654178159,1,1
"ENSG00000198498",0.0127305827737725,0.00772743672574212,5,1,-0.480462791688641,1,1
"ENSG00000183844",7.03168943231114e-09,4.62670594669812e-09,3,1,0.480333996922654,1,1
"ENSG00000170477",1.39959485186059e-48,1.40566230492887e-41,4,2,-0.479912118977947,1,1
"ENSG00000104765",6.43163537037222e-09,0.0649502261186327,3,0,0.47947638322096,1,1
"ENSG00000170364",0.000360096451003833,1,6,0,-0.478739461645011,1,0.666666666666667
"ENSG00000103005",0.000833147869570495,0.000458324552182499,3,1,0.478680114196096,1,1
"ENSG00000113838",0.0454158827069342,0,2,2,0.478261945623327,1,1
"ENSG00000254166",0.00706554916283867,1,7,0,0.478259908332028,1,0.666666666666667
"ENSG00000042317",0.0077809411372924,0.0149949712415609,3,1,0.477224040929022,1,1
"ENSG00000128951",3.00098392879296e-05,3.46891140127094e-05,4,2,-0.476573174250707,1,1
"ENSG00000136830",0.000244314383636291,0.134189494333748,6,0,-0.476275030564568,1,0.833333333333333
"ENSG00000130299",0.0244616195224422,0.0787860568261427,5,0,-0.4760120734705,1,0.833333333333333
"ENSG00000204348",0.00793801634864669,1,5,0,0.476002930336681,0.833333333333333,0.833333333333333
"ENSG00000155729",0.0106901492858891,0,2,2,-0.475407397123191,1,1
"ENSG00000156256",8.05191264627634e-05,1,6,0,-0.475325377637747,1,0.833333333333333
"ENSG00000116299",0.000324176489069213,1,5,0,0.475270438343722,1,0.833333333333333
"ENSG00000065883",0.00568290042958962,0.00580224595701499,5,1,0.474999079105281,1,0.833333333333333
"ENSG00000182923",8.29193294200892e-05,1,5,0,0.474926288887719,1,0.5
"ENSG00000073578",2.41647959789249e-33,0.0579758425455764,6,0,-0.474591884121486,1,1
"ENSG00000135090",0.00383670877788748,0.148863786849568,5,0,-0.473761696214115,0.833333333333333,0.833333333333333
"ENSG00000115677",1.02319649798792e-15,1,4,0,-0.473542231346095,1,1
"ENSG00000126581",1.51950679419184e-12,1.12367875307045e-07,6,1,0.471797739312499,1,1
"ENSG00000100364",1.82340341024209e-06,0.0214976610442556,4,1,-0.471154544879052,1,1
"ENSG00000260916",9.69341435314902e-07,0.000175860769856073,4,2,0.470932269409809,1,1
"ENSG00000162458",0.0257933154662341,0.025497828420365,3,1,-0.470662040133381,1,1
"ENSG00000122218",2.06999085592882e-07,0.142152144033953,8,0,0.470588235294114,1,1
"ENSG00000164855",7.01234849700693e-06,0.767459825334766,6,0,0.470586185692117,1,0.666666666666667
"ENSG00000172830",0.00179448617328809,0.0321934340699529,5,1,0.470410238203393,1,1
"ENSG00000175110",1.59804384525912e-09,8.3046323832397e-07,5,1,0.470392426675029,1,1
"ENSG00000004455",4.82611999332692e-12,3.41887244570708e-09,5,1,-0.470388450304077,1,1
"ENSG00000134186",0.00134453630065168,0.0286265237301479,6,1,0.470338739103303,1,1
"ENSG00000164610",0.00368520487056495,0.000533576382167193,3,2,0.469158293540264,1,1
"ENSG00000107960",0.00615337441874634,0.000838231356313491,3,2,-0.468536039145383,1,1
"ENSG00000071243",0.0108408811315548,0.204964844839574,5,0,0.466666086578014,1,0.666666666666667
"ENSG00000132561",0.0117096744478289,1,4,0,0.466597092097753,1,1
"ENSG00000165526",0.00173913100090037,1,4,0,0.466296436369685,1,0.833333333333333
"ENSG00000057935",8.91059671778863e-05,0.00832962874902828,3,1,0.465936355897728,1,1
"ENSG00000072110",4.4818366726818e-40,1,6,0,-0.464126484370774,1,1
"ENSG00000235098",4.33566567204628e-13,1,9,0,-0.463940436910493,1,0.666666666666667
"ENSG00000175029",5.81648580422454e-17,0.294538460145803,12,0,-0.463414615604167,1,0.833333333333333
