"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_UK_72hpi_adult_Infected-Secretory_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000132879",0.00152860594036799,1,3,0,0.780818395766329,1,0.5
"ENSG00000137692",2.88053309556269e-46,1,7,0,-0.780714739952392,1,0.833333333333333
"ENSG00000164751",7.30473727245666e-11,0.118296550477145,5,0,0.779254570561573,1,1
"ENSG00000008130",6.26193590500017e-07,0.130965132778056,6,0,-0.77777473652737,1,0.833333333333333
"ENSG00000129235",4.42971144603482e-50,1.14931893258053e-33,3,1,0.777314903521058,1,1
"ENSG00000139620",9.50232368323297e-08,2.55654608076848e-06,5,1,-0.772960131169943,1,0.833333333333333
"ENSG00000129657",2.67961533354911e-46,1,6,0,0.772648863100054,1,1
"ENSG00000103342",1.14443045864683e-07,0.0110743292359292,4,2,-0.770796219498203,1,1
"ENSG00000196505",4.03744373611016e-05,1,3,0,0.770762141719553,1,0.833333333333333
"ENSG00000167699",5.28405532860772e-34,8.26685355908565e-06,5,2,-0.76922995733934,1,1
"ENSG00000184887",1.37321498792265e-09,0.0264187003690981,4,1,-0.768272355455289,1,0.833333333333333
"ENSG00000103326",5.21346737328086e-07,1,4,0,0.766935338351674,1,0.666666666666667
"ENSG00000139168",6.25385193701704e-05,0.0234835401498478,4,1,0.766665519095951,1,1
"ENSG00000047621",0.00472731362863077,0.112848797014518,3,0,-0.764852718723406,1,0.833333333333333
"ENSG00000198589",0.0113697402695229,0.14520885123395,3,0,0.763844667471065,1,0.5
"ENSG00000177994",4.02752757451475e-07,0.00572349383281008,5,1,-0.763578231800269,1,0.833333333333333
"ENSG00000082068",2.02370482034398e-10,1,3,0,-0.759748005350595,1,0.833333333333333
"ENSG00000136754",2.00590769595672e-07,0.15459486947309,3,0,0.758489693236341,1,1
"ENSG00000214253",8.390474048846e-12,1,4,0,-0.756691708471852,1,1
"ENSG00000155066",2.09407365997804e-15,7.38321311262598e-14,4,1,0.75652636335948,1,0.833333333333333
"ENSG00000041988",3.20382541990379e-07,8.35403692635303e-05,3,1,-0.755185264864761,1,1
"ENSG00000137497",2.75766248122988e-05,1,5,0,0.749996515994707,1,0.833333333333333
"ENSG00000169375",3.29393576618506e-11,1,6,0,0.748862696063254,1,0.833333333333333
"ENSG00000152439",7.54697439431891e-05,0.000991703768732542,3,1,0.745166949514154,1,0.833333333333333
"ENSG00000041357",1.80261068142081e-33,1.69629330313093e-08,4,2,0.744117277574333,1,1
"ENSG00000108469",0.00869720046148524,1,4,0,0.743863259676204,0.833333333333333,0.5
"ENSG00000129128",8.1809339813995e-19,0.00108569262639163,3,1,-0.742650292258918,1,1
"ENSG00000138107",2.02154159748881e-15,0.081870724537219,3,0,0.74240969113842,1,1
"ENSG00000076108",0.000312854408614686,1,3,0,0.742393954125954,0.833333333333333,0.666666666666667
"ENSG00000103855",0.00501225943442058,1,4,0,-0.741284195354814,1,0.5
"ENSG00000167394",0.00199086484005407,1,3,0,-0.738307991216603,1,0.5
"ENSG00000115661",1.59337532416755e-36,1.65481575005644e-29,6,1,0.736453604979963,1,1
"ENSG00000090776",4.06799627333879e-18,1,4,0,0.730996404990464,1,1
"ENSG00000170222",2.14559243034921e-06,1,3,0,-0.730736498024084,1,0.833333333333333
"ENSG00000168487",1.27961800422305e-07,1,7,0,0.730730723187419,1,0.666666666666667
"ENSG00000158023",3.65950948627339e-06,1.7634111645792e-05,6,1,-0.730620071096501,1,0.833333333333333
"ENSG00000130202",2.29211887038718e-73,1,6,0,-0.730360709808121,1,1
"ENSG00000228727",2.62746290841994e-05,1,3,0,0.729037032739389,1,0.833333333333333
"ENSG00000115107",0.00704756894400134,0.15679301847566,3,0,-0.728614652380116,1,0.833333333333333
"ENSG00000130254",1.30960867282548e-19,1.72290297925392e-18,4,1,-0.727618191319933,1,1
"ENSG00000105063",1.60838695530966e-06,1,3,0,0.727386833502659,1,1
"ENSG00000278558",4.16148085765872e-11,6.6023558299304e-08,4,1,-0.72727191138447,1,1
"ENSG00000168310",1.06429303841362e-23,5.53273432953998e-21,3,1,0.725247059655563,1,1
"ENSG00000146733",1.79831871299129e-17,0.0249975970672268,5,1,-0.724999998688603,1,1
"ENSG00000149196",1.27701499331616e-54,1,4,0,0.722324688238326,1,1
"ENSG00000134363",0.000153273266949365,5.70662956454669e-05,4,1,-0.722213371007192,1,0.833333333333333
"ENSG00000166167",1.88155684432592e-05,0.0141251575699615,4,1,0.721594883311786,1,1
"ENSG00000136155",0.000357859804601651,1,4,0,0.720771511376002,1,0.666666666666667
"ENSG00000011028",5.81588306247034e-05,1,3,0,-0.720316223721915,1,1
"ENSG00000131375",1.73792551383464e-16,1,6,0,0.720064091707622,1,1
"ENSG00000170142",1.37874884642511e-07,0.530846282552276,6,0,0.71903758033442,1,0.833333333333333
"ENSG00000173226",1.83886799067849e-21,1,4,0,0.71673080360412,1,1
"ENSG00000151665",1.3602783545933e-41,0.00516090037703276,7,1,-0.716289296551497,1,1
"ENSG00000146373",1.16914454998508e-08,1,3,0,-0.716000287620331,1,1
"ENSG00000095787",5.38953158742472e-21,1,7,0,-0.714285157013383,1,1
"ENSG00000110536",2.33274715183907e-36,7.52231227705295e-25,8,1,-0.709832509745066,1,1
"ENSG00000175575",7.59626110709593e-14,4.55359477391094e-05,6,1,-0.70917570299989,1,1
"ENSG00000204351",0.00668105114674022,0.00330394756802384,3,1,-0.70635688550442,1,0.833333333333333
"ENSG00000100129",2.54733369370693e-105,8.46515854581272e-21,5,1,0.706122942057033,1,1
"ENSG00000175581",3.90330989653052e-13,1,9,0,0.70588214084002,1,0.833333333333333
"ENSG00000179409",0.000657259730228432,1,3,0,-0.702920421728847,1,0.666666666666667
"ENSG00000164934",2.52276482337717e-41,0.00124964179247609,4,1,-0.699729330664707,1,1
"ENSG00000189077",4.50138758801737e-06,4.26394659142469e-05,4,1,0.699237525753771,1,0.833333333333333
"ENSG00000160058",1.36458513797861e-09,0.0110452253656993,4,1,-0.698945115648233,1,1
"ENSG00000129493",0.00232290938453019,0.229823285953662,3,0,0.696476895770923,0.833333333333333,0.666666666666667
"ENSG00000136021",8.02661025689997e-09,1,5,0,-0.695651788663716,1,0.833333333333333
"ENSG00000134759",1.65759802715241e-15,1,7,0,-0.693822074578828,1,1
"ENSG00000140105",5.46769891323404e-14,1,6,0,-0.693719029458838,1,0.5
"ENSG00000109790",5.3284690087247e-08,1,5,0,-0.692303883322704,1,0.833333333333333
"ENSG00000132773",2.75205677534597e-05,0.0122642034609371,3,1,-0.692303260865709,1,1
"ENSG00000166200",1.41558430874279e-22,1,3,0,0.69201219268277,1,1
"ENSG00000142627",9.86842240793686e-36,1,4,0,-0.691461371147391,1,1
"ENSG00000148672",0.00287165379667998,0.013047743101061,3,1,0.689937515755712,0.833333333333333,0.833333333333333
"ENSG00000065618",6.13530785727162e-31,1,6,0,-0.687980712308549,1,0.666666666666667
"ENSG00000129353",4.96931471266892e-09,1,4,0,0.687864349028379,1,0.833333333333333
"ENSG00000165526",1.9862399307086e-06,1,4,0,-0.687516721579366,1,0.833333333333333
"ENSG00000173818",1.19787879169707e-13,1,4,0,-0.687499996520861,1,1
"ENSG00000237638",0.0151823953255042,0.475610533137814,3,0,0.686812685695337,1,0.666666666666667
"ENSG00000128510",5.57515027293564e-20,0.114578349612902,4,0,0.686597185321971,1,1
"ENSG00000211460",1.34174127599267e-30,1,5,0,-0.685640170655647,1,0.666666666666667
"ENSG00000142733",4.32491620433813e-08,1,5,0,-0.683153512440953,1,0.666666666666667
"ENSG00000122882",2.57412804699285e-12,1,5,0,0.682728439190461,1,0.666666666666667
"ENSG00000145495",3.67340959774838e-05,1,3,0,-0.678123012371566,0.833333333333333,0.666666666666667
"ENSG00000075420",1.24543049784093e-06,1,4,0,-0.677772481449714,1,0.833333333333333
"ENSG00000128739",3.47352004308285e-50,1,3,0,-0.677752079003686,1,1
"ENSG00000048405",1.51837746632913e-13,2.04439354567876e-09,5,1,0.67769569811084,1,1
"ENSG00000009780",9.71293039519431e-05,1,3,0,-0.677313975546988,1,0.833333333333333
"ENSG00000085224",7.10763905899715e-14,1,6,0,-0.67304221220921,1,1
"ENSG00000117394",4.16001917898107e-25,1.66889845886279e-15,4,1,-0.672998594955137,1,1
"ENSG00000171302",0.00136819738198148,0.00975460529354033,5,1,0.672964912377545,1,0.666666666666667
"ENSG00000164056",1.68726985053231e-05,1,4,0,-0.672137100071902,1,1
"ENSG00000079974",9.89543594736875e-39,1,8,0,-0.671718247307955,1,1
"ENSG00000180900",1.09830410372094e-12,0.658577800504379,5,0,-0.671155984481265,1,0.666666666666667
"ENSG00000136827",1.54742859163999e-09,9.75583285605743e-10,3,1,-0.670970001526698,1,1
"ENSG00000146834",0.000906198247483757,1,3,0,-0.669055612180998,1,1
"ENSG00000172809",3.08150240121959e-28,5.62449313993507e-30,5,2,0.666713661236329,1,1
"ENSG00000113742",0.00203696890656724,1,5,0,0.666670194457516,1,0.666666666666667
"ENSG00000133243",2.71144418441154e-08,1,4,0,-0.666666403833884,1,1
"ENSG00000152558",2.4912175658119e-35,0.0840855073103324,3,0,0.666197112190936,1,1
"ENSG00000139624",1.80517455991636e-10,1,6,0,0.66552529956621,1,0.833333333333333
"ENSG00000069812",0.00103790747793384,0.00874204338050363,3,1,-0.663087291651782,1,1
"ENSG00000123352",0.0033435450619381,1,3,0,0.661434518676321,1,1
"ENSG00000141738",0.000192879227186657,0.0436119850929343,4,1,0.661434395809816,0.833333333333333,0.833333333333333
"ENSG00000064313",3.61300656975865e-06,1,3,0,-0.659372618748123,1,1
"ENSG00000169490",4.55599102159401e-13,0.000283124363024426,6,1,-0.658957680238567,1,1
"ENSG00000159166",2.24680164897071e-84,1,4,0,-0.658022899035904,1,1
"ENSG00000151150",0.00127012353818711,0.0411158881240809,3,1,-0.65795125907879,1,0.833333333333333
"ENSG00000156413",8.21742458821529e-16,1,6,0,0.657891970925949,1,0.5
"ENSG00000165238",0.00693075321700499,0.333805605464185,3,0,-0.65777683969701,0.833333333333333,0.833333333333333
"ENSG00000242808",0.0015395117234889,1,4,0,-0.655830450232599,1,0.666666666666667
"ENSG00000117262",0.0003307617381168,1,3,0,-0.655657461756731,1,1
"ENSG00000152894",2.82741214137429e-08,0.0616191877283317,4,0,0.655003532907419,1,1
"ENSG00000177738",2.16637510415955e-07,1,4,0,0.654611962611663,1,0.833333333333333
"ENSG00000144161",3.90330989653052e-13,8.70218521711371e-05,5,1,-0.653061227422807,1,1
"ENSG00000023330",4.78129926556968e-15,5.38010207866821e-06,6,1,0.650000551045592,1,0.833333333333333
"ENSG00000117523",2.64836678530421e-09,9.12024924094664e-05,5,2,-0.648780198969595,1,1
"ENSG00000260916",3.92908361571761e-19,1.18831154541982e-12,4,1,0.6470035211513,1,1
"ENSG00000124795",1.55340889245504e-11,6.65148463050988e-10,6,1,0.646855322440072,1,1
"ENSG00000115540",6.82596084194175e-09,0.622313475439242,4,0,-0.646701805300039,1,1
"ENSG00000165410",2.67827182542212e-08,4.1402560103836e-06,7,1,-0.646098844565399,1,0.666666666666667
"ENSG00000135775",9.88338942306858e-06,0.297186745805184,3,0,0.644694161508561,1,1
"ENSG00000104687",4.07682291300739e-16,1,6,0,0.643727555112306,1,1
"ENSG00000148908",7.78567497385435e-17,5.6098963962903e-14,3,1,0.641244654334536,1,1
"ENSG00000087903",3.87455535715945e-07,0.00666523214723283,5,1,-0.641034589188247,1,1
"ENSG00000167550",0.0354776894984126,0.0230704701881569,3,1,-0.641014217062662,1,0.833333333333333
"ENSG00000188529",1.7530088162857e-26,1.4194931834454e-15,5,2,0.638824453471577,1,1
"ENSG00000049449",1.16697875702383e-18,1.58424470358256e-09,4,1,0.638297872107709,1,1
"ENSG00000163634",1.37865045849665e-72,1,4,0,0.638293811834099,1,1
"ENSG00000142327",9.2137450967172e-05,0,2,2,0.638031042899026,1,0.833333333333333
"ENSG00000101782",2.02877374345646e-20,8.82518660562521e-05,5,1,-0.637324942618018,1,1
"ENSG00000197713",2.89419701348176e-07,1,5,0,-0.636949419045619,1,1
"ENSG00000168300",2.47207111734105e-20,1,7,0,0.636438706097655,1,1
"ENSG00000121864",0.00517197573256036,0.00895972572873789,4,1,-0.636360434212836,0.833333333333333,0.666666666666667
"ENSG00000138744",1.69291593869916e-09,1.81127849342178e-05,5,1,0.63627916736392,1,1
"ENSG00000169118",1.92202965802322e-07,1,6,0,0.635817980610738,1,0.5
"ENSG00000108883",2.52891707155248e-08,1,5,0,-0.635786077143301,1,0.833333333333333
"ENSG00000104133",4.32491620433813e-08,1,3,0,-0.635382445628304,1,1
"ENSG00000119844",6.56311360310452e-08,1.9904694740462e-06,5,1,0.634802084523388,1,1
"ENSG00000156171",1.16533762013359e-15,1,6,0,0.634131845795947,1,0.833333333333333
"ENSG00000141380",4.26320970631584e-17,1,8,0,0.63375239008751,1,1
"ENSG00000099810",2.29190091394166e-20,1,5,0,-0.632949883721106,1,0.833333333333333
"ENSG00000008283",0.000289775686589117,0.00585196970663765,6,1,0.632124382250947,1,0.833333333333333
"ENSG00000129925",3.4815089616086e-06,1,5,0,-0.631578817277495,1,0.833333333333333
"ENSG00000066855",0.000174191952626729,0.00298753228812592,3,1,0.629636476258536,1,1
"ENSG00000172831",1.01766977417969e-08,1.74846194360442e-05,4,1,0.628113370446919,1,1
"ENSG00000132470",1.58084230096542e-66,9.98624731402345e-07,7,1,0.623530572361009,1,1
"ENSG00000189403",1.02390810598378e-227,1,7,0,-0.623232760829679,1,1
"ENSG00000164402",0.0045962790830392,0.506705107047479,3,0,-0.622513417377626,0.833333333333333,0.833333333333333
"ENSG00000067365",0.00389889357789087,1,3,0,-0.622404148657782,1,0.833333333333333
"ENSG00000139537",5.33226225696831e-07,0.000900816826640183,3,1,0.62085356586036,1,1
"ENSG00000123358",5.76955760769371e-10,1.59115566803785e-08,8,1,-0.62063449796023,1,0.833333333333333
"ENSG00000079246",2.7964453553761e-42,0.0560050484563237,3,0,0.619090137430139,1,1
"ENSG00000112695",2.80233654024887e-06,1,5,0,0.619046981696261,1,0.833333333333333
"ENSG00000204385",4.13643836530711e-42,8.27894794094189e-13,5,1,0.616899101420725,1,1
"ENSG00000059122",3.92642553963478e-07,1,3,0,-0.61628266738533,1,1
"ENSG00000108604",6.64326086761396e-08,0.0202717775695843,4,1,-0.615736279308657,1,1
"ENSG00000170266",5.65869161358559e-16,0.1584744917906,3,0,0.615334383871912,1,1
"ENSG00000140931",0.00797651766234549,1,3,0,-0.615311075001514,1,0.833333333333333
"ENSG00000086189",2.71610620929121e-06,0.770246080553826,4,0,-0.614761835082678,1,0.833333333333333
"ENSG00000146267",0.000790061363132135,0.00191881681168818,5,1,0.614293688488107,1,0.833333333333333
"ENSG00000187118",6.88416319062915e-54,1,6,0,0.614054895311194,1,1
"ENSG00000088808",2.20418381432874e-05,1,3,0,0.613001556067726,1,0.833333333333333
"ENSG00000148925",5.1804941649326e-11,1,3,0,-0.612987294676095,1,1
"ENSG00000183955",0.000139676538917162,1,5,0,0.609470838357348,1,0.833333333333333
"ENSG00000129474",1.25980331959349e-06,1,5,0,-0.609338940306351,1,0.833333333333333
"ENSG00000102225",8.01438732384172e-20,0.38003938036909,6,0,-0.608995714181226,1,1
"ENSG00000141510",0.00094248720158411,0.00021969144786992,3,1,0.606781760181375,1,1
"ENSG00000181852",3.50780277671331e-07,1,6,0,-0.606677340435225,1,0.5
"ENSG00000197912",4.11867473618936e-08,1.58170883319872e-05,8,1,0.602308018366426,1,0.833333333333333
"ENSG00000185808",4.72494995903639e-06,0.133841961387258,4,0,0.601694241865453,1,1
"ENSG00000122952",1.51392736796e-14,0.166258095861354,6,0,0.600056397829137,1,0.833333333333333
"ENSG00000121067",1.57713730058305e-27,1,9,0,-0.599999909126946,1,1
"ENSG00000065548",5.63106482917498e-43,0.0199277207163671,3,1,0.599081877731786,1,1
"ENSG00000116133",0.00106358521413721,0.00493017564002834,4,1,0.598724841563667,1,1
"ENSG00000138442",7.96918004816998e-11,1,4,0,-0.59862295280282,1,1
"ENSG00000179051",0.00914149975683704,0.468433342735501,3,0,0.597103509725109,1,0.833333333333333
"ENSG00000103353",3.32069870526366e-07,0.157296145122136,4,0,0.596351808576817,1,0.833333333333333
"ENSG00000115816",6.09943353714425e-13,0.790580343819427,4,0,-0.595680788714462,1,1
"ENSG00000135090",5.48151657563421e-05,0.125002109162818,5,0,0.593075531243987,1,1
"ENSG00000160190",0.000127900470318159,0.0770498688369222,5,0,0.592886793030831,1,0.666666666666667
"ENSG00000108669",6.37581309032193e-05,0.000152852103142893,5,1,0.592592369081617,1,0.833333333333333
"ENSG00000165533",0.000158268445460465,0.0311651351614217,5,1,0.592564064852131,1,1
"ENSG00000163322",0.0039036896703294,0.0275993348916863,5,1,-0.591010099665506,1,0.833333333333333
"ENSG00000152642",5.49395424522283e-11,0.00684859558193377,5,1,0.590074848022612,1,0.666666666666667
"ENSG00000172243",0.0180240297827927,0.0630345577617111,4,0,-0.589465488627027,1,0.666666666666667
"ENSG00000159625",1.36450038743178e-05,1,3,0,-0.589273570354429,1,0.833333333333333
"ENSG00000185947",8.06774452617886e-05,0.00118605729139683,3,1,-0.589158516373066,1,0.833333333333333
"ENSG00000163435",1.02390810598378e-227,1.46621708938527e-89,4,1,0.587624886786304,1,1
"ENSG00000163686",0.0183506135056054,0.0890370846817982,3,0,-0.584785371231616,1,0.666666666666667
"ENSG00000093000",9.10261426528136e-18,0.248938396719456,5,0,0.584715327430822,1,1
"ENSG00000057935",1.35998902909098e-15,2.59943108827731e-10,3,1,0.584614774090949,1,1
"ENSG00000044115",1.09462438151248e-25,3.63787451949371e-16,6,1,-0.584084515969498,1,1
"ENSG00000181284",2.23794869393464e-09,1,4,0,-0.583299620532057,1,1
"ENSG00000106105",7.14378526962783e-13,0.0875227407994835,5,0,0.583071247278773,1,1
"ENSG00000198496",0.0251614074307178,0.44565406184148,3,0,-0.582799589136821,1,0.833333333333333
"ENSG00000266412",1.38151071343107e-15,0.0503076757926306,8,0,0.580572397577403,1,1
"ENSG00000136152",4.28643848907925e-05,0.399490895034727,4,0,0.580280476360925,1,1
"ENSG00000173171",8.77037235985856e-09,5.74486499993943e-10,3,3,-0.579677197701455,1,1
"ENSG00000103044",0.0094999163278119,0.108373998551521,3,0,-0.579021202178048,1,0.833333333333333
"ENSG00000174718",9.65298073582348e-09,1,8,0,-0.578947074088372,1,0.833333333333333
"ENSG00000157778",1.7759817284497e-45,7.88604830935037e-14,6,1,0.577853725098402,1,1
"ENSG00000240682",1.92303394556019e-11,1,6,0,0.577431536665827,1,0.5
"ENSG00000205336",2.68223558074768e-16,0.292740956854706,8,0,-0.576732587149989,1,0.833333333333333
"ENSG00000127022",2.66718043013428e-35,9.2629699292417e-21,4,1,0.576679922280122,1,1
"ENSG00000151148",0.00453097814780202,0.01673183843837,3,1,-0.576172607396071,1,1
"ENSG00000186665",1.38179945055296e-09,1,6,0,0.5739442522433,1,0.833333333333333
"ENSG00000157349",3.96538787135536e-10,1,8,0,0.572692723987732,1,0.666666666666667
"ENSG00000100296",9.2137450967172e-05,0.388613191815,5,0,-0.570907457039601,1,1
"ENSG00000132153",2.4717308163928e-11,0.680313645406087,6,0,0.570447805169317,1,1
"ENSG00000158863",0.00012718724754772,0.0625701613766385,3,0,-0.570109719246521,1,1
"ENSG00000187838",0.000648874178185724,1,5,0,0.569281852675334,0.833333333333333,0.666666666666667
"ENSG00000184702",2.31814318728113e-05,1,4,0,0.567951498468187,1,0.833333333333333
"ENSG00000127580",0.00194000365775297,1,3,0,-0.567803554302561,1,1
"ENSG00000176124",3.95605869682635e-08,0.950236149161436,3,0,0.567756508406783,1,1
"ENSG00000270765",0.00159771830340882,1,3,0,0.566761444507859,1,1
"ENSG00000103811",0.000264009541238903,0.00477449455408079,5,1,-0.565496128732236,1,1
"ENSG00000138772",1.24113954653272e-64,1,3,0,-0.564397815482456,1,1
"ENSG00000211455",0.0165742266431494,0.0223833224791872,3,1,0.563725574439012,1,0.833333333333333
"ENSG00000117151",5.60263870857409e-34,1,8,0,-0.562499999978921,1,1
"ENSG00000129480",0.00208482651465334,1,4,0,0.562475553711485,1,0.833333333333333
"ENSG00000075089",0.0188396121490161,1,5,0,0.562183976100337,1,0.833333333333333
"ENSG00000206140",2.55616206275374e-10,8.07626751704562e-07,5,1,0.561473388423149,1,1
"ENSG00000242516",0.000666441663308128,0.0816756229218619,3,0,0.561227140257202,1,0.833333333333333
"ENSG00000072364",1.42268705156505e-19,0.124234530777903,7,0,-0.560793044324313,1,0.666666666666667
"ENSG00000178057",4.49586641793787e-62,1,4,0,-0.559508235539797,1,1
"ENSG00000115694",6.28828174650788e-23,1,7,0,-0.559034809973678,1,1
"ENSG00000092820",2.03903574436629e-13,0.000420939166440659,4,2,-0.558558539573467,1,1
"ENSG00000172037",2.83005405492448e-06,1,6,0,0.558139235080402,1,0.666666666666667
"ENSG00000169220",8.73061592638652e-06,1,6,0,-0.557509244070555,1,1
"ENSG00000197885",0.00234280057260865,0.00283888059578685,3,1,-0.556851343898991,1,1
"ENSG00000100364",2.93743066801605e-10,0.000761443640698862,4,1,0.555881086404103,1,1
"ENSG00000119943",0.00612548808869305,0.0232761894805381,3,1,-0.555741864186965,1,0.666666666666667
"ENSG00000015133",1.99714029330895e-05,0.908273717489856,8,0,0.554577662647093,1,0.666666666666667
"ENSG00000127452",4.25022097906873e-05,0.0022927152337448,5,1,-0.553901424996207,1,0.833333333333333
"ENSG00000178951",6.56981757288721e-40,1,7,0,-0.553494718469545,1,1
"ENSG00000162231",2.1987034575064e-10,0.421841865288718,5,0,0.553043003274991,1,1
"ENSG00000151883",3.04410837944276e-05,1,5,0,0.552220947995431,1,0.5
"ENSG00000177981",0.00145665782438688,0.000250495197625152,3,2,-0.550649598874323,1,1
"ENSG00000243989",9.70715447138778e-11,1.42420889651651e-05,5,1,-0.550481018165666,1,1
"ENSG00000102786",0.000856351101933844,0.054247346432572,7,0,-0.550321137332327,1,0.5
"ENSG00000172493",0.00803995757343167,1,5,0,-0.549999566086199,1,0.833333333333333
"ENSG00000214046",2.98416751994913e-57,1,10,0,0.549923257591912,1,1
"ENSG00000164105",1.43591959341057e-06,1,5,0,0.548233330747627,1,0.833333333333333
"ENSG00000159216",5.71457267468914e-07,1,6,0,0.548105456633463,1,0.833333333333333
"ENSG00000099260",0.0195788515601507,0.00476074407595091,3,1,-0.547765395613583,1,1
"ENSG00000172830",5.24395516694749e-07,0.00255230039931225,4,1,0.547618135387273,1,1
"ENSG00000100413",0.00178491617558335,0.460903796268986,4,0,-0.547437562043338,1,1
"ENSG00000147813",4.06375783041689e-58,1,5,0,0.54705805084553,1,1
"ENSG00000075292",0.00809541562438667,0.335583796266271,3,0,0.546894141177969,1,1
"ENSG00000142687",3.81432571833283e-08,0.000173567041048995,5,1,-0.546623960636611,1,1
"ENSG00000127952",6.44513799951233e-16,1,6,0,-0.545456166629758,1,1
"ENSG00000144659",1.14260408460947e-05,0.00282112010413591,3,1,-0.544224927150303,1,1
"ENSG00000108641",8.1697924628029e-21,1,7,0,-0.544083795241302,1,1
"ENSG00000120533",5.4712014912471e-103,9.57908111070877e-07,6,1,0.543638961877103,1,1
"ENSG00000152942",0.00734464065036983,1,5,0,-0.541893015963305,1,0.833333333333333
"ENSG00000004455",1.29140542382387e-18,1.06494502259983e-14,5,1,-0.541727898276748,1,1
"ENSG00000167766",3.16548744397989e-07,1,9,0,0.538461182368893,1,0.833333333333333
"ENSG00000196670",5.99016973162427e-07,0.000598943593262653,9,1,0.535384432501631,1,1
"ENSG00000185722",0.000822087677390666,0.00390103414820214,4,1,-0.533330434909034,1,0.833333333333333
"ENSG00000105865",0.0484462832979912,0.0596168221904789,3,0,0.532851449322336,1,0.833333333333333
"ENSG00000136108",2.87354561720141e-05,1,3,0,0.532709365675086,1,0.833333333333333
"ENSG00000063660",2.36584363133216e-26,1.61326614402873e-19,3,1,-0.532222903895857,1,1
"ENSG00000107372",5.27766318935821e-25,1.07905918393239e-14,6,1,0.531518832574893,1,1
"ENSG00000087053",0.0139148670494534,0.0228603047865849,3,1,0.529999747533122,1,1
"ENSG00000139263",3.40070724660955e-19,1,6,0,-0.529684578654292,1,1
"ENSG00000170017",2.71516962632197e-07,3.08306768533176e-05,4,1,-0.529660750794208,1,1
"ENSG00000175110",4.07682291300739e-16,2.69426128395378e-08,4,1,-0.52932989679359,1,1
"ENSG00000067113",0.00408910466580681,0.00310561600399106,3,1,0.528307710570116,1,1
"ENSG00000119471",0.016102354667534,0,2,2,0.528207902291783,1,1
"ENSG00000053770",1.81990625457755e-15,1,5,0,0.527344520061433,1,1
"ENSG00000213145",1.1765035902555e-158,1,8,0,-0.525806467260308,1,1
"ENSG00000278259",7.08922948100158e-07,1,5,0,0.524941282198973,1,0.5
"ENSG00000166965",0.00262600007662209,0.179805455714593,3,0,-0.52470602223967,1,1
"ENSG00000162852",0.0463672355443748,0.063164149311722,3,0,0.523811970032806,1,0.833333333333333
"ENSG00000135838",4.21557379912472e-09,1,8,0,-0.523810923681983,1,0.666666666666667
"ENSG00000072110",7.37071117712251e-61,1,5,0,0.521526347063343,1,1
"ENSG00000166444",1.64733935671807e-05,1,3,0,0.520972769663902,1,1
"ENSG00000165275",0.046969735353678,0.727654672418848,4,0,-0.520819379289588,1,0.666666666666667
"ENSG00000167986",2.24241451128471e-37,5.43089794503449e-09,6,1,-0.519999262816323,1,0.833333333333333
"ENSG00000280071",5.7836016933218e-18,1,5,0,-0.51945590779966,1,1
"ENSG00000141968",0.0282124984879362,0.0500414826017932,4,0,-0.519228726527919,1,0.833333333333333
"ENSG00000176261",2.16339273717634e-10,0.31967878536021,9,0,-0.519014111471213,1,1
"ENSG00000137996",6.54235218510001e-22,0.540927708839079,4,0,-0.517863571758365,1,1
"ENSG00000112679",3.14917595305961e-11,0.67004685727301,6,0,-0.517641358884252,1,0.833333333333333
"ENSG00000105397",5.48533886038035e-08,0.136051426846644,6,0,0.516931372546475,1,0.833333333333333
"ENSG00000205643",0.0156143239529288,1,4,0,-0.516915745309556,1,0.833333333333333
"ENSG00000160298",2.871861168693e-09,0.28630448349278,8,0,-0.516483512085114,1,1
"ENSG00000077312",3.59031636610806e-15,0.24068022365325,3,0,0.516189147870219,1,1
"ENSG00000225470",4.32695945043827e-28,1,6,0,0.516127991408602,1,1
"ENSG00000175029",5.02337190623219e-16,1,11,0,0.515974707795331,1,1
"ENSG00000058799",0.0410890285246034,0.0119271111864833,4,1,0.51559731284118,1,0.833333333333333
"ENSG00000115170",0.00392697540179332,0.129330422712984,4,0,0.515440158303376,1,0.833333333333333
"ENSG00000177459",7.47195843070278e-16,1.04530602162155e-10,3,1,-0.515189483973052,1,1
"ENSG00000100280",0.00234779980051154,0.0564626333847681,4,0,-0.514711046273168,1,1
"ENSG00000171867",4.51347308620988e-24,2.07350347768555e-11,3,1,0.514432856303516,1,1
"ENSG00000197586",0.00125727735714374,0.00562666760580754,6,1,-0.513634816003688,1,0.833333333333333
"ENSG00000144579",2.42794340285963e-06,0.0607494316904569,4,0,0.513369465730102,1,1
"ENSG00000180881",0.000793944117753836,0,2,2,-0.512574348925289,1,1
"ENSG00000111328",1.04410824763624e-36,1,5,0,-0.512195157990157,1,1
"ENSG00000197461",5.43748178719944e-17,0.13813852498462,5,0,-0.512060077490423,1,1
"ENSG00000117335",3.84357796469074e-14,3.96398875748144e-06,5,1,0.511933306676645,1,1
"ENSG00000143153",6.48038103531994e-45,1,4,0,0.511477819995846,1,1
"ENSG00000105357",1.37612145327839e-19,1,6,0,0.511266155670349,1,1
