"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_UK_72hpi_child_Infected-Secretory_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000257698",5.32852124525883e-40,1.75446023178226e-16,6,1,0.539962492187412,1,0.666666666666667
"ENSG00000177963",1.70192801707917e-11,0.0278009361943631,5,1,-0.539752516111803,1,1
"ENSG00000204673",1.71876802912439e-05,1,4,0,-0.539733520791705,1,1
"ENSG00000068120",1.2977801385182e-16,8.08349995384073e-10,6,1,0.538583700526161,1,1
"ENSG00000174628",7.67824634632053e-14,0.766110238590516,10,0,0.538461366691834,1,0.666666666666667
"ENSG00000160972",0.000567764397044947,0.000101811198894472,3,2,-0.538288076263586,1,0.833333333333333
"ENSG00000029153",0.0415831679662627,0.39406122394697,3,0,0.537563226025953,1,0.666666666666667
"ENSG00000054277",0.00805873782640321,0.0220177003742343,5,1,-0.537190616345666,0.833333333333333,0.666666666666667
"ENSG00000158773",0.000882302737762093,0.41364814212126,4,0,-0.535811147786575,1,0.833333333333333
"ENSG00000121579",9.28934079106834e-14,1.41807758700018e-06,4,2,-0.534882725138954,1,1
"ENSG00000169567",1.56122003092841e-20,7.76634007901904e-12,6,2,-0.534806257890254,1,1
"ENSG00000150093",4.90309425060692e-62,1,4,0,-0.53465245244316,1,1
"ENSG00000124074",3.54566317942596e-06,2.68143457344913e-05,3,1,0.534280465340605,1,1
"ENSG00000108592",8.04940003358632e-11,1,4,0,-0.533333435398713,0.833333333333333,0.833333333333333
"ENSG00000100162",1.08561893109917e-10,6.51625024680649e-08,4,2,-0.533117084016158,1,1
"ENSG00000131943",0.0109669119831973,1,5,0,-0.533109009527974,0.833333333333333,0.5
"ENSG00000140416",2.70797890684209e-21,0.000340679961946271,5,1,0.532345541086163,1,1
"ENSG00000105894",1.21895195162633e-09,1.05593230890448e-09,3,1,0.532224174495762,1,1
"ENSG00000115677",1.56122003092841e-20,0.154109246933638,4,0,0.530617079804698,1,1
"ENSG00000163870",5.20601234786438e-06,1,3,0,-0.530297204429646,1,0.833333333333333
"ENSG00000172785",4.60257264271244e-20,0.301974962808638,6,0,0.530202107781096,1,1
"ENSG00000142599",3.84067706459246e-09,3.24067247044162e-07,4,1,0.529849204940864,1,1
"ENSG00000082898",7.7340907608612e-31,1,5,0,0.529760874408135,1,0.833333333333333
"ENSG00000233223",2.97988963614489e-06,1,7,0,0.529411679345702,0.833333333333333,0.5
"ENSG00000140398",5.67431723297899e-05,1,6,0,0.529393821977067,1,0.833333333333333
"ENSG00000221914",3.16325539049073e-16,1,7,0,0.529106946228127,1,1
"ENSG00000134686",2.23340593471374e-06,1,4,0,0.528762384822344,1,1
"ENSG00000067066",5.26605948151889e-21,1,10,0,0.528577437150758,1,1
"ENSG00000240682",4.35519188041562e-07,1,5,0,-0.528447678347203,1,0.666666666666667
"ENSG00000115267",4.709754377063e-05,1,6,0,0.528276147966937,0.833333333333333,0.833333333333333
"ENSG00000101191",0.0194053402673468,0.0333574956031266,3,1,-0.527611282333036,1,0.666666666666667
"ENSG00000104133",0.00224782847165259,1,3,0,0.527544443365604,0.833333333333333,0.666666666666667
"ENSG00000124228",0.0216383522200319,0.313402548680473,3,0,0.527326722243045,0.833333333333333,0.833333333333333
"ENSG00000162086",0.0223524056866994,1,4,0,0.526036397701477,1,0.666666666666667
"ENSG00000100650",4.74160058885041e-120,2.82278850558807e-70,6,1,0.525968752447812,1,1
"ENSG00000120837",0.0157403404836474,0.0245224791261067,3,1,-0.525862941410953,1,0.833333333333333
"ENSG00000167900",5.20601234786438e-06,7.09679166793076e-05,4,1,0.523287163094872,1,0.833333333333333
"ENSG00000072110",1.60286994035157e-37,3.04328412661579e-06,6,1,-0.522815963980867,1,0.833333333333333
"ENSG00000141424",1.51805369686062e-13,1,5,0,-0.522726615325609,1,1
"ENSG00000155508",0.000188592933232756,0.0147314439515166,5,1,-0.522307398232505,1,0.5
"ENSG00000173801",6.94519206763935e-51,5.62391461164279e-05,8,2,0.521367655927765,1,1
"ENSG00000177830",5.15143411391966e-09,0.0109018209477633,4,1,-0.521061566148529,1,1
"ENSG00000067836",2.24272626483618e-15,1.36443136394273e-08,7,1,0.520194290576754,1,1
"ENSG00000100359",1.48357312909146e-27,6.81914248826323e-07,7,1,0.519205610045143,1,1
"ENSG00000166822",6.57161275356547e-08,1,4,0,0.519133461643531,1,1
"ENSG00000172809",8.92110566788264e-12,4.44464299264697e-12,4,2,0.516650158406248,1,1
"ENSG00000138772",3.40936810566469e-40,1,4,0,0.516600723351539,1,1
"ENSG00000172831",2.13402399524794e-06,0.0222640612752687,3,1,0.515734560769939,1,1
"ENSG00000067064",1.72805828593716e-35,1.12422561108306e-23,5,1,-0.514051230166604,1,1
"ENSG00000169727",0.000423960444197696,1,5,0,0.514036296247649,1,0.833333333333333
"ENSG00000171793",0.000872064227721456,0.0163523923277878,3,1,-0.512321051571452,1,0.833333333333333
"ENSG00000185973",0.000572468725927734,1,4,0,-0.511247420135705,1,0.833333333333333
"ENSG00000147813",2.87029414946808e-48,1,4,0,-0.509803671045471,1,1
"ENSG00000224383",0.000661930654751503,0.0257991157825659,5,1,-0.509250282793342,1,0.666666666666667
"ENSG00000133265",9.81104765613057e-08,2.59704597698245e-07,5,1,0.509209399089144,1,1
"ENSG00000143633",4.6396985480371e-07,6.20398917956308e-05,3,1,-0.509170144556729,1,1
"ENSG00000107745",0.0178638768562961,1,4,0,-0.508819004880033,1,0.666666666666667
"ENSG00000175664",0.000581528583433485,0.00136882084320422,5,1,0.508631681292054,1,0.833333333333333
"ENSG00000157954",1.09611923598694e-08,1,8,0,-0.508205234742975,1,0.666666666666667
"ENSG00000112695",0.0100904107412708,1,4,0,-0.507476474056869,0.833333333333333,0.666666666666667
"ENSG00000104695",1.7524946585343e-32,1.31543261132671e-09,5,1,0.507028317091091,1,1
"ENSG00000169609",1.96051469539384e-09,1,6,0,0.506675200787906,1,0.666666666666667
"ENSG00000111907",8.19082687405596e-28,1.25138663138963e-14,6,2,-0.505921063048545,1,1
"ENSG00000144504",0.000120225044823951,0.878528895567985,6,0,0.502978789348853,0.833333333333333,0.5
"ENSG00000162819",5.34777034678746e-08,0.237750612792497,6,0,-0.502670381460933,1,0.833333333333333
"ENSG00000198000",0.000432203268590635,1,4,0,-0.502658444319166,1,0.833333333333333
"ENSG00000151923",4.17651700698142e-19,1,10,0,0.502294731601831,1,0.833333333333333
"ENSG00000223745",0.00343510728079471,0.132016052277398,6,0,-0.50177159207909,1,0.666666666666667
"ENSG00000198176",1.46145948811394e-06,0.000110641516499987,5,1,0.501743536257611,1,1
"ENSG00000111834",0.000523338695253124,1,4,0,0.500881242514675,1,0.666666666666667
"ENSG00000105357",9.60377084090527e-07,0.35399956628905,5,0,0.500073949011592,1,0.833333333333333
"ENSG00000137203",1.73246640282103e-07,0.260268739485327,8,0,0.499999811984826,1,0.5
"ENSG00000198431",4.86440578041954e-07,1,6,0,0.499999728240648,1,0.833333333333333
"ENSG00000285437",1.70899873352677e-21,1,7,0,-0.499998485746373,1,1
"ENSG00000225484",3.08947658911419e-07,0.136747813230868,5,0,0.499997873227355,1,1
"ENSG00000166181",8.54859487821592e-09,1,6,0,-0.499996591232955,1,1
"ENSG00000173226",4.14617412391196e-11,0.220944701595335,4,0,0.499650218223397,1,1
"ENSG00000116679",1.17607096370274e-10,0.620840593161105,6,0,0.499138388835137,1,1
"ENSG00000033011",0.00828455002861574,0.434642613598939,3,0,0.498922135461951,1,1
"ENSG00000151743",0.00398317319139016,1,5,0,-0.497745451938993,1,0.5
"ENSG00000102024",1.34925190768606e-15,0.0066536254157307,4,1,-0.497391032199629,1,1
"ENSG00000157764",0.00144147970058359,0.0309280257371513,5,1,-0.495067248909345,0.833333333333333,0.666666666666667
"ENSG00000047621",0.0281269388390409,1,3,0,-0.494688326002475,0.833333333333333,0.666666666666667
"ENSG00000160113",2.35951903668201e-17,2.92619230028221e-18,3,2,0.493380337649302,1,1
"ENSG00000168268",0.000858158498328836,0.000131857528161082,3,2,0.49150836122175,1,1
"ENSG00000198736",3.5032302775198e-08,0.000485912854437124,3,1,-0.48970475869722,1,1
"ENSG00000017483",0.00100059886996091,1,6,0,0.488074841494525,1,0.5
"ENSG00000149658",3.99023565434862e-05,0.0995165668121726,4,0,-0.487665946728684,1,1
"ENSG00000109814",0.0396644901415772,0.00534701070119763,4,1,-0.487501094376494,1,1
"ENSG00000013374",6.36336121996547e-06,0.000643096893687253,3,1,0.48700008275175,1,1
"ENSG00000157637",0.000249587973554995,1,6,0,0.486321516974835,1,1
"ENSG00000160993",0.000847008713064807,0.00431696006048987,3,1,-0.486281460586943,0.833333333333333,0.833333333333333
"ENSG00000100083",2.6423463722191e-05,0.00282622629082389,4,1,-0.485964279121271,1,1
"ENSG00000213983",3.90051224284204e-05,1,6,0,0.485816738040035,1,1
"ENSG00000133226",5.13093231195937e-41,1,6,0,-0.484138314706055,1,1
"ENSG00000176454",7.10279696504055e-09,3.48158538336857e-06,3,1,0.483947459739082,1,1
"ENSG00000122678",0.0193735176956175,1,6,0,-0.483633429548089,1,0.666666666666667
"ENSG00000159110",0.00210384520490234,1,4,0,0.483584222875808,1,0.833333333333333
"ENSG00000142230",0.00200529551787118,0.264564185603897,4,0,0.482612931870534,1,0.833333333333333
"ENSG00000204520",8.95300743070629e-05,0.0507703427231493,4,0,-0.482495163719224,1,0.833333333333333
"ENSG00000180900",4.19091555595587e-05,1,6,0,-0.48236140218882,1,0.5
"ENSG00000168243",0.000968924302012406,1,5,0,-0.481631524410327,1,1
"ENSG00000046647",0.00653771337957332,0.0128856067994593,3,1,-0.481334970012812,1,1
"ENSG00000154978",0.0170207207692509,1,4,0,-0.481005520624478,0.833333333333333,0.833333333333333
"ENSG00000236287",4.76117790527051e-05,0.00144706548962079,4,1,0.479296426349637,1,0.833333333333333
"ENSG00000164985",3.95778631066614e-08,1,5,0,0.478923828637984,1,0.833333333333333
"ENSG00000119328",0.000139491206110648,0.00164622873970987,3,1,0.478269167121674,1,1
"ENSG00000134108",0.00039880174451084,0.0455880717133261,4,1,0.478027289100123,1,1
"ENSG00000141499",0.0364956440044301,0.0553326330820663,4,0,0.477877310423823,1,0.666666666666667
"ENSG00000096093",0.000650915886765272,1,6,0,-0.477496115511,1,1
"ENSG00000011009",1.11611029383493e-10,6.3473095825467e-06,4,1,-0.477306327095368,1,1
"ENSG00000115694",1.20412963306049e-10,1,7,0,-0.476961144349893,1,1
"ENSG00000164056",0.000968986107484586,1,6,0,0.4758284458304,1,0.666666666666667
"ENSG00000099326",0.000199502785561888,0.124353464514897,4,0,-0.475741526114406,1,1
"ENSG00000184831",2.72189097487362e-12,0.000509711159039461,5,1,-0.475145506627377,1,0.833333333333333
"ENSG00000141480",3.84825407449806e-05,1,3,0,0.474654869539921,1,1
"ENSG00000025708",1.14068341831546e-87,1,7,0,0.474508657848865,1,1
"ENSG00000251022",2.50414128587547e-12,1,9,0,0.473507293095383,1,0.666666666666667
"ENSG00000173511",3.04863510850211e-07,1,5,0,0.473350552352864,1,1
"ENSG00000115760",5.51331560117116e-05,1,5,0,-0.472819252417454,1,0.833333333333333
"ENSG00000164494",0.0156468518422549,0,2,2,-0.47269155979869,1,1
"ENSG00000244754",1.64701164125565e-07,0.0789976885525649,6,0,0.471705747950957,1,1
"ENSG00000001084",5.90105316282161e-24,0.0024512284385435,6,1,-0.471562905307084,1,1
"ENSG00000109065",0.00229496265460478,0.04328821485173,4,1,0.470361867420431,0.833333333333333,0.833333333333333
"ENSG00000139154",8.28867364100219e-05,0.00170874846714944,3,1,0.469808895136756,1,1
"ENSG00000071051",0.0144447191950297,0.423822707377076,5,0,-0.469350847159096,1,0.666666666666667
"ENSG00000238142",2.15001490405792e-07,0.00283421178702084,4,1,0.467530865384259,1,1
"ENSG00000099849",1.13148651712892e-06,7.07258215294453e-07,8,1,0.467355162685619,1,1
"ENSG00000110721",0.0242152506983626,0.0654126588134162,3,0,-0.466543684921824,1,1
"ENSG00000117335",5.29860027877807e-05,1,6,0,-0.465860350354321,1,1
"ENSG00000176095",5.63926437175257e-08,0.0106778883968367,5,1,-0.464644515287442,1,0.833333333333333
"ENSG00000095787",6.02891450520771e-12,1,6,0,0.464387233506079,1,0.5
"ENSG00000135363",1.10012109390766e-16,0.198146756836618,7,0,-0.464307945794992,1,0.833333333333333
"ENSG00000182196",1.05681237176335e-31,2.44761556917474e-16,4,2,0.462164494402832,1,1
"ENSG00000123240",7.05167755561004e-54,0.00153921881633648,10,1,0.461538462420114,1,0.833333333333333
"ENSG00000197748",4.5775931914799e-07,0.622681129104895,5,0,0.461536063407732,1,0.833333333333333
"ENSG00000155761",1.30734132227454e-06,1,6,0,-0.459480601597651,1,0.833333333333333
"ENSG00000132155",0.000425103101388121,0.00219384216557724,3,1,0.45913595229507,1,0.833333333333333
"ENSG00000182979",4.24667890004754e-05,0.381827273322506,6,0,0.458368122781552,0.833333333333333,0.666666666666667
"ENSG00000126522",2.37012034631028e-05,0.312430310423712,7,0,-0.458333364861218,1,0.666666666666667
"ENSG00000170873",3.42082137963833e-05,0.000274892691340593,5,1,0.457975246238718,1,1
"ENSG00000170364",0.000322545922668936,1,5,0,0.457391443208423,0.833333333333333,0.666666666666667
"ENSG00000260916",5.12710824172036e-08,0.000216664436921164,4,1,-0.457281411297314,1,1
"ENSG00000133606",1.5309639948184e-20,1,7,0,0.457237338979549,1,1
"ENSG00000149929",2.88250112775843e-05,1,6,0,-0.457199639170554,0.833333333333333,0.833333333333333
"ENSG00000143947",5.18760217755973e-316,0,2,2,0.457185944490286,1,1
"ENSG00000143502",0.0304174545063905,0.0450495003871452,5,1,-0.456529972737413,1,1
"ENSG00000010244",4.13835312808008e-11,1,7,0,-0.456450023293455,1,1
"ENSG00000147689",0.00408803590818763,0.900635913498541,3,0,-0.455694961646871,1,1
"ENSG00000144802",0.00143213292609598,0.550522221656693,4,0,0.455683738148159,1,0.833333333333333
"ENSG00000086475",3.06261195640769e-06,0.262461152370907,5,0,-0.454545830375202,1,0.833333333333333
"ENSG00000141504",1.56446541017069e-11,0.0144848313395292,5,1,-0.454121072367619,1,1
"ENSG00000120616",0.000125301763458369,0.376910713507145,5,0,0.454065685128639,1,1
"ENSG00000137824",3.08062757300365e-08,0.0176765295777363,3,1,-0.453451304990998,1,0.833333333333333
"ENSG00000071243",0.0276039366137919,0.00552393028176401,4,1,-0.452595743993201,1,0.833333333333333
"ENSG00000125107",1.81906997298829e-16,0.195400498476456,10,0,-0.452505282165351,1,0.5
"ENSG00000140299",0.00220049077450549,1,3,0,0.451043365538547,1,1
"ENSG00000029363",8.52366391440588e-19,1,11,0,-0.450980515440552,1,1
"ENSG00000167842",0.0017003403334691,0.0185591716992588,5,1,-0.450286650062112,1,0.666666666666667
"ENSG00000103876",2.41672687529226e-07,1,5,0,0.450237099213946,1,1
"ENSG00000174718",1.14620270842785e-05,0.152112031408183,8,0,-0.449999022925993,1,0.833333333333333
"ENSG00000172113",9.32682457385126e-05,0.0104596934073,6,1,-0.44891342292758,1,1
"ENSG00000101109",4.19077456427788e-08,1,3,0,-0.448583503877998,1,1
"ENSG00000164162",3.82205342616233e-16,1,8,0,-0.447360734400261,1,1
"ENSG00000176261",2.61426815995418e-09,0.662046281881788,9,0,0.44710731265784,1,1
"ENSG00000003756",2.0072663762861e-08,0.755992936666808,5,0,-0.446344069266343,1,1
"ENSG00000117676",0.0011851511342489,0.568765480704507,4,0,-0.445412774566073,1,0.833333333333333
"ENSG00000004975",0.0246300816292634,1,4,0,0.445090547579388,0.833333333333333,0.666666666666667
"ENSG00000241468",5.9808757671949e-74,5.24783145439485e-19,3,1,-0.444756127730209,1,1
"ENSG00000186787",0.00783674591893701,0.0147440247044041,4,1,-0.444437689054443,0.833333333333333,0.833333333333333
"ENSG00000047457",5.50188933748019e-15,1,8,0,0.444183055728078,1,0.833333333333333
"ENSG00000165175",2.45951494583756e-14,4.90580932206201e-06,4,1,-0.443233717615954,1,1
"ENSG00000119185",3.21542407517763e-23,1,10,0,-0.442722957205553,1,1
"ENSG00000070495",0.0075187984640155,0.004508179460415,3,1,-0.442517606085738,1,1
"ENSG00000244879",0.0213339235960465,0.0348549037035938,7,1,-0.441472830033772,1,1
"ENSG00000115129",1.82393109588097e-15,1.47958942271695e-06,9,1,-0.440462023490271,1,0.833333333333333
"ENSG00000168961",4.2371557788156e-08,1,5,0,-0.440058303910164,1,1
"ENSG00000188959",0.000258740803077457,1,3,0,0.439960285167594,1,0.833333333333333
"ENSG00000108883",0.0408577128376462,0.36012771271408,3,0,0.439873052331328,0.833333333333333,0.833333333333333
"ENSG00000068903",0.0243824998001501,0.0484084495597617,3,1,-0.439832405075471,0.833333333333333,0.666666666666667
"ENSG00000130921",9.42657756061848e-05,0.426731022198397,4,0,-0.43872561834958,1,1
"ENSG00000006744",0.00378188180804506,0.920453798113713,3,0,-0.438711724774481,1,0.833333333333333
"ENSG00000104973",3.84237295893832e-06,1,4,0,0.438233849364898,1,1
"ENSG00000167965",2.8169577265116e-08,1,6,0,-0.437746829339067,1,1
"ENSG00000149091",0.00066664462349157,0.0912584651794374,6,0,0.435967174071504,1,1
"ENSG00000113712",1.58753953684737e-65,0.000153389349360632,8,1,-0.435866040890242,1,1
"ENSG00000110328",1.51854854462036e-05,0.376665745998299,3,0,0.435443789858626,1,0.833333333333333
"ENSG00000132199",9.41544633427251e-13,1,8,0,-0.434782608695651,1,0.833333333333333
"ENSG00000107968",5.98455396825678e-13,0.197938778611114,8,0,-0.434208791348174,1,0.833333333333333
"ENSG00000063854",6.56689910126926e-36,1.03816889483486e-07,4,1,-0.433557630455116,1,1
"ENSG00000120742",2.25333727844218e-35,0.0321021146998347,6,1,0.432828388244303,1,1
"ENSG00000125841",0.0289392582267667,1,3,0,-0.432304283580624,1,0.833333333333333
"ENSG00000185813",2.76883788425317e-07,1,8,0,-0.431709766770746,1,0.833333333333333
"ENSG00000158428",0.0276039366137919,0.911797445162861,3,0,0.431648442773761,1,0.833333333333333
"ENSG00000067113",2.54808691586611e-10,0.0485536567751728,6,1,0.43136472720935,1,1
"ENSG00000147548",0.000424104103414363,1,5,0,0.430792850435291,0.833333333333333,0.666666666666667
"ENSG00000142621",0.0262557279129946,1,3,0,-0.429395414086782,1,0.833333333333333
"ENSG00000132313",0.025425458957052,0.912073682989654,3,0,-0.429345205437115,0.833333333333333,0.833333333333333
"ENSG00000167964",0.030125464265216,0.337142895495368,3,0,-0.428551770179684,1,0.833333333333333
"ENSG00000073350",0.0318079204358627,0.0889204776099232,4,0,-0.428108841048473,1,1
"ENSG00000138386",0.0143122475205183,0.0514138270439384,4,0,0.427734210783718,1,1
"ENSG00000159423",0.0305214375244296,0.534237748089728,3,0,0.427695133617559,1,0.833333333333333
"ENSG00000155275",0.0074114742827257,0.0618582278884563,4,0,0.427222209062668,1,1
"ENSG00000070731",8.39859402324521e-13,0.0143912919360877,7,1,0.42677111058071,1,1
"ENSG00000100890",0.0104717136838596,0.0913754984727492,4,0,0.425381765160849,1,0.833333333333333
"ENSG00000111412",0.0157254078265905,0.230438591475607,4,0,-0.424918773863752,1,0.666666666666667
"ENSG00000160818",5.12720154514072e-09,0.365057720245354,3,0,0.42456394928145,1,1
"ENSG00000146963",5.73264861169607e-24,5.58222945303034e-07,9,2,-0.423727236416332,1,1
"ENSG00000164054",2.05197029896166e-11,1,6,0,-0.423199650490758,1,1
"ENSG00000122481",0.0328970781306525,0.0567200249264398,7,0,-0.423034370113042,0.833333333333333,0.833333333333333
"ENSG00000185499",2.63910235424013e-14,0.0363103299142006,6,1,0.422650598777544,1,1
"ENSG00000204711",8.18072422932271e-09,1.45301332548775e-09,5,2,0.422298411111482,1,1
"ENSG00000105176",1.76612932484957e-15,6.60070084865734e-08,8,2,0.421877323502658,1,0.833333333333333
"ENSG00000117395",1.34014432258811e-55,1,6,0,-0.421391474468393,1,1
"ENSG00000126368",0.00165768314783914,1,4,0,0.421053278873775,0.833333333333333,0.833333333333333
"ENSG00000147274",1.73158086134952e-09,3.28484844932839e-05,5,1,0.420329185275824,1,1
"ENSG00000176124",2.93821797864707e-06,1,3,0,-0.418254707484544,1,1
"ENSG00000160753",1.71824976843931e-17,1,9,0,0.418184212632367,1,0.833333333333333
"ENSG00000120860",1.24596786319577e-09,7.11939694461903e-07,3,1,0.418026781626583,1,1
"ENSG00000184012",0.0380694993877873,0.676557742632144,4,0,0.417983616015844,1,0.833333333333333
"ENSG00000021355",1.89562873032373e-08,3.82119308324236e-05,5,1,0.417805463890273,1,1
"ENSG00000151715",1.17695486752212e-10,1.29746988949027e-11,5,2,0.417118458314713,1,1
"ENSG00000183255",0.000105978652188556,0.803908451785356,4,0,-0.416746542630999,1,1
"ENSG00000083896",1.1232075301958e-08,1,5,0,-0.415128810486165,1,0.666666666666667
"ENSG00000055211",1.78642378969078e-05,0,2,2,0.415127301601901,1,1
"ENSG00000120802",4.8150387684831e-06,0.00952305530868241,4,1,0.414112521457766,1,0.833333333333333
"ENSG00000156875",0.00090765963665575,0.00118307510763897,3,1,0.413980349759418,1,1
"ENSG00000100644",1.71303966246773e-08,0.00236480769440899,7,1,-0.413690069293713,1,1
"ENSG00000143321",1.26032836204451e-18,1,6,0,-0.412699808608836,1,1
"ENSG00000075413",0.000445708862102771,0.088290020950899,4,0,0.412642117976812,1,0.833333333333333
"ENSG00000151239",1.23095496882146e-17,0.000205463154713157,7,1,-0.412051297293399,1,1
"ENSG00000108587",1.55447847506919e-12,8.45203989622241e-06,5,1,-0.411942788099878,1,1
"ENSG00000146540",6.83845136306685e-24,3.08607352917897e-13,4,1,-0.411764949372229,1,1
"ENSG00000116001",0.00314689720427753,1,5,0,0.411764301112118,0.833333333333333,0.833333333333333
"ENSG00000139726",8.61833024674755e-07,2.62507389252805e-06,3,1,0.4117494634552,1,0.833333333333333
"ENSG00000183576",4.51827322893938e-07,0.285572245962679,5,0,0.411076916464942,1,0.833333333333333
"ENSG00000183742",1.81939136402284e-13,0.113548579397979,8,0,-0.410171636551339,1,1
"ENSG00000140876",0.0286685317529938,0,2,2,-0.409969394224887,0.833333333333333,0.833333333333333
"ENSG00000196510",0.038172398964829,0.0790310695726988,3,0,-0.409900893645251,1,1
"ENSG00000079385",0.0167860830494964,1,4,0,-0.409889786966594,1,0.833333333333333
"ENSG00000213563",9.68165456429793e-08,0.0199385331426202,3,1,-0.409275575227707,1,1
"ENSG00000182472",0.0217873174183613,1,7,0,-0.40909090847416,1,0.666666666666667
"ENSG00000082438",0.00559630438044697,0.0908533953415259,6,0,-0.409090008225023,0.833333333333333,0.666666666666667
"ENSG00000164548",4.88847969106966e-05,0.0508735085666269,3,0,0.409026103642868,1,1
"ENSG00000178741",4.00270973565326e-53,2.5529608777189e-24,3,1,0.408204678684342,1,1
"ENSG00000166444",3.91564701101662e-05,0.455131090729523,4,0,0.407996011236782,1,1
"ENSG00000015479",1.07440865523492e-10,0.000281743752359849,8,1,-0.40702925247735,1,1
"ENSG00000085733",2.57441918840739e-12,0.0207927710800462,9,1,-0.406325442828103,1,0.833333333333333
"ENSG00000135750",5.43849417909254e-05,0.152590319599848,3,0,0.40628242226651,1,1
"ENSG00000169398",2.2859394205308e-08,1,10,0,0.40624985019332,1,1
"ENSG00000110619",7.94685145254821e-05,0.144128441014383,6,0,-0.405402098867412,1,1
"ENSG00000104765",4.99124390900494e-07,0.36711216884184,4,0,-0.403219808873518,1,1
"ENSG00000116213",0.00849559859833841,0.00869093391366489,3,1,-0.403050685480677,1,1
"ENSG00000100722",3.20354029288216e-13,1,5,0,0.402884227605715,1,1
"ENSG00000170776",7.23202141396898e-07,1,7,0,0.402814901290862,1,1
"ENSG00000100926",8.09307708106569e-07,0.00122026833759071,4,1,-0.401197019986915,1,1
"ENSG00000142192",1.00658395853927e-29,0.0176091445813513,8,1,0.40112975075133,1,1
"ENSG00000115524",0.0413280390507035,1,4,0,0.401004145273102,1,0.833333333333333
"ENSG00000165929",7.75388716838527e-07,0.661320453475237,4,0,-0.400000736713786,1,1
"ENSG00000117682",6.21606588135101e-05,0.670939086465846,7,0,-0.399994421015441,1,1
"ENSG00000135951",0.000301070243170805,0.3457084870355,6,0,-0.399697264059123,1,0.833333333333333
"ENSG00000173264",1.57392935367198e-05,1,9,0,-0.399577879623402,1,0.666666666666667
"ENSG00000105821",1.61643941201284e-05,0.00162243893717596,6,1,-0.399545037060598,1,1
"ENSG00000245694",1.02672243748892e-35,2.18037168437922e-05,7,1,-0.397262647837775,1,1
"ENSG00000122861",0.000218085636686213,3.07345239627485e-05,3,2,0.395893002339531,1,1
"ENSG00000168488",4.2278480437993e-05,1,8,0,-0.395718629762597,1,0.666666666666667
"ENSG00000109339",6.19661609449833e-07,0.000313593078879597,8,1,0.394839209982361,1,0.833333333333333
"ENSG00000079974",1.07953514549453e-07,0.0931911668852782,7,0,-0.394736432042255,1,0.833333333333333
"ENSG00000087087",4.94021745679773e-09,1,9,0,-0.394736374325461,1,0.833333333333333
"ENSG00000122482",3.18418999244533e-10,1,10,0,-0.39393939589255,1,0.833333333333333
"ENSG00000180398",2.39363378460688e-10,1,9,0,-0.393466045827731,1,0.666666666666667
"ENSG00000108384",3.02354604436111e-15,1,6,0,0.393442623760333,1,1
"ENSG00000023041",0.0138078473667572,1,3,0,-0.393289042102908,0.833333333333333,0.833333333333333
"ENSG00000117226",1.00259892339015e-10,1,7,0,-0.393029246294616,1,1
"ENSG00000115685",6.69333072597548e-13,0.0784947186533692,6,0,0.392692949723326,1,1
"ENSG00000075151",3.45349148085726e-18,1,8,0,0.391303730140497,1,1
"ENSG00000204852",1.4216467620576e-10,0.0438050590788396,8,1,-0.391246832898329,1,1
"ENSG00000247556",0.010442217051664,0.465437570621961,4,0,0.391050147868494,0.833333333333333,0.833333333333333
"ENSG00000136261",1.23417976103195e-13,4.54602863628718e-06,5,1,0.391041834944469,1,1
"ENSG00000152492",0.00553991924691922,1,5,0,-0.390208018245252,1,1
"ENSG00000104320",0.0144896362046889,0.0593273225101188,3,0,0.389878026134757,1,0.833333333333333
"ENSG00000177854",0.00270324969686126,0.368201219249733,3,0,-0.388602672128002,1,1
"ENSG00000186480",8.38734342987061e-05,1.36060268732145e-05,3,2,0.388272903707701,1,1
"ENSG00000100429",0.0177756959975634,1,4,0,-0.387850776506263,1,0.833333333333333
"ENSG00000258289",0.00104488840063478,0.000346098201338993,4,1,-0.387833430791852,1,1
"ENSG00000175324",1.12790822479351e-24,1,4,0,-0.387550475759817,1,1
"ENSG00000165804",0.000445708862102771,1,5,0,-0.387522965799472,1,1
"ENSG00000104413",6.61744926050252e-05,0.137128884433341,5,0,-0.386507603105737,1,0.833333333333333
"ENSG00000184110",5.78914369677857e-15,0.000504403944681601,4,1,0.386462551603591,1,1
"ENSG00000132286",0.0145150078960588,0.00464821875437549,3,2,0.385807150987869,1,1
"ENSG00000078304",0.0420726321221467,0.361164006040103,3,0,0.385379584947447,1,1
"ENSG00000123358",0.000341813785759286,0.0197980417475313,6,1,-0.384846254367758,1,1
"ENSG00000168476",0.000152104424347035,0.77134712881881,4,0,-0.384371627548046,1,1
"ENSG00000182670",1.65847721911966e-48,1,10,0,0.384328361536398,1,1
"ENSG00000270647",1.5536429670023e-13,0.231775449665856,7,0,-0.38426749722696,1,1
"ENSG00000197928",5.01183150583224e-07,1,9,0,-0.384256042442084,1,0.833333333333333
"ENSG00000163714",9.44898314083807e-15,1,8,0,-0.383860655185956,1,0.5
"ENSG00000105643",0.00552115005203213,0.0487985760792413,3,1,0.383742940762193,1,1
"ENSG00000197461",0.000274008250812759,0.0349989544090182,5,1,0.382881667151007,1,0.833333333333333
